"Step","a3c_Kangaroo_runseed=0 - training/episode/reward","a3c_Kangaroo_runseed=0 - training/episode/reward__MIN","a3c_Kangaroo_runseed=0 - training/episode/reward__MAX"
"887776","0","0","0"
"888480","0","0","0"
"888704","0","0","0"
"890176","0","0","0"
"890400","0","0","0"
"891264","0","0","0"
"891552","0","0","0"
"891584","0","0","0"
"892928","200","200","200"
"894368","0","0","0"
"896960","0","0","0"
"898464","0","0","0"
"898624","0","0","0"
"899648","0","0","0"
"900480","0","0","0"
"900544","0","0","0"
"900704","0","0","0"
"901152","400","400","400"
"901760","200","200","200"
"903104","0","0","0"
"903168","200","200","200"
"903200","0","0","0"
"903392","200","200","200"
"905376","200","200","200"
"906336","200","200","200"
"906592","0","0","0"
"907424","200","200","200"
"907616","0","0","0"
"908064","0","0","0"
"908160","200","200","200"
"909600","0","0","0"
"909920","0","0","0"
"913664","0","0","0"
"917152","0","0","0"
"917248","0","0","0"
"917728","200","200","200"
"918464","0","0","0"
"918592","200","200","200"
"918784","200","200","200"
"918944","0","0","0"
"919936","600","600","600"
"921184","0","0","0"
"922304","0","0","0"
"922624","200","200","200"
"922880","200","200","200"
"923008","0","0","0"
"923584","0","0","0"
"923648","600","600","600"
"924096","200","200","200"
"924128","0","0","0"
"924352","200","200","200"
"925056","0","0","0"
"925504","200","200","200"
"926048","0","0","0"
"926112","0","0","0"
"927040","200","200","200"
"928160","0","0","0"
"928608","0","0","0"
"928736","0","0","0"
"929952","0","0","0"
"932736","0","0","0"
"932928","0","0","0"
"933760","0","0","0"
"934848","0","0","0"
"935136","200","200","200"
"936192","0","0","0"
"936224","0","0","0"
"936608","0","0","0"
"937152","200","200","200"
"937344","0","0","0"
"937728","0","0","0"
"939232","200","200","200"
"941024","400","400","400"
"941408","0","0","0"
"941984","0","0","0"
"944224","200","200","200"
"944544","0","0","0"
"945216","0","0","0"
"948256","0","0","0"
"948640","0","0","0"
"948992","0","0","0"
"949312","200","200","200"
"949344","200","200","200"
"950272","0","0","0"
"950336","0","0","0"
"951008","0","0","0"
"951616","0","0","0"
"952832","0","0","0"
"954176","0","0","0"
"954688","0","0","0"
"956480","200","200","200"
"957248","200","200","200"
"957344","0","0","0"
"958432","0","0","0"
"958752","0","0","0"
"959872","0","0","0"
"961312","0","0","0"
"961504","200","200","200"
"961536","200","200","200"
"961632","0","0","0"
"962048","200","200","200"
"962400","0","0","0"
"963712","0","0","0"
"965088","0","0","0"
"965536","0","0","0"
"968480","200","200","200"
"968640","200","200","200"
"969888","200","200","200"
"970240","0","0","0"
"970752","0","0","0"
"970816","0","0","0"
"971040","0","0","0"
"971456","0","0","0"
"973760","400","400","400"
"973920","200","200","200"
"974464","0","0","0"
"974720","0","0","0"
"975296","0","0","0"
"975488","0","0","0"
"976672","200","200","200"
"976992","0","0","0"
"977344","0","0","0"
"977792","0","0","0"
"978560","200","200","200"
"978912","0","0","0"
"980544","200","200","200"
"983552","200","200","200"
"984192","0","0","0"
"984384","200","200","200"
"984736","200","200","200"
"986112","0","0","0"
"987776","0","0","0"
"987808","0","0","0"
"987936","0","0","0"
"988672","0","0","0"
"988896","200","200","200"
"989536","0","0","0"
"990016","0","0","0"
"990176","400","400","400"
"990368","0","0","0"
"991008","200","200","200"
"991648","0","0","0"
"991712","0","0","0"
"992160","0","0","0"
"992512","200","200","200"
"993024","0","0","0"
"995296","400","400","400"
"997312","200","200","200"
"998400","0","0","0"
"998848","0","0","0"
"999488","0","0","0"
"999840","0","0","0"
"1000192","0","0","0"
"1001408","0","0","0"
"1001504","0","0","0"
"1002784","200","200","200"
"1003168","0","0","0"
"1003424","0","0","0"
"1003456","0","0","0"
"1003552","0","0","0"
"1004128","200","200","200"
"1005952","200","200","200"
"1007136","0","0","0"
"1007296","0","0","0"
"1007552","0","0","0"
"1007904","0","0","0"
"1009408","0","0","0"
"1010720","0","0","0"
"1012576","0","0","0"
"1012608","0","0","0"
"1015968","0","0","0"
"1018336","0","0","0"
"1018432","200","200","200"
"1019872","0","0","0"
"1020736","0","0","0"
"1021376","0","0","0"
"1021408","0","0","0"
"1022656","600","600","600"
"1023616","0","0","0"
"1025344","0","0","0"
"1026400","0","0","0"
"1027584","0","0","0"
"1028160","0","0","0"
"1028640","0","0","0"
"1029056","0","0","0"
"1030400","0","0","0"
"1031296","200","200","200"
"1031584","0","0","0"
"1031840","0","0","0"
"1032032","0","0","0"
"1032448","0","0","0"
"1032512","200","200","200"
"1033664","0","0","0"
"1034784","0","0","0"
"1035200","0","0","0"
"1037184","400","400","400"
"1037664","0","0","0"
"1037920","0","0","0"
"1038304","0","0","0"
"1038688","0","0","0"
"1041024","0","0","0"
"1043040","400","400","400"
"1043776","0","0","0"
"1044512","200","200","200"
"1044544","0","0","0"
"1045952","0","0","0"
"1046080","0","0","0"
"1047488","200","200","200"
"1047520","0","0","0"
"1047744","400","400","400"
"1049184","200","200","200"
"1049632","0","0","0"
"1049920","0","0","0"
"1050144","400","400","400"
"1050912","200","200","200"
"1050944","0","0","0"
"1051200","0","0","0"
"1052480","0","0","0"
"1053632","0","0","0"
"1053664","0","0","0"
"1055456","0","0","0"
"1057312","0","0","0"
"1057856","0","0","0"
"1058048","200","200","200"
"1058304","0","0","0"
"1058368","200","200","200"
"1058400","0","0","0"
"1060640","0","0","0"
"1062176","0","0","0"
"1064736","0","0","0"
"1065344","0","0","0"
"1065376","0","0","0"
"1066976","0","0","0"
"1067136","0","0","0"
"1068064","200","200","200"
"1068864","0","0","0"
"1068992","200","200","200"
"1069472","0","0","0"
"1069792","0","0","0"
"1070080","0","0","0"
"1070496","200","200","200"
"1070944","400","400","400"
"1071104","0","0","0"
"1072384","0","0","0"
"1072672","0","0","0"
"1072704","0","0","0"
"1074720","0","0","0"
"1074848","400","400","400"
"1075712","0","0","0"
"1077792","200","200","200"
"1078016","0","0","0"
"1080800","0","0","0"
"1081184","0","0","0"
"1081664","0","0","0"
"1082112","200","200","200"
"1082592","0","0","0"
"1082848","0","0","0"
"1083360","200","200","200"
"1083680","0","0","0"
"1084032","0","0","0"
"1084224","0","0","0"
"1084256","200","200","200"
"1084864","0","0","0"
"1086304","0","0","0"
"1086560","0","0","0"
"1087264","200","200","200"
"1087424","0","0","0"
"1088128","400","400","400"
"1088896","0","0","0"
"1089504","200","200","200"
"1093632","0","0","0"
"1093984","200","200","200"
"1094880","0","0","0"
"1096512","200","200","200"
"1096672","0","0","0"
"1096928","200","200","200"
"1097312","0","0","0"
"1097888","0","0","0"
"1099360","0","0","0"
"1099392","0","0","0"
"1099456","0","0","0"
"1099520","0","0","0"
"1099552","0","0","0"
"1101024","200","200","200"
"1103328","0","0","0"
"1104096","0","0","0"
"1104992","0","0","0"
"1107904","200","200","200"
"1108352","0","0","0"
"1108544","0","0","0"
"1108864","200","200","200"
"1109120","200","200","200"
"1109792","0","0","0"
"1110240","400","400","400"
"1112192","0","0","0"
"1112288","0","0","0"
"1113440","200","200","200"
"1114432","0","0","0"
"1114592","0","0","0"
"1114784","200","200","200"
"1115168","200","200","200"
"1115904","0","0","0"
"1116064","200","200","200"
"1116160","0","0","0"
"1116480","0","0","0"
"1116960","200","200","200"
"1116992","0","0","0"
"1118912","0","0","0"
"1121664","0","0","0"
"1121952","0","0","0"
"1122880","0","0","0"
"1123136","200","200","200"
"1123872","0","0","0"
"1125408","0","0","0"
"1125856","0","0","0"
"1126080","0","0","0"
"1126496","0","0","0"
"1126528","0","0","0"
"1126656","0","0","0"
"1127264","200","200","200"
"1127424","200","200","200"
"1127712","0","0","0"
"1128032","0","0","0"
"1128384","0","0","0"
"1128608","0","0","0"
"1129408","200","200","200"
"1129856","200","200","200"
"1130112","0","0","0"
"1130240","200","200","200"
"1131360","200","200","200"
"1131840","0","0","0"
"1134368","0","0","0"
"1134656","0","0","0"
"1134848","200","200","200"
"1135328","0","0","0"
"1138304","0","0","0"
"1138496","0","0","0"
"1138528","200","200","200"
"1139424","200","200","200"
"1139520","200","200","200"
"1139712","0","0","0"
"1140384","0","0","0"
"1140800","0","0","0"
"1142080","0","0","0"
"1143136","0","0","0"
"1143776","0","0","0"
"1144160","0","0","0"
"1144480","200","200","200"
"1145088","0","0","0"
"1145984","0","0","0"
"1146336","200","200","200"
"1146720","200","200","200"
"1147008","400","400","400"
"1148896","0","0","0"
"1150336","0","0","0"
"1151616","0","0","0"
"1151648","0","0","0"
"1152608","200","200","200"
"1153696","0","0","0"
"1153984","200","200","200"
"1154144","0","0","0"
"1154400","0","0","0"
"1154560","0","0","0"
"1156032","0","0","0"
"1156448","0","0","0"
"1157152","200","200","200"
"1158688","400","400","400"
"1158944","200","200","200"
"1159424","0","0","0"
"1159840","0","0","0"
"1162176","0","0","0"
"1162688","0","0","0"
"1163072","200","200","200"
"1163872","200","200","200"
"1165504","0","0","0"
"1165568","0","0","0"
"1165984","0","0","0"
"1167296","0","0","0"
"1167552","0","0","0"
"1167968","0","0","0"
"1168576","0","0","0"
"1169088","0","0","0"
"1169504","400","400","400"
"1173760","0","0","0"
"1174816","0","0","0"
"1175616","200","200","200"
"1175968","200","200","200"
"1176000","0","0","0"
"1176128","200","200","200"
"1176448","200","200","200"
"1176640","0","0","0"
"1177280","200","200","200"
"1178080","200","200","200"
"1180032","200","200","200"
"1180480","0","0","0"
"1180704","200","200","200"
"1180960","200","200","200"
"1181440","0","0","0"
"1181696","0","0","0"
"1183488","200","200","200"
"1183584","0","0","0"
"1184320","0","0","0"
"1184960","0","0","0"
"1185408","0","0","0"
"1187168","0","0","0"
"1187808","0","0","0"
"1188896","200","200","200"
"1189184","200","200","200"
"1190880","200","200","200"
"1191648","400","400","400"
"1191936","400","400","400"
"1192160","200","200","200"
"1192384","0","0","0"
"1192992","200","200","200"
"1193184","0","0","0"
"1196064","200","200","200"
"1196512","0","0","0"
"1196704","0","0","0"
"1197536","0","0","0"
"1198368","0","0","0"
"1198720","0","0","0"
"1199552","200","200","200"
"1199840","200","200","200"
"1199968","200","200","200"
"1200288","200","200","200"
"1200320","200","200","200"
"1200544","200","200","200"
"1200896","200","200","200"
"1201472","0","0","0"
"1202528","0","0","0"
"1204288","200","200","200"
"1205344","400","400","400"
"1205504","200","200","200"
"1205664","0","0","0"
"1205952","200","200","200"
"1205984","0","0","0"
"1206464","200","200","200"
"1206976","0","0","0"
"1209024","200","200","200"
"1209472","200","200","200"
"1209824","0","0","0"
"1210720","200","200","200"
"1211520","400","400","400"
"1212384","400","400","400"
"1213376","0","0","0"
"1213408","0","0","0"
"1213792","200","200","200"
"1214912","200","200","200"
"1215136","0","0","0"
"1215936","0","0","0"
"1217120","400","400","400"
"1217792","0","0","0"
"1217888","800","800","800"
"1218432","400","400","400"
"1219040","200","200","200"
"1220032","200","200","200"
"1220512","200","200","200"
"1221088","0","0","0"
"1222048","200","200","200"
"1224768","0","0","0"
"1225920","0","0","0"
"1226304","0","0","0"
"1226912","0","0","0"
"1227360","0","0","0"
"1228544","600","600","600"
"1228800","200","200","200"
"1229024","0","0","0"
"1229504","0","0","0"
"1229632","0","0","0"
"1230784","200","200","200"
"1231808","200","200","200"
"1232000","0","0","0"
"1232928","200","200","200"
"1233888","0","0","0"
"1234368","0","0","0"
"1234496","200","200","200"
"1235168","0","0","0"
"1235872","0","0","0"
"1236128","0","0","0"
"1236928","0","0","0"
"1237312","0","0","0"
"1238432","200","200","200"
"1238592","0","0","0"
"1239648","200","200","200"
"1242080","200","200","200"
"1242240","0","0","0"
"1242336","0","0","0"
"1242560","0","0","0"
"1242656","200","200","200"
"1243968","0","0","0"
"1244000","200","200","200"
"1244544","200","200","200"
"1244928","0","0","0"
"1245440","0","0","0"
"1245536","0","0","0"
"1245600","0","0","0"
"1245984","200","200","200"
"1248288","200","200","200"
"1250176","0","0","0"
"1252224","200","200","200"
"1253664","0","0","0"
"1253728","200","200","200"
"1255136","0","0","0"
"1255648","0","0","0"
"1257248","200","200","200"
"1258464","0","0","0"
"1258688","0","0","0"
"1258784","400","400","400"
"1258880","0","0","0"
"1259136","200","200","200"
"1259808","0","0","0"
"1260352","0","0","0"
"1260512","0","0","0"
"1261568","0","0","0"
"1263104","200","200","200"
"1264032","0","0","0"
"1265280","200","200","200"
"1266144","200","200","200"
"1266496","0","0","0"
"1268736","0","0","0"
"1268928","200","200","200"
"1269120","0","0","0"
"1269216","0","0","0"
"1270144","0","0","0"
"1270528","0","0","0"
"1271712","0","0","0"
"1272032","0","0","0"
"1272128","0","0","0"
"1272896","200","200","200"
"1274080","0","0","0"
"1275456","0","0","0"
"1275488","0","0","0"
"1276128","0","0","0"
"1276416","0","0","0"
"1277280","0","0","0"
"1278816","200","200","200"
"1279104","200","200","200"
"1279936","200","200","200"
"1280320","0","0","0"
"1280608","200","200","200"
"1281312","0","0","0"
"1282496","0","0","0"
"1283360","200","200","200"
"1284352","0","0","0"
"1284960","200","200","200"
"1286208","0","0","0"
"1286272","200","200","200"
"1286752","0","0","0"
"1287072","200","200","200"
"1287680","0","0","0"
"1289152","0","0","0"
"1289184","0","0","0"
"1289280","0","0","0"
"1289632","0","0","0"
"1290176","0","0","0"
"1290528","200","200","200"
"1291392","0","0","0"
"1291584","0","0","0"
"1292512","0","0","0"
"1293568","200","200","200"
"1294208","200","200","200"
"1294528","200","200","200"
"1296128","200","200","200"
"1297504","0","0","0"
"1297952","0","0","0"
"1298176","0","0","0"
"1299808","200","200","200"
"1300544","200","200","200"
"1301760","0","0","0"
"1302752","0","0","0"
"1303360","0","0","0"
"1303392","200","200","200"
"1304160","200","200","200"
"1304640","0","0","0"
"1304672","200","200","200"
"1305024","0","0","0"
"1305216","0","0","0"
"1305696","0","0","0"
"1306528","0","0","0"
"1306816","0","0","0"
"1307776","0","0","0"
"1308512","0","0","0"
"1308896","0","0","0"
"1308928","0","0","0"
"1311104","0","0","0"
"1312640","200","200","200"
"1312800","0","0","0"
"1313472","0","0","0"
"1313728","200","200","200"
"1314432","0","0","0"
"1315104","0","0","0"
"1315744","0","0","0"
"1316288","200","200","200"
"1316832","0","0","0"
"1316992","0","0","0"
"1317760","0","0","0"
"1318336","400","400","400"
"1318368","200","200","200"
"1318464","0","0","0"
"1318528","200","200","200"
"1319072","0","0","0"
"1319840","0","0","0"
"1320000","200","200","200"
"1320576","0","0","0"
"1321344","0","0","0"
"1321440","200","200","200"
"1321984","0","0","0"
"1324000","200","200","200"
"1324384","0","0","0"
"1324416","0","0","0"
"1324928","0","0","0"
"1325600","0","0","0"
"1325728","200","200","200"
"1326080","0","0","0"
"1328320","0","0","0"
"1329440","0","0","0"
"1329472","0","0","0"
"1330880","200","200","200"
"1331296","200","200","200"
"1331744","400","400","400"
"1331776","200","200","200"
"1332000","200","200","200"
"1332864","0","0","0"
"1333184","0","0","0"
"1333856","0","0","0"
"1334016","200","200","200"
"1334400","0","0","0"
"1334944","0","0","0"
"1336416","0","0","0"
"1336608","0","0","0"
"1336640","400","400","400"
"1337632","400","400","400"
"1337856","200","200","200"
"1338336","200","200","200"
"1339328","0","0","0"
"1339360","0","0","0"
"1340032","0","0","0"
"1340192","200","200","200"
"1340640","200","200","200"
"1340832","0","0","0"
"1341216","400","400","400"
"1341920","200","200","200"
"1343008","200","200","200"
"1343744","0","0","0"
"1345056","0","0","0"
"1347008","200","200","200"
"1347168","200","200","200"
"1347328","0","0","0"
"1347648","0","0","0"
"1348448","0","0","0"
"1348832","400","400","400"
"1350272","0","0","0"
"1351360","200","200","200"
"1352160","400","400","400"
"1352896","200","200","200"
"1352928","0","0","0"
"1353888","0","0","0"
"1354112","200","200","200"
"1354144","0","0","0"
"1354912","0","0","0"
"1356064","400","400","400"
"1356256","0","0","0"
"1356672","200","200","200"
"1356896","0","0","0"
"1357280","400","400","400"
"1357312","0","0","0"
"1358112","0","0","0"
"1358144","0","0","0"
"1358272","0","0","0"
"1359616","0","0","0"
"1359872","200","200","200"
"1360384","0","0","0"
"1361152","200","200","200"
"1361664","200","200","200"
"1362976","0","0","0"
"1363296","0","0","0"
"1365728","0","0","0"
"1365984","200","200","200"
"1367360","0","0","0"
"1367520","200","200","200"
"1368704","0","0","0"
"1369376","400","400","400"
"1370272","200","200","200"
"1370880","0","0","0"
"1370976","800","800","800"
"1371072","400","400","400"
"1371680","0","0","0"
"1371712","0","0","0"
"1372672","400","400","400"
"1372992","200","200","200"
"1373152","0","0","0"
"1373280","0","0","0"
"1374560","0","0","0"
"1375168","0","0","0"
"1375488","0","0","0"
"1375584","0","0","0"
"1376096","400","400","400"
"1376576","200","200","200"
"1376896","200","200","200"
"1377024","0","0","0"
"1378528","0","0","0"
"1380736","0","0","0"
"1380800","0","0","0"
"1381280","0","0","0"
"1381376","200","200","200"
"1382048","200","200","200"
"1382592","0","0","0"
"1382624","0","0","0"
"1383456","200","200","200"
"1383840","400","400","400"
"1384672","400","400","400"
"1386400","200","200","200"
"1386464","200","200","200"
"1387584","0","0","0"
"1389472","0","0","0"
"1389728","0","0","0"
"1390048","0","0","0"
"1390080","0","0","0"
"1391040","200","200","200"
"1391488","0","0","0"
"1391712","0","0","0"
"1392256","0","0","0"
"1392640","400","400","400"
"1393120","0","0","0"
"1394144","0","0","0"
"1394432","0","0","0"
"1394880","200","200","200"
"1395424","0","0","0"
"1396128","0","0","0"
"1397792","200","200","200"
"1398336","0","0","0"
"1398656","0","0","0"
