"Step","FuN_Kangaroo_runseed=0 - training/episode/reward","FuN_Kangaroo_runseed=0 - training/episode/reward__MIN","FuN_Kangaroo_runseed=0 - training/episode/reward__MAX"
"42822208","1800","1800","1800"
"42822496","1600","1600","1600"
"42824096","1800","1800","1800"
"42824832","1800","1800","1800"
"42826400","1800","1800","1800"
"42826688","1600","1600","1600"
"42827040","1800","1800","1800"
"42827744","1400","1400","1400"
"42828032","1600","1600","1600"
"42828384","1200","1200","1200"
"42829376","1800","1800","1800"
"42829632","1800","1800","1800"
"42831552","1800","1800","1800"
"42831616","1800","1800","1800"
"42832416","1200","1200","1200"
"42832448","1800","1800","1800"
"42832704","1800","1800","1800"
"42832832","1800","1800","1800"
"42836768","1800","1800","1800"
"42837568","1600","1600","1600"
"42838048","1800","1800","1800"
"42838464","1800","1800","1800"
"42838784","1600","1600","1600"
"42839488","1800","1800","1800"
"42844256","1600","1600","1600"
"42846496","1800","1800","1800"
"42848576","1600","1600","1600"
"42848800","1800","1800","1800"
"42850080","1800","1800","1800"
"42850368","2000","2000","2000"
"42851328","1600","1600","1600"
"42853216","1800","1800","1800"
"42853248","1800","1800","1800"
"42854176","1800","1800","1800"
"42854208","1800","1800","1800"
"42854592","1600","1600","1600"
"42854912","1800","1800","1800"
"42856928","1800","1800","1800"
"42858528","1800","1800","1800"
"42859776","1800","1800","1800"
"42860064","1800","1800","1800"
"42860160","1400","1400","1400"
"42863936","1800","1800","1800"
"42865568","1800","1800","1800"
"42867424","1800","1800","1800"
"42867872","1200","1200","1200"
"42868192","1600","1600","1600"
"42870496","600","600","600"
"42870528","1800","1800","1800"
"42871040","1800","1800","1800"
"42871232","1800","1800","1800"
"42871808","1600","1600","1600"
"42872032","1800","1800","1800"
"42874976","1800","1800","1800"
"42876416","1800","1800","1800"
"42877088","2000","2000","2000"
"42878048","1600","1600","1600"
"42878656","2000","2000","2000"
"42881472","1800","1800","1800"
"42881728","1800","1800","1800"
"42881888","1800","1800","1800"
"42882048","1800","1800","1800"
"42882944","1800","1800","1800"
"42885664","1800","1800","1800"
"42887392","1800","1800","1800"
"42889024","1800","1800","1800"
"42889440","1800","1800","1800"
"42889920","1800","1800","1800"
"42891968","1600","1600","1600"
"42892288","1800","1800","1800"
"42892864","1800","1800","1800"
"42894496","1800","1800","1800"
"42894592","1800","1800","1800"
"42895552","2000","2000","2000"
"42898816","1800","1800","1800"
"42899840","1800","1800","1800"
"42902912","1800","1800","1800"
"42903168","1800","1800","1800"
"42903424","1800","1800","1800"
"42903456","1800","1800","1800"
"42904640","1800","1800","1800"
"42907328","1800","1800","1800"
"42909088","1800","1800","1800"
"42909440","1600","1600","1600"
"42910656","1600","1600","1600"
"42911264","1800","1800","1800"
"42913664","1800","1800","1800"
"42913728","1800","1800","1800"
"42913952","1800","1800","1800"
"42914624","1800","1800","1800"
"42916352","1800","1800","1800"
"42917216","1800","1800","1800"
"42918176","2000","2000","2000"
"42918368","1800","1800","1800"
"42919232","1800","1800","1800"
"42919488","1800","1800","1800"
"42919840","1800","1800","1800"
"42921088","1200","1200","1200"
"42923648","1800","1800","1800"
"42924544","1800","1800","1800"
"42925120","1800","1800","1800"
"42928960","1800","1800","1800"
"42928992","1200","1200","1200"
"42929952","1800","1800","1800"
"42930848","1800","1800","1800"
"42931072","1800","1800","1800"
"42931360","1200","1200","1200"
"42932384","1800","1800","1800"
"42935328","1800","1800","1800"
"42936224","1800","1800","1800"
"42938176","1800","1800","1800"
"42938656","1800","1800","1800"
"42938976","1800","1800","1800"
"42939840","1800","1800","1800"
"42941024","1800","1800","1800"
"42942208","1800","1800","1800"
"42944896","2000","2000","2000"
"42945344","1800","1800","1800"
"42945408","1800","1800","1800"
"42946400","1200","1200","1200"
"42946752","1800","1800","1800"
"42950400","1600","1600","1600"
"42952576","1800","1800","1800"
"42952960","1600","1600","1600"
"42956928","1800","1800","1800"
"42957376","1800","1800","1800"
"42957472","1800","1800","1800"
"42959808","1800","1800","1800"
"42960352","1800","1800","1800"
"42961632","1800","1800","1800"
"42961792","1800","1800","1800"
"42962656","1200","1200","1200"
"42962720","2000","2000","2000"
"42962784","1800","1800","1800"
"42965440","1800","1800","1800"
"42967136","1800","1800","1800"
"42967904","1800","1800","1800"
"42968096","1800","1800","1800"
"42968320","1800","1800","1800"
"42968448","1800","1800","1800"
"42968576","1800","1800","1800"
"42969664","1800","1800","1800"
"42974496","1800","1800","1800"
"42975552","1800","1800","1800"
"42978528","1800","1800","1800"
"42979072","1800","1800","1800"
"42979776","1800","1800","1800"
"42979808","1800","1800","1800"
"42983424","1800","1800","1800"
"42984352","1800","1800","1800"
"42984416","1800","1800","1800"
"42984512","1800","1800","1800"
"42984832","1800","1800","1800"
"42985408","2000","2000","2000"
"42985760","1600","1600","1600"
"42986944","1200","1200","1200"
"42987168","1800","1800","1800"
"42989600","1800","1800","1800"
"42989664","1800","1800","1800"
"42990048","1800","1800","1800"
"42993664","1600","1600","1600"
"42994976","1800","1800","1800"
"42995264","800","800","800"
"42996032","1800","1800","1800"
"42996320","1800","1800","1800"
"42996512","1800","1800","1800"
"43000992","1800","1800","1800"
"43001536","1800","1800","1800"
"43003360","1800","1800","1800"
"43005120","1800","1800","1800"
"43006144","1800","1800","1800"
"43006432","1200","1200","1200"
"43007104","1800","1800","1800"
"43007232","1200","1200","1200"
"43008576","1800","1800","1800"
"43010464","1800","1800","1800"
"43011232","1800","1800","1800"
"43011680","1800","1800","1800"
"43014912","1200","1200","1200"
"43015488","1800","1800","1800"
"43015616","1800","1800","1800"
"43016608","1800","1800","1800"
"43017504","1600","1600","1600"
"43018304","1800","1800","1800"
"43021856","1800","1800","1800"
"43022432","1800","1800","1800"
"43022464","1600","1600","1600"
"43023040","1200","1200","1200"
"43023200","1600","1600","1600"
"43025088","1800","1800","1800"
"43026560","1400","1400","1400"
"43027712","1800","1800","1800"
"43027968","1600","1600","1600"
"43028160","1600","1600","1600"
"43028256","1600","1600","1600"
"43028992","1800","1800","1800"
"43032992","1800","1800","1800"
"43033344","1800","1800","1800"
"43033632","1800","1800","1800"
"43036512","1800","1800","1800"
"43037120","1800","1800","1800"
"43037344","1800","1800","1800"
"43039136","1800","1800","1800"
"43039840","1800","1800","1800"
"43040096","1800","1800","1800"
"43043616","1800","1800","1800"
"43044096","1800","1800","1800"
"43044288","1800","1800","1800"
"43044896","1800","1800","1800"
"43046624","1800","1800","1800"
"43047072","1600","1600","1600"
"43048192","1800","1800","1800"
"43049408","1600","1600","1600"
"43049504","1800","1800","1800"
"43049728","1800","1800","1800"
"43049760","1800","1800","1800"
"43049920","1800","1800","1800"
"43049952","1800","1800","1800"
"43050560","1800","1800","1800"
"43050752","1800","1800","1800"
"43052096","1800","1800","1800"
"43053760","1800","1800","1800"
"43055136","1800","1800","1800"
"43055200","1800","1800","1800"
"43056768","1400","1400","1400"
"43058208","1800","1800","1800"
"43059936","1800","1800","1800"
"43060480","1800","1800","1800"
"43060928","1800","1800","1800"
"43065472","1600","1600","1600"
"43068128","1600","1600","1600"
"43068384","1800","1800","1800"
"43068640","1800","1800","1800"
"43069920","1800","1800","1800"
"43071232","1800","1800","1800"
"43071296","1800","1800","1800"
"43071328","1800","1800","1800"
"43071360","1800","1800","1800"
"43071616","1800","1800","1800"
"43072224","1800","1800","1800"
"43072320","1800","1800","1800"
"43072384","1800","1800","1800"
"43073696","1800","1800","1800"
"43073728","1800","1800","1800"
"43075616","1600","1600","1600"
"43076544","1600","1600","1600"
"43076928","1800","1800","1800"
"43078368","1600","1600","1600"
"43078912","1200","1200","1200"
"43079936","1800","1800","1800"
"43084672","1800","1800","1800"
"43088064","1400","1400","1400"
"43088320","1800","1800","1800"
"43089984","1800","1800","1800"
"43091488","1800","1800","1800"
"43092768","1600","1600","1600"
"43092896","1800","1800","1800"
"43092992","1600","1600","1600"
"43093088","1800","1800","1800"
"43093280","1800","1800","1800"
"43097280","1800","1800","1800"
"43097760","1800","1800","1800"
"43098656","1800","1800","1800"
"43101536","1800","1800","1800"
"43103328","1800","1800","1800"
"43105216","1800","1800","1800"
"43106016","1800","1800","1800"
"43106400","1800","1800","1800"
"43108512","1600","1600","1600"
"43108608","1800","1800","1800"
"43109856","1800","1800","1800"
"43109920","1800","1800","1800"
"43110016","1400","1400","1400"
"43111136","1800","1800","1800"
"43112384","1400","1400","1400"
"43113152","1800","1800","1800"
"43114624","1800","1800","1800"
"43114752","1800","1800","1800"
"43115552","1800","1800","1800"
"43115712","1800","1800","1800"
"43116704","1800","1800","1800"
"43117216","1800","1800","1800"
"43118880","1200","1200","1200"
"43119008","1800","1800","1800"
"43119296","1800","1800","1800"
"43120096","1800","1800","1800"
"43120352","1800","1800","1800"
"43120800","1200","1200","1200"
"43121376","1800","1800","1800"
"43121728","1800","1800","1800"
"43124032","1200","1200","1200"
"43127616","1200","1200","1200"
"43127744","1600","1600","1600"
"43129344","1200","1200","1200"
"43130112","1800","1800","1800"
"43130272","1800","1800","1800"
"43130688","1400","1400","1400"
"43131552","1800","1800","1800"
"43134080","1800","1800","1800"
"43134912","1800","1800","1800"
"43136288","1200","1200","1200"
"43136704","1800","1800","1800"
"43137152","1600","1600","1600"
"43137280","1800","1800","1800"
"43137408","1800","1800","1800"
"43138432","1600","1600","1600"
"43138976","1800","1800","1800"
"43140768","1800","1800","1800"
"43141504","1000","1000","1000"
"43141984","1800","1800","1800"
"43142976","1600","1600","1600"
"43143520","1800","1800","1800"
"43144640","2000","2000","2000"
"43146112","2000","2000","2000"
"43148000","1200","1200","1200"
"43149120","1200","1200","1200"
"43149472","1800","1800","1800"
"43150656","1800","1800","1800"
"43151104","1800","1800","1800"
"43152096","1600","1600","1600"
"43152256","1800","1800","1800"
"43153248","1800","1800","1800"
"43155840","1800","1800","1800"
"43156544","1800","1800","1800"
"43158080","1800","1800","1800"
"43158368","1800","1800","1800"
"43160000","1400","1400","1400"
"43160768","1800","1800","1800"
"43160960","2000","2000","2000"
"43162336","1800","1800","1800"
"43163136","1800","1800","1800"
"43163680","1800","1800","1800"
"43163776","1800","1800","1800"
"43164576","1800","1800","1800"
"43166464","1800","1800","1800"
"43169472","1800","1800","1800"
"43169696","1800","1800","1800"
"43170720","1800","1800","1800"
"43171072","1800","1800","1800"
"43171232","1600","1600","1600"
"43173696","1800","1800","1800"
"43174400","2000","2000","2000"
"43175488","1800","1800","1800"
"43175520","1000","1000","1000"
"43179360","1800","1800","1800"
"43179968","1800","1800","1800"
"43180096","1600","1600","1600"
"43180608","1800","1800","1800"
"43180992","1800","1800","1800"
"43182464","1800","1800","1800"
"43184288","1800","1800","1800"
"43185600","1800","1800","1800"
"43186304","1600","1600","1600"
"43188256","1800","1800","1800"
"43189472","1800","1800","1800"
"43191168","1800","1800","1800"
"43191360","1800","1800","1800"
"43191872","1800","1800","1800"
"43192416","1800","1800","1800"
"43192864","1800","1800","1800"
"43192960","1600","1600","1600"
"43194592","1800","1800","1800"
"43195424","1600","1600","1600"
"43196064","1800","1800","1800"
"43197312","1800","1800","1800"
"43199008","1200","1200","1200"
"43201632","1600","1600","1600"
"43201920","1800","1800","1800"
"43204000","1200","1200","1200"
"43204096","1800","1800","1800"
"43205632","1800","1800","1800"
"43205984","1800","1800","1800"
"43206368","1000","1000","1000"
"43207392","1800","1800","1800"
"43209216","1800","1800","1800"
"43211008","1600","1600","1600"
"43212896","1600","1600","1600"
"43213728","1600","1600","1600"
"43214208","1800","1800","1800"
"43214752","1800","1800","1800"
"43214976","1400","1400","1400"
"43217664","1800","1800","1800"
"43218528","1400","1400","1400"
"43218912","1800","1800","1800"
"43220704","1800","1800","1800"
"43223232","1800","1800","1800"
"43223520","1800","1800","1800"
"43224224","1600","1600","1600"
"43224256","1600","1600","1600"
"43224832","2000","2000","2000"
"43225760","1800","1800","1800"
"43225824","1800","1800","1800"
"43226272","1800","1800","1800"
"43227968","1800","1800","1800"
"43230816","1800","1800","1800"
"43232736","1800","1800","1800"
"43233824","1800","1800","1800"
"43234560","1800","1800","1800"
"43235296","1800","1800","1800"
"43236000","1800","1800","1800"
"43236224","1800","1800","1800"
"43236480","1800","1800","1800"
"43236640","1800","1800","1800"
"43238016","1800","1800","1800"
"43238624","1800","1800","1800"
"43240192","1800","1800","1800"
"43240704","1800","1800","1800"
"43242432","1800","1800","1800"
"43245536","1800","1800","1800"
"43245856","1600","1600","1600"
"43245952","1600","1600","1600"
"43246464","1800","1800","1800"
"43247360","2000","2000","2000"
"43247936","1800","1800","1800"
"43249088","1800","1800","1800"
"43249408","1800","1800","1800"
"43250848","1800","1800","1800"
"43252576","1600","1600","1600"
"43255424","1800","1800","1800"
"43256000","1600","1600","1600"
"43256384","1800","1800","1800"
"43256800","1600","1600","1600"
"43257856","1800","1800","1800"
"43258080","1800","1800","1800"
"43258336","1800","1800","1800"
"43259776","1600","1600","1600"
"43260352","1800","1800","1800"
"43262048","1800","1800","1800"
"43262272","1800","1800","1800"
"43262656","1600","1600","1600"
"43264224","1800","1800","1800"
"43264320","1200","1200","1200"
"43267136","1800","1800","1800"
"43269120","1800","1800","1800"
"43270176","1200","1200","1200"
"43270784","1800","1800","1800"
"43272544","1800","1800","1800"
"43275232","1800","1800","1800"
"43276192","1800","1800","1800"
"43277056","1800","1800","1800"
"43277952","1800","1800","1800"
"43278560","1800","1800","1800"
"43279296","1800","1800","1800"
"43280128","1800","1800","1800"
"43281536","1800","1800","1800"
"43282016","1800","1800","1800"
"43282688","1600","1600","1600"
"43283776","1600","1600","1600"
"43284032","1800","1800","1800"
"43284256","1800","1800","1800"
"43285824","1800","1800","1800"
"43285920","1800","1800","1800"
"43287456","1200","1200","1200"
"43289312","1800","1800","1800"
"43289376","1800","1800","1800"
"43290944","2000","2000","2000"
"43291200","1800","1800","1800"
"43292768","1800","1800","1800"
"43292992","1800","1800","1800"
"43296960","1800","1800","1800"
"43297888","1600","1600","1600"
"43299552","1800","1800","1800"
"43300320","1800","1800","1800"
"43300960","1800","1800","1800"
"43301248","1800","1800","1800"
"43301408","1800","1800","1800"
"43303328","1800","1800","1800"
"43303648","1800","1800","1800"
"43304384","1800","1800","1800"
"43305536","1800","1800","1800"
"43305600","1800","1800","1800"
"43307488","1800","1800","1800"
"43309120","1600","1600","1600"
"43309632","2000","2000","2000"
"43312320","1800","1800","1800"
"43312384","1800","1800","1800"
"43312672","1800","1800","1800"
"43312928","1800","1800","1800"
"43313216","1800","1800","1800"
