"Step","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_4","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_4","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_4","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_4__MAX"
"70041248","0.080078125","0.080078125","0.080078125","","","","","",""
"70041312","","","","","","","1","1","1"
"70053056","","","","","","","1","1","1"
"70053792","","","","0.0078125","0.0078125","0.0078125","","",""
"70054176","0.123046875","0.123046875","0.123046875","","","","","",""
"70066560","","","","","","","1","1","1"
"70067104","","","","0.009765625","0.009765625","0.009765625","","",""
"70067136","0.1875","0.1875","0.1875","","","","","",""
"70079456","0.19921875","0.19921875","0.19921875","0","0","0","","",""
"70079712","","","","","","","1","1","1"
"70091232","","","","0","0","0","","",""
"70091520","0.21875","0.21875","0.21875","","","","","",""
"70092768","","","","","","","1","1","1"
"70103808","","","","","","","1","1","1"
"70105120","0.21875","0.21875","0.21875","","","","","",""
"70105312","","","","0","0","0","","",""
"70116032","","","","0","0","0","","",""
"70117824","0.21875","0.21875","0.21875","","","","","",""
"70118176","","","","","","","1","1","1"
"70128064","","","","","","","0.994140625","0.994140625","0.994140625"
"70130560","0.21875","0.21875","0.21875","","","","","",""
"70130656","","","","0","0","0","","",""
"70143456","","","","","","","1","1","1"
"70143872","","","","0","0","0","","",""
"70143936","0.21875","0.21875","0.21875","","","","","",""
"70155584","","","","","","","1","1","1"
"70156128","","","","0","0","0","","",""
"70156576","0.259765625","0.259765625","0.259765625","","","","","",""
"70167968","0.314453125","0.314453125","0.314453125","","","","","",""
"70168000","","","","","","","0.994140625","0.994140625","0.994140625"
"70169408","","","","0","0","0","","",""
"70181216","","","","0","0","0","","",""
"70182304","0.35546875","0.35546875","0.35546875","","","","","",""
"70182336","","","","","","","1","1","1"
"70194560","0.34375","0.34375","0.34375","","","","","",""
"70194592","","","","0","0","0","","",""
"70195072","","","","","","","0.994140625","0.994140625","0.994140625"
"70207328","","","","0","0","0","","",""
"70207776","0.34375","0.34375","0.34375","","","","","",""
"70207808","","","","","","","0.9921875","0.9921875","0.9921875"
"70219904","0.34375","0.34375","0.34375","","","","0.986328125","0.986328125","0.986328125"
"70220672","","","","0.005859375","0.005859375","0.005859375","","",""
"70230976","0.34375","0.34375","0.34375","","","","","",""
"70231808","","","","","","","0.998046875","0.998046875","0.998046875"
"70233440","","","","0","0","0","","",""
"70242592","","","","0","0","0","","",""
"70245440","0.35546875","0.35546875","0.35546875","","","","","",""
"70245536","","","","","","","1","1","1"
"70256736","","","","","","","1","1","1"
"70257952","","","","0","0","0","","",""
"70258912","0.359375","0.359375","0.359375","","","","","",""
"70270816","","","","0","0","0","","",""
"70271296","","","","","","","0.98828125","0.98828125","0.98828125"
"70271712","0.392578125","0.392578125","0.392578125","","","","","",""
"70282720","","","","0","0","0","","",""
"70282912","","","","","","","0.994140625","0.994140625","0.994140625"
"70284576","0.482421875","0.482421875","0.482421875","","","","","",""
"70296064","0.53125","0.53125","0.53125","","","","","",""
"70296128","","","","0","0","0","","",""
"70296992","","","","","","","0.98828125","0.98828125","0.98828125"
"70309888","","","","0","0","0","","",""
"70309952","0.59765625","0.59765625","0.59765625","","","","","",""
"70310048","","","","","","","1","1","1"
"70321920","","","","","","","0.994140625","0.994140625","0.994140625"
"70322304","","","","0","0","0","","",""
"70322944","0.630859375","0.630859375","0.630859375","","","","","",""
"70335040","","","","0","0","0","","",""
"70335840","0.65234375","0.65234375","0.65234375","","","","","",""
"70335936","","","","","","","1","1","1"
"70347392","","","","0","0","0","","",""
"70348480","0.66796875","0.66796875","0.66796875","","","","","",""
"70348608","","","","","","","1","1","1"
"70359200","","","","0","0","0","","",""
"70361184","","","","","","","1","1","1"
"70361376","0.6875","0.6875","0.6875","","","","","",""
"70373024","","","","0","0","0","","",""
"70373792","","","","","","","1","1","1"
"70374048","0.71484375","0.71484375","0.71484375","","","","","",""
"70385728","","","","0","0","0","","",""
"70386720","","","","","","","1","1","1"
"70386816","0.701171875","0.701171875","0.701171875","","","","","",""
"70398624","","","","","","","1","1","1"
"70398688","0.70703125","0.70703125","0.70703125","","","","","",""
"70399136","","","","0","0","0","","",""
"70411296","0.708984375","0.708984375","0.708984375","","","","","",""
"70412384","","","","0","0","0","","",""
"70412640","","","","","","","1","1","1"
"70424512","","","","0","0","0","","",""
"70425344","","","","","","","1","1","1"
"70425408","0.693359375","0.693359375","0.693359375","","","","","",""
"70437792","0.6796875","0.6796875","0.6796875","","","","","",""
"70437984","","","","","","","1","1","1"
"70438336","","","","0","0","0","","",""
"70451040","","","","0","0","0","0.99609375","0.99609375","0.99609375"
"70451136","0.689453125","0.689453125","0.689453125","","","","","",""
"70461952","","","","0","0","0","","",""
"70462592","","","","","","","0.998046875","0.998046875","0.998046875"
"70463648","0.6875","0.6875","0.6875","","","","","",""
"70476384","0.67578125","0.67578125","0.67578125","","","","","",""
"70476448","","","","","","","0.986328125","0.986328125","0.986328125"
"70476640","","","","0","0","0","","",""
"70488192","0.671875","0.671875","0.671875","","","","","",""
"70489120","","","","","","","0.97265625","0.97265625","0.97265625"
"70489472","","","","0.009765625","0.009765625","0.009765625","","",""
"70501216","0.64453125","0.64453125","0.64453125","","","","","",""
"70501344","","","","","","","0.994140625","0.994140625","0.994140625"
"70501920","","","","0.037109375","0.037109375","0.037109375","","",""
"70513760","","","","0.044921875","0.044921875","0.044921875","","",""
"70514208","0.65625","0.65625","0.65625","","","","","",""
"70514656","","","","","","","1","1","1"
"70526080","","","","","","","1","1","1"
"70526656","","","","0.0625","0.0625","0.0625","","",""
"70527840","0.65234375","0.65234375","0.65234375","","","","","",""
"70540480","0.607421875","0.607421875","0.607421875","","","","1","1","1"
"70540768","","","","0.07421875","0.07421875","0.07421875","","",""
"70552416","","","","0.09375","0.09375","0.09375","1","1","1"
"70553536","0.595703125","0.595703125","0.595703125","","","","","",""
"70564800","","","","","","","1","1","1"
"70564960","0.609375","0.609375","0.609375","","","","","",""
"70566368","","","","0.09765625","0.09765625","0.09765625","","",""
"70578720","0.599609375","0.599609375","0.599609375","","","","","",""
"70578784","","","","0.06640625","0.06640625","0.06640625","","",""
"70579072","","","","","","","1","1","1"
"70590752","0.5625","0.5625","0.5625","","","","","",""
"70590912","","","","0.05078125","0.05078125","0.05078125","","",""
"70591648","","","","","","","1","1","1"
"70603072","0.568359375","0.568359375","0.568359375","","","","","",""
"70603776","","","","0.046875","0.046875","0.046875","","",""
"70604416","","","","","","","1","1","1"
"70616256","0.5390625","0.5390625","0.5390625","","","","","",""
"70616864","","","","0.03125","0.03125","0.03125","","",""
"70617408","","","","","","","1","1","1"
"70628864","0.53125","0.53125","0.53125","","","","","",""
"70629536","","","","0.03125","0.03125","0.03125","","",""
"70629888","","","","","","","1","1","1"
"70643008","0.53125","0.53125","0.53125","","","","","",""
"70643072","","","","0.021484375","0.021484375","0.021484375","","",""
"70643136","","","","","","","1","1","1"
"70654784","","","","","","","1","1","1"
"70655744","","","","0.01171875","0.01171875","0.01171875","","",""
"70655968","0.53125","0.53125","0.53125","","","","","",""
"70666720","","","","0","0","0","","",""
"70668512","0.53125","0.53125","0.53125","","","","","",""
"70668576","","","","","","","0.994140625","0.994140625","0.994140625"
"70680672","0.53125","0.53125","0.53125","","","","","",""
"70681152","","","","0","0","0","","",""
"70681536","","","","","","","0.984375","0.984375","0.984375"
"70693760","","","","0","0","0","","",""
"70693920","0.53125","0.53125","0.53125","","","","0.962890625","0.962890625","0.962890625"
"70706560","","","","","","","0.994140625","0.994140625","0.994140625"
"70706944","","","","0","0","0","","",""
"70707008","0.53125","0.53125","0.53125","","","","","",""
"70718720","","","","","","","0.982421875","0.982421875","0.982421875"
"70718880","0.5","0.5","0.5","","","","","",""
"70719168","","","","0","0","0","","",""
"70731712","0.462890625","0.462890625","0.462890625","","","","","",""
"70732480","","","","","","","0.994140625","0.994140625","0.994140625"
"70732576","","","","0","0","0","","",""
"70742944","","","","","","","0.994140625","0.994140625","0.994140625"
"70745184","0.443359375","0.443359375","0.443359375","","","","","",""
"70745568","","","","0","0","0","","",""
"70757600","","","","","","","0.994140625","0.994140625","0.994140625"
"70757984","0.427734375","0.427734375","0.427734375","0","0","0","","",""
"70770272","","","","","","","1","1","1"
"70770656","","","","0","0","0","","",""
"70770784","0.40625","0.40625","0.40625","","","","","",""
"70782240","0.40625","0.40625","0.40625","","","","","",""
"70783744","","","","0","0","0","","",""
"70783936","","","","","","","1","1","1"
"70794688","","","","0","0","0","","",""
"70794752","","","","","","","1","1","1"
"70795168","0.390625","0.390625","0.390625","","","","","",""
"70809056","0.298828125","0.298828125","0.298828125","","","","","",""
"70809152","","","","","","","1","1","1"
"70809504","","","","0","0","0","","",""
"70819520","","","","","","","1","1","1"
"70820448","0.22265625","0.22265625","0.22265625","","","","","",""
"70822048","","","","0","0","0","","",""
"70833984","0.14453125","0.14453125","0.14453125","","","","","",""
"70834432","","","","0","0","0","","",""
"70835104","","","","","","","1","1","1"
"70846496","","","","0","0","0","","",""
"70847776","0.125","0.125","0.125","","","","","",""
"70847840","","","","","","","1","1","1"
"70860544","","","","","","","1","1","1"
"70860608","","","","0","0","0","","",""
"70860704","0.125","0.125","0.125","","","","","",""
"70871808","","","","","","","0.994140625","0.994140625","0.994140625"
"70872288","0.09765625","0.09765625","0.09765625","","","","","",""
"70873504","","","","0","0","0","","",""
"70886080","0.087890625","0.087890625","0.087890625","","","","","",""
"70886208","","","","0","0","0","","",""
"70886304","","","","","","","0.994140625","0.994140625","0.994140625"
"70898112","0.0625","0.0625","0.0625","","","","","",""
"70898464","","","","","","","0.98828125","0.98828125","0.98828125"
"70899040","","","","0","0","0","","",""
"70910496","","","","0","0","0","","",""
"70911808","","","","","","","0.982421875","0.982421875","0.982421875"
"70911968","0.041015625","0.041015625","0.041015625","","","","","",""
"70923776","0.01953125","0.01953125","0.01953125","","","","","",""
"70923840","","","","0","0","0","","",""
"70924448","","","","","","","1","1","1"
"70935872","","","","0","0","0","","",""
"70937088","","","","","","","0.97265625","0.97265625","0.97265625"
"70937184","0","0","0","","","","","",""
"70949504","0","0","0","","","","","",""
"70949824","","","","0.005859375","0.005859375","0.005859375","","",""
"70950272","","","","","","","0.9921875","0.9921875","0.9921875"
"70962016","0","0","0","","","","","",""
"70962592","","","","","","","0.96484375","0.96484375","0.96484375"
"70962784","","","","0","0","0","","",""
"70974016","0","0","0","","","","","",""
"70975008","","","","0","0","0","","",""
"70975296","","","","","","","0.97265625","0.97265625","0.97265625"
"70988640","","","","0","0","0","0.953125","0.953125","0.953125"
"70988672","0","0","0","","","","","",""
"71000672","","","","","","","0.951171875","0.951171875","0.951171875"
"71001376","0","0","0","0","0","0","","",""
"71012416","0","0","0","","","","","",""
"71012448","","","","0","0","0","","",""
"71014272","","","","","","","0.912109375","0.912109375","0.912109375"
"71026880","","","","","","","0.90625","0.90625","0.90625"
"71027136","","","","0","0","0","","",""
"71027168","0","0","0","","","","","",""
"71037888","","","","0","0","0","","",""
"71038272","0","0","0","","","","","",""
"71039200","","","","","","","0.912109375","0.912109375","0.912109375"
"71051744","","","","","","","0.90625","0.90625","0.90625"
"71052224","0","0","0","","","","","",""
"71052608","","","","0","0","0","","",""
"71064544","0","0","0","","","","","",""
"71065024","","","","","","","0.90625","0.90625","0.90625"
"71065408","","","","0","0","0","","",""
"71077984","","","","","","","0.900390625","0.900390625","0.900390625"
"71078080","0","0","0","","","","","",""
"71078112","","","","0","0","0","","",""
"71089056","","","","0","0","0","","",""
"71090944","0","0","0","","","","","",""
"71091104","","","","","","","0.888671875","0.888671875","0.888671875"
"71100256","","","","0","0","0","","",""
"71101952","0","0","0","","","","","",""
"71103904","","","","","","","0.90234375","0.90234375","0.90234375"
"71116032","0","0","0","","","","","",""
"71116352","","","","0","0","0","","",""
"71116736","","","","","","","0.86328125","0.86328125","0.86328125"
"71127808","","","","","","","0.806640625","0.806640625","0.806640625"
"71128224","","","","0","0","0","","",""
"71128992","0","0","0","","","","","",""
"71141536","","","","","","","0.798828125","0.798828125","0.798828125"
"71141728","","","","0","0","0","","",""
"71142048","0","0","0","","","","","",""
"71154912","","","","0","0","0","","",""
"71154976","0","0","0","","","","","",""
"71155008","","","","","","","0.75","0.75","0.75"
"71167328","0","0","0","","","","","",""
"71167776","","","","0","0","0","","",""
"71167936","","","","","","","0.72265625","0.72265625","0.72265625"
"71179936","","","","","","","0.6875","0.6875","0.6875"
"71180096","","","","0","0","0","","",""
"71180352","0","0","0","","","","","",""
"71193088","0","0","0","","","","","",""
"71193280","","","","","","","0.6171875","0.6171875","0.6171875"
"71193472","","","","0","0","0","","",""
"71204800","0","0","0","","","","","",""
"71205824","","","","0","0","0","","",""
"71206176","","","","","","","0.5078125","0.5078125","0.5078125"
"71217536","","","","0","0","0","","",""
"71218752","","","","","","","0.439453125","0.439453125","0.439453125"
"71219040","0","0","0","","","","","",""
"71231456","","","","","","","0.341796875","0.341796875","0.341796875"
"71231552","","","","0","0","0","","",""
"71231904","0","0","0","","","","","",""
"71243552","","","","","","","0.193359375","0.193359375","0.193359375"
"71244704","0","0","0","","","","","",""
"71244768","","","","0","0","0","","",""
"71255744","","","","","","","0.13671875","0.13671875","0.13671875"
"71256640","0","0","0","","","","","",""
"71257504","","","","0","0","0","","",""
"71268544","","","","","","","0.07421875","0.07421875","0.07421875"
"71269696","","","","0","0","0","","",""
"71269824","0","0","0","","","","","",""
"71281376","","","","0","0","0","","",""
"71282848","0","0","0","","","","","",""
"71283008","","","","","","","0.0625","0.0625","0.0625"
"71294368","","","","","","","0.0625","0.0625","0.0625"
"71295840","0","0","0","","","","","",""
"71295936","","","","0","0","0","","",""
"71307456","0","0","0","","","","","",""
"71308000","","","","","","","0.0625","0.0625","0.0625"
"71308544","","","","0","0","0","","",""
"71319744","","","","","","","0.0625","0.0625","0.0625"
"71320992","","","","0","0","0","","",""
"71321248","0","0","0","","","","","",""
"71330272","","","","","","","0.0625","0.0625","0.0625"
"71332960","0","0","0","","","","","",""
"71334112","","","","0","0","0","","",""
"71345952","","","","","","","0.0625","0.0625","0.0625"
"71346432","0","0","0","","","","","",""
"71347104","","","","0","0","0","","",""
"71357728","","","","0","0","0","","",""
"71358848","0","0","0","","","","","",""
"71359552","","","","","","","0.056640625","0.056640625","0.056640625"
"71372000","0","0","0","","","","","",""
"71372192","","","","0","0","0","","",""
"71372480","","","","","","","0.041015625","0.041015625","0.041015625"
"71384800","","","","0","0","0","","",""
"71384928","","","","","","","0.001953125","0.001953125","0.001953125"
"71385568","0","0","0","","","","","",""
"71396960","0","0","0","","","","","",""
"71397120","","","","0","0","0","","",""
"71397888","","","","","","","0","0","0"
"71410112","0","0","0","","","","","",""
"71411040","","","","0","0","0","","",""
"71411104","","","","","","","0","0","0"
"71423392","","","","0","0","0","","",""
"71423424","0","0","0","","","","","",""
"71423840","","","","","","","0","0","0"
"71434880","","","","0","0","0","","",""
"71435872","0","0","0","","","","","",""
"71436128","","","","","","","0","0","0"
"71448896","","","","0","0","0","","",""
"71449120","","","","","","","0","0","0"
"71449504","0","0","0","","","","","",""
"71461408","","","","","","","0","0","0"
"71461536","0","0","0","","","","","",""
"71462240","","","","0","0","0","","",""
"71474368","","","","0","0","0","","",""
"71474880","","","","","","","0","0","0"
"71474976","0","0","0","","","","","",""
"71486688","","","","","","","0","0","0"
"71487136","","","","0","0","0","","",""
"71487744","0","0","0","","","","","",""
"71499744","","","","","","","0","0","0"
"71499936","0","0","0","","","","","",""
"71500384","","","","0","0","0","","",""
"71509536","","","","","","","0","0","0"
"71511872","0","0","0","","","","","",""
"71513568","","","","0","0","0","","",""
"71525824","","","","0","0","0","","",""
"71526144","","","","","","","0","0","0"
"71526272","0","0","0","","","","","",""
"71538720","","","","0.005859375","0.005859375","0.005859375","","",""
"71538784","0","0","0","","","","0","0","0"
"71550528","","","","","","","0","0","0"
"71550784","0","0","0","","","","","",""
"71551872","","","","0","0","0","","",""
"71564352","","","","0","0","0","0","0","0"
"71564704","0","0","0","","","","","",""
"71576384","","","","","","","0","0","0"
"71577024","0","0","0","","","","","",""
"71577120","","","","0","0","0","","",""
"71589664","0","0","0","","","","","",""
"71589856","","","","","","","0","0","0"
"71590144","","","","0","0","0","","",""
"71602656","0","0","0","","","","","",""
"71602752","","","","","","","0","0","0"
"71602880","","","","0","0","0","","",""
"71614912","","","","","","","0","0","0"
"71615136","","","","0","0","0","","",""
"71615840","0","0","0","","","","","",""
"71626688","","","","0","0","0","","",""
"71628512","","","","","","","0","0","0"
"71628672","0","0","0","","","","","",""
"71640736","","","","","","","0","0","0"
"71641280","","","","0","0","0","","",""
"71641536","0","0","0","","","","","",""
"71654240","","","","0","0","0","","",""
"71654304","","","","","","","0","0","0"
"71654336","0","0","0","","","","","",""
"71664576","","","","0","0","0","","",""
"71666688","","","","","","","0","0","0"
"71666720","0","0","0","","","","","",""
"71678432","0","0","0","","","","","",""
"71679328","","","","","","","0","0","0"
"71679616","","","","0","0","0","","",""
"71691168","","","","0","0","0","","",""
"71692064","","","","","","","0","0","0"
"71692256","0","0","0","","","","","",""
"71703200","","","","0.001953125","0.001953125","0.001953125","","",""
"71705056","0","0","0","","","","","",""
"71705568","","","","","","","0","0","0"
"71716192","","","","0.00390625","0.00390625","0.00390625","","",""
"71716352","0","0","0","","","","","",""
"71716704","","","","","","","0","0","0"
"71730400","","","","0.005859375","0.005859375","0.005859375","","",""
"71730752","0","0","0","","","","","",""
"71731104","","","","","","","0","0","0"
"71742560","0","0","0","","","","","",""
"71743488","","","","","","","0","0","0"
"71743584","","","","0","0","0","","",""
"71755872","","","","","","","0","0","0"
"71756448","0","0","0","","","","","",""
"71756512","","","","0","0","0","","",""
"71768928","","","","0","0","0","","",""
"71769120","0","0","0","","","","","",""
"71769344","","","","","","","0","0","0"
"71780096","","","","0","0","0","","",""
"71781536","0","0","0","","","","","",""
"71782048","","","","","","","0","0","0"
"71794880","","","","0","0","0","","",""
"71795104","0","0","0","","","","0","0","0"
"71807424","","","","0","0","0","","",""
"71807584","","","","","","","0","0","0"
"71807616","0","0","0","","","","","",""
"71820064","","","","","","","0","0","0"
"71820736","0","0","0","","","","","",""
"71820768","","","","0","0","0","","",""
"71832960","","","","","","","0","0","0"
"71833408","","","","0","0","0","","",""
"71833472","0","0","0","","","","","",""
"71844384","","","","0","0","0","","",""
"71845792","","","","","","","0.005859375","0.005859375","0.005859375"
"71845952","0","0","0","","","","","",""
"71858880","","","","0","0","0","","",""
"71858976","","","","","","","0","0","0"
"71859040","0","0","0","","","","","",""
"71871168","","","","0","0","0","","",""
"71871648","0","0","0","","","","","",""
"71871872","","","","","","","0","0","0"
"71881216","","","","0","0","0","","",""
"71883296","0","0","0","","","","","",""
"71883712","","","","","","","0","0","0"
"71896768","","","","","","","0","0","0"
"71897056","0.01171875","0.01171875","0.01171875","","","","","",""
"71897472","","","","0","0","0","","",""
"71909728","","","","","","","0","0","0"
"71910048","0.017578125","0.017578125","0.017578125","","","","","",""
"71910208","","","","0","0","0","","",""
"71922304","","","","","","","0","0","0"
"71922784","0.041015625","0.041015625","0.041015625","","","","","",""
"71923072","","","","0","0","0","","",""
"71934752","0.056640625","0.056640625","0.056640625","","","","","",""
"71935232","","","","","","","0.01953125","0.01953125","0.01953125"
"71935648","","","","0","0","0","","",""
"71946720","","","","0","0","0","","",""
"71948384","0.0625","0.0625","0.0625","","","","","",""
"71948736","","","","","","","0.0078125","0.0078125","0.0078125"
"71960288","","","","","","","0.03125","0.03125","0.03125"
"71961120","","","","0.005859375","0.005859375","0.005859375","","",""
"71961408","0.103515625","0.103515625","0.103515625","","","","","",""
"71973056","","","","","","","0.0390625","0.0390625","0.0390625"
"71973344","","","","0.005859375","0.005859375","0.005859375","","",""
"71973888","0.15625","0.15625","0.15625","","","","","",""
"71983328","","","","","","","0.0625","0.0625","0.0625"
"71986528","0.224609375","0.224609375","0.224609375","","","","","",""
"71987008","","","","0.021484375","0.021484375","0.021484375","","",""
"71999680","","","","","","","0.0625","0.0625","0.0625"
"71999712","","","","0.0078125","0.0078125","0.0078125","","",""
"71999904","0.275390625","0.275390625","0.275390625","","","","","",""
"72011648","","","","0","0","0","","",""
"72011744","","","","","","","0.0625","0.0625","0.0625"
"72011872","0.2890625","0.2890625","0.2890625","","","","","",""
"72023328","","","","","","","0.072265625","0.072265625","0.072265625"
"72025312","","","","0","0","0","","",""
"72025408","0.3125","0.3125","0.3125","","","","","",""
"72037280","","","","0","0","0","","",""
"72038208","","","","","","","0.087890625","0.087890625","0.087890625"
"72038368","0.3359375","0.3359375","0.3359375","","","","","",""
"72049984","","","","","","","0.087890625","0.087890625","0.087890625"
"72050688","0.337890625","0.337890625","0.337890625","0","0","0","","",""
"72063040","0.353515625","0.353515625","0.353515625","","","","","",""
"72063328","","","","","","","0.09375","0.09375","0.09375"
"72063488","","","","0","0","0","","",""
"72076352","0.38671875","0.38671875","0.38671875","","","","","",""
"72076512","","","","","","","0.10546875","0.10546875","0.10546875"
"72076640","","","","0","0","0","","",""
"72088832","0.439453125","0.439453125","0.439453125","","","","","",""
"72089312","","","","","","","0.1640625","0.1640625","0.1640625"
"72089472","","","","0","0","0","","",""
"72101696","","","","0.005859375","0.005859375","0.005859375","","",""
"72101792","0.484375","0.484375","0.484375","","","","","",""
"72102144","","","","","","","0.197265625","0.197265625","0.197265625"
"72113792","0.51171875","0.51171875","0.51171875","","","","","",""
"72114432","","","","0","0","0","","",""
"72114848","","","","","","","0.224609375","0.224609375","0.224609375"
"72127456","","","","0.005859375","0.005859375","0.005859375","","",""
"72127616","0.533203125","0.533203125","0.533203125","","","","","",""
"72127744","","","","","","","0.25","0.25","0.25"
"72140128","","","","","","","0.25","0.25","0.25"
"72140256","","","","0.005859375","0.005859375","0.005859375","","",""
"72140768","0.5625","0.5625","0.5625","","","","","",""
"72153312","0.6328125","0.6328125","0.6328125","","","","","",""
"72153504","","","","","","","0.279296875","0.279296875","0.279296875"
"72153568","","","","0","0","0","","",""
"72163360","","","","0","0","0","","",""
"72164960","0.6796875","0.6796875","0.6796875","","","","","",""
"72166272","","","","","","","0.376953125","0.376953125","0.376953125"
"72177216","","","","0","0","0","","",""
"72178496","0.744140625","0.744140625","0.744140625","","","","","",""
"72179104","","","","","","","0.431640625","0.431640625","0.431640625"
"72190304","","","","0","0","0","","",""
"72191168","0.73828125","0.73828125","0.73828125","","","","","",""
"72191488","","","","","","","0.5859375","0.5859375","0.5859375"
"72203968","","","","","","","0.630859375","0.630859375","0.630859375"
"72204480","","","","0","0","0","","",""
"72204704","0.720703125","0.720703125","0.720703125","","","","","",""
"72215968","","","","0","0","0","","",""
"72216896","","","","","","","0.7109375","0.7109375","0.7109375"
"72217568","0.78125","0.78125","0.78125","","","","","",""
"72229280","","","","","","","0.7734375","0.7734375","0.7734375"
"72229792","0.783203125","0.783203125","0.783203125","","","","","",""
"72230336","","","","0","0","0","","",""
"72240768","","","","0","0","0","","",""
"72242176","0.818359375","0.818359375","0.818359375","","","","","",""
"72242880","","","","","","","0.86328125","0.86328125","0.86328125"
"72255520","","","","","","","0.869140625","0.869140625","0.869140625"
"72255584","0.84375","0.84375","0.84375","","","","","",""
"72255712","","","","0.005859375","0.005859375","0.005859375","","",""
"72268000","","","","0.017578125","0.017578125","0.017578125","","",""
"72268096","","","","","","","0.869140625","0.869140625","0.869140625"
"72268544","0.86328125","0.86328125","0.86328125","","","","","",""
"72281120","0.8203125","0.8203125","0.8203125","","","","0.9453125","0.9453125","0.9453125"
"72281280","","","","0.029296875","0.029296875","0.029296875","","",""
"72294176","","","","0.017578125","0.017578125","0.017578125","","",""
"72294336","","","","","","","0.96875","0.96875","0.96875"
"72294368","0.83984375","0.83984375","0.83984375","","","","","",""
"72304992","0.8359375","0.8359375","0.8359375","","","","","",""
"72307072","","","","0","0","0","","",""
"72307136","","","","","","","0.986328125","0.986328125","0.986328125"
"72318400","","","","0","0","0","","",""
"72319232","","","","","","","1","1","1"
"72319872","0.853515625","0.853515625","0.853515625","","","","","",""
"72331744","","","","0","0","0","","",""
"72332160","0.833984375","0.833984375","0.833984375","","","","","",""
"72332736","","","","","","","1","1","1"
"72344256","0.826171875","0.826171875","0.826171875","","","","","",""
"72345344","","","","0","0","0","","",""
"72345376","","","","","","","1","1","1"
"72358016","","","","0.005859375","0.005859375","0.005859375","","",""
"72358304","0.837890625","0.837890625","0.837890625","","","","","",""
"72358368","","","","","","","1","1","1"
"72367264","","","","","","","1","1","1"
"72370784","","","","0","0","0","","",""
"72370816","0.833984375","0.833984375","0.833984375","","","","","",""
"72383168","0.841796875","0.841796875","0.841796875","","","","","",""
"72383520","","","","0","0","0","","",""
"72383712","","","","","","","1","1","1"
"72395392","","","","0","0","0","","",""
"72396448","0.818359375","0.818359375","0.818359375","","","","","",""
"72396768","","","","","","","1","1","1"
"72408448","0.822265625","0.822265625","0.822265625","","","","","",""
"72408800","","","","","","","1","1","1"
"72409312","","","","0","0","0","","",""
"72421248","0.8203125","0.8203125","0.8203125","","","","","",""
"72421792","","","","0","0","0","","",""
"72422240","","","","","","","1","1","1"
"72434720","","","","","","","1","1","1"
"72434816","0.818359375","0.818359375","0.818359375","","","","","",""
"72434912","","","","0","0","0","","",""
"72446144","0.828125","0.828125","0.828125","","","","","",""
"72446880","","","","","","","1","1","1"
"72447488","","","","0","0","0","","",""
"72459264","","","","0","0","0","","",""
"72460256","0.837890625","0.837890625","0.837890625","","","","","",""
"72460352","","","","","","","0.994140625","0.994140625","0.994140625"
"72472640","","","","0","0","0","","",""
"72473248","","","","","","","1","1","1"
"72473504","0.84375","0.84375","0.84375","","","","","",""
"72485728","0.84375","0.84375","0.84375","","","","","",""
"72485760","","","","0","0","0","","",""
"72486304","","","","","","","1","1","1"
"72498848","0.84375","0.84375","0.84375","","","","","",""
"72499136","","","","","","","0.994140625","0.994140625","0.994140625"
"72499168","","","","0","0","0","","",""
"72510016","","","","0","0","0","","",""
"72511552","0.837890625","0.837890625","0.837890625","","","","","",""
"72511616","","","","","","","0.98828125","0.98828125","0.98828125"
"72523840","","","","0.009765625","0.009765625","0.009765625","","",""
"72524384","","","","","","","0.9765625","0.9765625","0.9765625"
"72524576","0.828125","0.828125","0.828125","","","","","",""
"72534304","","","","","","","0.982421875","0.982421875","0.982421875"
"72536384","0.8125","0.8125","0.8125","","","","","",""
"72537504","","","","0.01953125","0.01953125","0.01953125","","",""
"72548480","","","","0.03125","0.03125","0.03125","","",""
"72549952","0.787109375","0.787109375","0.787109375","","","","","",""
"72550144","","","","","","","1","1","1"
"72562400","","","","0.03125","0.03125","0.03125","","",""
"72562912","","","","","","","1","1","1"
"72563168","0.78125","0.78125","0.78125","","","","","",""
"72574912","0.787109375","0.787109375","0.787109375","","","","","",""
"72575392","","","","","","","1","1","1"
"72575808","","","","0.025390625","0.025390625","0.025390625","","",""
"72587136","0.78125","0.78125","0.78125","","","","","",""
"72588448","","","","0.03125","0.03125","0.03125","","",""
"72588672","","","","","","","1","1","1"
"72600672","0.78125","0.78125","0.78125","","","","","",""
"72601280","","","","0.021484375","0.021484375","0.021484375","","",""
"72601312","","","","","","","1","1","1"
"72611136","","","","0.01171875","0.01171875","0.01171875","","",""
"72613664","","","","","","","1","1","1"
"72614016","0.78125","0.78125","0.78125","","","","","",""
