"Step","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_3","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_3","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_3","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_3__MAX"
"72396448","1","1","1","","","","","",""
"72396768","","","","","","","0","0","0"
"72408448","1","1","1","","","","","",""
"72408800","","","","","","","0","0","0"
"72409312","","","","1","1","1","","",""
"72421248","1","1","1","","","","","",""
"72421792","","","","1","1","1","","",""
"72422240","","","","","","","0.005859375","0.005859375","0.005859375"
"72434720","","","","","","","0.025390625","0.025390625","0.025390625"
"72434816","1","1","1","","","","","",""
"72434912","","","","1","1","1","","",""
"72446144","1","1","1","","","","","",""
"72446880","","","","","","","0.01953125","0.01953125","0.01953125"
"72447488","","","","1","1","1","","",""
"72459264","","","","1","1","1","","",""
"72460256","1","1","1","","","","","",""
"72460352","","","","","","","0.01953125","0.01953125","0.01953125"
"72472640","","","","1","1","1","","",""
"72473248","","","","","","","0.017578125","0.017578125","0.017578125"
"72473504","1","1","1","","","","","",""
"72485728","1","1","1","","","","","",""
"72485760","","","","1","1","1","","",""
"72486304","","","","","","","0","0","0"
"72498848","1","1","1","","","","","",""
"72499136","","","","","","","0.005859375","0.005859375","0.005859375"
"72499168","","","","1","1","1","","",""
"72510016","","","","1","1","1","","",""
"72511552","1","1","1","","","","","",""
"72511616","","","","","","","0.03125","0.03125","0.03125"
"72523840","","","","1","1","1","","",""
"72524384","","","","","","","0.048828125","0.048828125","0.048828125"
"72524576","1","1","1","","","","","",""
"72534304","","","","","","","0.048828125","0.048828125","0.048828125"
"72536384","1","1","1","","","","","",""
"72537504","","","","1","1","1","","",""
"72548480","","","","1","1","1","","",""
"72549952","1","1","1","","","","","",""
"72550144","","","","","","","0.025390625","0.025390625","0.025390625"
"72562400","","","","1","1","1","","",""
"72562912","","","","","","","0.025390625","0.025390625","0.025390625"
"72563168","1","1","1","","","","","",""
"72574912","1","1","1","","","","","",""
"72575392","","","","","","","0.025390625","0.025390625","0.025390625"
"72575808","","","","1","1","1","","",""
"72587136","1","1","1","","","","","",""
"72588448","","","","1","1","1","","",""
"72588672","","","","","","","0.005859375","0.005859375","0.005859375"
"72600672","1","1","1","","","","","",""
"72601280","","","","1","1","1","","",""
"72601312","","","","","","","0","0","0"
"72611136","","","","1","1","1","","",""
"72613664","","","","","","","0","0","0"
"72614016","1","1","1","","","","","",""
"72625344","","","","1","1","1","","",""
"72625536","1","1","1","","","","","",""
"72626304","","","","","","","0","0","0"
"72638944","","","","1","1","1","","",""
"72639744","","","","","","","0","0","0"
"72639808","1","1","1","","","","","",""
"72650752","","","","","","","0.017578125","0.017578125","0.017578125"
"72651712","1","1","1","","","","","",""
"72651872","","","","1","1","1","","",""
"72662464","","","","1","1","1","","",""
"72665120","1","1","1","","","","0.01171875","0.01171875","0.01171875"
"72677440","1","1","1","","","","","",""
"72677888","","","","1","1","1","0","0","0"
"72690112","","","","1","1","1","","",""
"72690368","1","1","1","","","","0","0","0"
"72703136","","","","1","1","1","","",""
"72703840","1","1","1","","","","","",""
"72703872","","","","","","","0.01953125","0.01953125","0.01953125"
"72714400","","","","1","1","1","","",""
"72715264","","","","","","","0.021484375","0.021484375","0.021484375"
"72715680","1","1","1","","","","","",""
"72728480","","","","","","","0.052734375","0.052734375","0.052734375"
"72729024","1","1","1","","","","","",""
"72729472","","","","1","1","1","","",""
"72739872","","","","","","","0.06640625","0.06640625","0.06640625"
"72741184","","","","1","1","1","","",""
"72741280","1","1","1","","","","","",""
"72753280","","","","","","","0.0859375","0.0859375","0.0859375"
"72753504","1","1","1","","","","","",""
"72755136","","","","1","1","1","","",""
"72765120","","","","1","1","1","","",""
"72766624","","","","","","","0.076171875","0.076171875","0.076171875"
"72767456","1","1","1","","","","","",""
"72778912","","","","1","1","1","","",""
"72780288","","","","","","","0.095703125","0.095703125","0.095703125"
"72780416","1","1","1","","","","","",""
"72792256","","","","1","1","1","","",""
"72792896","1","1","1","","","","","",""
"72793504","","","","","","","0.119140625","0.119140625","0.119140625"
"72805184","","","","1","1","1","","",""
"72805824","","","","","","","0.1484375","0.1484375","0.1484375"
"72806304","1","1","1","","","","","",""
"72817248","","","","1","1","1","","",""
"72817632","","","","","","","0.181640625","0.181640625","0.181640625"
"72818912","1","1","1","","","","","",""
"72831232","","","","","","","0.1875","0.1875","0.1875"
"72831360","","","","1","1","1","","",""
"72831648","1","1","1","","","","","",""
"72844384","","","","","","","0.19921875","0.19921875","0.19921875"
"72844416","1","1","1","","","","","",""
"72844768","","","","1","1","1","","",""
"72856448","1","1","1","","","","","",""
"72857024","","","","","","","0.21875","0.21875","0.21875"
"72857536","","","","1","1","1","","",""
"72868032","1","1","1","","","","","",""
"72868800","","","","1","1","1","","",""
"72870208","","","","","","","0.216796875","0.216796875","0.216796875"
"72882848","","","","","","","0.26171875","0.26171875","0.26171875"
"72882880","","","","1","1","1","","",""
"72883136","1","1","1","","","","","",""
"72894880","1","1","1","","","","","",""
"72895168","","","","","","","0.275390625","0.275390625","0.275390625"
"72895776","","","","1","1","1","","",""
"72907584","","","","1","1","1","","",""
"72908160","1","1","1","","","","","",""
"72908736","","","","","","","0.2890625","0.2890625","0.2890625"
"72920576","","","","1","1","1","","",""
"72921248","1","1","1","","","","0.326171875","0.326171875","0.326171875"
"72930304","1","1","1","","","","","",""
"72933792","","","","1","1","1","","",""
"72934368","","","","","","","0.3203125","0.3203125","0.3203125"
"72945824","1","1","1","","","","","",""
"72946496","","","","1","1","1","","",""
"72946560","","","","","","","0.365234375","0.365234375","0.365234375"
"72957408","","","","1","1","1","","",""
"72958240","","","","","","","0.3984375","0.3984375","0.3984375"
"72958848","1","1","1","","","","","",""
"72970848","1","1","1","","","","","",""
"72971232","","","","","","","0.40625","0.40625","0.40625"
"72971360","","","","1","1","1","","",""
"72983904","","","","1","1","1","","",""
"72985184","","","","","","","0.43359375","0.43359375","0.43359375"
"72985536","1","1","1","","","","","",""
"72998240","1","1","1","","","","","",""
"72998336","","","","1","1","1","","",""
"72998368","","","","","","","0.4375","0.4375","0.4375"
"73009408","","","","","","","0.408203125","0.408203125","0.408203125"
"73011168","1","1","1","1","1","1","","",""
"73023200","1","1","1","","","","","",""
"73023488","","","","","","","0.453125","0.453125","0.453125"
"73023808","","","","1","1","1","","",""
"73033440","1","1","1","","","","","",""
"73036032","","","","","","","0.5390625","0.5390625","0.5390625"
"73036224","","","","1","1","1","","",""
"73048128","","","","1","1","1","","",""
"73048896","","","","","","","0.61328125","0.61328125","0.61328125"
"73049440","1","1","1","","","","","",""
"73061344","","","","1","1","1","","",""
"73061664","","","","","","","0.640625","0.640625","0.640625"
"73062112","1","1","1","","","","","",""
"73072480","","","","1","1","1","","",""
"73074368","","","","","","","0.65625","0.65625","0.65625"
"73074912","1","1","1","","","","","",""
"73085696","","","","1","1","1","","",""
"73087232","","","","","","","0.681640625","0.681640625","0.681640625"
"73087424","1","1","1","","","","","",""
"73099808","1","1","1","","","","","",""
"73100192","","","","1","1","1","","",""
"73100768","","","","","","","0.685546875","0.685546875","0.685546875"
"73111840","","","","","","","0.736328125","0.736328125","0.736328125"
"73112960","","","","1","1","1","","",""
"73113280","1","1","1","","","","","",""
"73124544","","","","1","1","1","","",""
"73125600","1","1","1","","","","","",""
"73126304","","","","","","","0.783203125","0.783203125","0.783203125"
"73138432","","","","1","1","1","","",""
"73138560","1","1","1","","","","","",""
"73139104","","","","","","","0.828125","0.828125","0.828125"
"73150240","1","1","1","","","","","",""
"73151296","","","","1","1","1","","",""
"73151392","","","","","","","0.84375","0.84375","0.84375"
"73162144","","","","1","1","1","","",""
"73164224","","","","","","","0.90625","0.90625","0.90625"
"73164672","1","1","1","","","","","",""
"73176864","","","","","","","0.994140625","0.994140625","0.994140625"
"73177312","","","","1","1","1","","",""
"73177408","1","1","1","","","","","",""
"73188768","1","1","1","","","","","",""
"73188864","","","","","","","1","1","1"
"73190336","","","","1","1","1","","",""
"73202112","0.994140625","0.994140625","0.994140625","","","","","",""
"73202656","","","","1","1","1","","",""
"73202912","","","","","","","1","1","1"
"73214400","","","","","","","0.990234375","0.990234375","0.990234375"
"73214656","","","","1","1","1","","",""
"73215808","1","1","1","","","","","",""
"73227392","","","","1","1","1","","",""
"73227904","1","1","1","","","","","",""
"73228384","","","","","","","0.986328125","0.986328125","0.986328125"
"73240800","","","","","","","1","1","1"
"73240832","1","1","1","","","","","",""
"73241376","","","","1","1","1","","",""
"73251200","","","","1","1","1","","",""
"73253600","1","1","1","","","","","",""
"73253792","","","","","","","1","1","1"
"73266720","","","","1","1","1","","",""
"73266848","1","1","1","","","","","",""
"73266944","","","","","","","0.98828125","0.98828125","0.98828125"
"73279552","","","","1","1","1","","",""
"73279648","","","","","","","1","1","1"
"73279808","1","1","1","","","","","",""
"73290688","","","","1","1","1","","",""
"73291904","1","1","1","","","","","",""
"73292160","","","","","","","0.98828125","0.98828125","0.98828125"
"73305216","1","1","1","","","","","",""
"73305504","","","","","","","1","1","1"
"73305536","","","","1","1","1","","",""
"73317056","","","","1","1","1","","",""
"73317440","","","","","","","1","1","1"
"73318144","1","1","1","","","","","",""
"73329440","","","","1","1","1","","",""
"73330816","","","","","","","1","1","1"
"73331104","1","1","1","","","","","",""
"73343712","","","","1","1","1","","",""
"73343744","1","1","1","","","","","",""
"73343872","","","","","","","1","1","1"
"73355296","","","","","","","1","1","1"
"73356096","1","1","1","","","","","",""
"73356448","","","","1","1","1","","",""
"73367936","1","1","1","","","","","",""
"73368864","","","","1","1","1","","",""
"73368928","","","","","","","1","1","1"
"73381248","","","","","","","1","1","1"
"73381952","1","1","1","","","","","",""
"73382336","","","","1","1","1","","",""
"73394944","","","","","","","0.998046875","0.998046875","0.998046875"
"73395040","1","1","1","","","","","",""
"73395168","","","","1","1","1","","",""
"73407072","1","1","1","","","","","",""
"73407264","","","","1","1","1","","",""
"73407968","","","","","","","0.990234375","0.990234375","0.990234375"
"73419872","","","","1","1","1","","",""
"73419904","1","1","1","","","","","",""
"73420704","","","","","","","1","1","1"
"73433024","","","","0.998046875","0.998046875","0.998046875","","",""
"73433280","1","1","1","","","","","",""
"73433408","","","","","","","1","1","1"
"73444064","","","","","","","1","1","1"
"73444608","1","1","1","","","","","",""
"73445792","","","","0.990234375","0.990234375","0.990234375","","",""
"73457696","","","","","","","1","1","1"
"73458656","1","1","1","","","","","",""
"73458752","","","","1","1","1","","",""
"73470688","","","","1","1","1","","",""
"73470752","","","","","","","0.994140625","0.994140625","0.994140625"
"73471648","1","1","1","","","","","",""
"73482688","","","","1","1","1","","",""
"73484640","1","1","1","","","","1","1","1"
"73495200","1","1","1","","","","","",""
"73497280","","","","","","","1","1","1"
"73497344","","","","1","1","1","","",""
"73507840","","","","1","1","1","","",""
"73509888","1","1","1","","","","","",""
"73509984","","","","","","","1","1","1"
"73521952","","","","1","1","1","","",""
"73522368","","","","","","","1","1","1"
"73522752","1","1","1","","","","","",""
"73533440","","","","","","","1","1","1"
"73535552","1","1","1","","","","","",""
"73535968","","","","1","1","1","","",""
"73547488","","","","","","","1","1","1"
"73547904","1","1","1","","","","","",""
"73547968","","","","1","1","1","","",""
"73560384","","","","1","1","1","","",""
"73560896","0.98828125","0.98828125","0.98828125","","","","","",""
"73561152","","","","","","","1","1","1"
"73573664","0.994140625","0.994140625","0.994140625","","","","","",""
"73573984","","","","1","1","1","","",""
"73574368","","","","","","","1","1","1"
"73585632","0.994140625","0.994140625","0.994140625","","","","","",""
"73586624","","","","","","","0.994140625","0.994140625","0.994140625"
"73586816","","","","1","1","1","","",""
"73597856","","","","1","1","1","","",""
"73599360","","","","","","","1","1","1"
"73599904","1","1","1","","","","","",""
"73610944","1","1","1","","","","","",""
"73612320","","","","1","1","1","","",""
"73612736","","","","","","","1","1","1"
"73624224","1","1","1","","","","","",""
"73625536","","","","1","1","1","","",""
"73625568","","","","","","","1","1","1"
"73637920","1","1","1","","","","1","1","1"
"73638336","","","","1","1","1","","",""
"73649856","","","","","","","1","1","1"
"73650752","","","","1","1","1","","",""
"73651104","1","1","1","","","","","",""
"73662240","","","","","","","1","1","1"
"73663744","1","1","1","","","","","",""
"73663872","","","","1","1","1","","",""
"73675968","","","","1","1","1","","",""
"73676256","1","1","1","","","","","",""
"73676320","","","","","","","1","1","1"
"73688512","1","1","1","","","","","",""
"73688576","","","","","","","1","1","1"
"73688608","","","","1","1","1","","",""
"73700800","1","1","1","1","1","1","","",""
"73702368","","","","","","","1","1","1"
"73713184","","","","1","1","1","","",""
"73714464","","","","","","","0.994140625","0.994140625","0.994140625"
"73714752","1","1","1","","","","","",""
"73726272","1","1","1","","","","","",""
"73727616","","","","1","1","1","","",""
"73727840","","","","","","","0.9765625","0.9765625","0.9765625"
"73740064","1","1","1","","","","","",""
"73740320","","","","","","","0.98828125","0.98828125","0.98828125"
"73740416","","","","1","1","1","","",""
"73751680","","","","","","","1","1","1"
"73753280","1","1","1","","","","","",""
"73753376","","","","1","1","1","","",""
"73765088","","","","","","","0.970703125","0.970703125","0.970703125"
"73765376","","","","1","1","1","","",""
"73765984","1","1","1","","","","","",""
"73776896","","","","","","","0.96875","0.96875","0.96875"
"73778016","","","","1","1","1","","",""
"73778720","1","1","1","","","","","",""
"73791232","1","1","1","","","","","",""
"73791840","","","","1","1","1","0.96875","0.96875","0.96875"
"73804160","","","","","","","0.96875","0.96875","0.96875"
"73804448","","","","1","1","1","","",""
"73804512","1","1","1","","","","","",""
"73816416","0.994140625","0.994140625","0.994140625","","","","","",""
"73816864","","","","","","","0.96875","0.96875","0.96875"
"73817248","","","","1","1","1","","",""
"73829248","0.994140625","0.994140625","0.994140625","","","","","",""
"73830208","","","","1","1","1","0.96484375","0.96484375","0.96484375"
"73840608","","","","","","","0.94921875","0.94921875","0.94921875"
"73842848","1","1","1","","","","","",""
"73843040","","","","1","1","1","","",""
"73853472","","","","1","1","1","","",""
"73855616","1","1","1","","","","","",""
"73855776","","","","","","","0.94921875","0.94921875","0.94921875"
"73865984","","","","","","","0.9375","0.9375","0.9375"
"73868448","","","","1","1","1","","",""
"73868576","1","1","1","","","","","",""
"73879200","1","1","1","","","","","",""
"73879744","","","","1","1","1","","",""
"73880192","","","","","","","0.9375","0.9375","0.9375"
"73891008","0.994140625","0.994140625","0.994140625","","","","","",""
"73893888","","","","1","1","1","","",""
"73893984","","","","","","","0.943359375","0.943359375","0.943359375"
"73906016","","","","","","","0.943359375","0.943359375","0.943359375"
"73906656","","","","1","1","1","","",""
"73907104","1","1","1","","","","","",""
"73916896","0.9765625","0.9765625","0.9765625","","","","","",""
"73919232","","","","1","1","1","","",""
"73919552","","","","","","","0.9375","0.9375","0.9375"
"73928448","0.9609375","0.9609375","0.9609375","","","","","",""
"73932000","","","","","","","0.943359375","0.943359375","0.943359375"
"73932608","","","","1","1","1","","",""
"73943328","","","","1","1","1","","",""
"73944928","0.943359375","0.943359375","0.943359375","","","","","",""
"73945248","","","","","","","0.935546875","0.935546875","0.935546875"
"73957952","","","","","","","0.951171875","0.951171875","0.951171875"
"73958080","0.9609375","0.9609375","0.9609375","","","","","",""
"73958272","","","","1","1","1","","",""
"73969280","","","","","","","0.966796875","0.966796875","0.966796875"
"73969920","","","","1","1","1","","",""
"73970624","0.974609375","0.974609375","0.974609375","","","","","",""
"73982528","","","","1","1","1","","",""
"73983776","","","","","","","0.931640625","0.931640625","0.931640625"
"73983936","0.984375","0.984375","0.984375","","","","","",""
"73995584","","","","1","1","1","","",""
"73996128","1","1","1","","","","0.955078125","0.955078125","0.955078125"
"74008096","","","","","","","0.962890625","0.962890625","0.962890625"
"74008288","","","","1","1","1","","",""
"74008992","1","1","1","","","","","",""
"74021536","","","","1","1","1","0.935546875","0.935546875","0.935546875"
"74021856","0.994140625","0.994140625","0.994140625","","","","","",""
"74034720","1","1","1","","","","","",""
"74035040","","","","1","1","1","","",""
"74035168","","","","","","","0.92578125","0.92578125","0.92578125"
"74046304","","","","","","","0.92578125","0.92578125","0.92578125"
"74047136","","","","1","1","1","","",""
"74047552","1","1","1","","","","","",""
"74059712","","","","","","","0.931640625","0.931640625","0.931640625"
"74060480","","","","1","1","1","","",""
"74060704","1","1","1","","","","","",""
"74072608","","","","","","","0.908203125","0.908203125","0.908203125"
"74072832","0.982421875","0.982421875","0.982421875","1","1","1","","",""
"74085216","","","","1","1","1","","",""
"74085856","0.974609375","0.974609375","0.974609375","","","","","",""
"74086080","","","","","","","0.90625","0.90625","0.90625"
"74098240","","","","","","","0.90625","0.90625","0.90625"
"74098816","","","","1","1","1","","",""
"74098848","0.974609375","0.974609375","0.974609375","","","","","",""
"74111712","0.96875","0.96875","0.96875","","","","","",""
"74111840","","","","1","1","1","0.91796875","0.91796875","0.91796875"
"74124448","0.974609375","0.974609375","0.974609375","","","","","",""
"74124480","","","","1","1","1","","",""
"74124768","","","","","","","0.9375","0.9375","0.9375"
"74136768","","","","","","","0.90625","0.90625","0.90625"
"74137056","0.95703125","0.95703125","0.95703125","","","","","",""
"74137504","","","","1","1","1","","",""
"74149728","","","","1","1","1","","",""
"74149792","0.951171875","0.951171875","0.951171875","","","","","",""
"74149952","","","","","","","0.88671875","0.88671875","0.88671875"
"74162624","","","","1","1","1","","",""
"74162688","","","","","","","0.92578125","0.92578125","0.92578125"
"74162848","0.9609375","0.9609375","0.9609375","","","","","",""
"74174560","0.94140625","0.94140625","0.94140625","","","","","",""
"74174976","","","","","","","0.9375","0.9375","0.9375"
"74175584","","","","1","1","1","","",""
"74187392","0.95703125","0.95703125","0.95703125","","","","","",""
"74188000","","","","","","","0.919921875","0.919921875","0.919921875"
"74188608","","","","1","1","1","","",""
"74201056","","","","","","","0.9296875","0.9296875","0.9296875"
"74201408","","","","1","1","1","","",""
"74201440","0.95703125","0.95703125","0.95703125","","","","","",""
"74213184","","","","1","1","1","","",""
"74213888","","","","","","","0.921875","0.921875","0.921875"
"74214048","0.947265625","0.947265625","0.947265625","","","","","",""
"74226688","0.9375","0.9375","0.9375","","","","","",""
"74227104","","","","1","1","1","","",""
"74227136","","","","","","","0.919921875","0.919921875","0.919921875"
"74239072","0.916015625","0.916015625","0.916015625","","","","0.931640625","0.931640625","0.931640625"
"74239168","","","","1","1","1","","",""
"74250848","","","","1","1","1","","",""
"74252704","","","","","","","0.89453125","0.89453125","0.89453125"
"74252768","0.9296875","0.9296875","0.9296875","","","","","",""
"74263520","","","","1","1","1","","",""
"74265504","0.943359375","0.943359375","0.943359375","","","","","",""
"74265536","","","","","","","0.88671875","0.88671875","0.88671875"
"74277408","","","","1","1","1","","",""
"74277696","","","","","","","0.853515625","0.853515625","0.853515625"
"74277824","0.955078125","0.955078125","0.955078125","","","","","",""
"74289856","","","","1","1","1","","",""
"74290816","","","","","","","0.85546875","0.85546875","0.85546875"
"74290848","0.943359375","0.943359375","0.943359375","","","","","",""
"74301248","","","","1","1","1","","",""
"74302720","","","","","","","0.875","0.875","0.875"
"74303520","0.919921875","0.919921875","0.919921875","","","","","",""
"74315744","","","","1","1","1","","",""
"74316064","","","","","","","0.875","0.875","0.875"
"74316672","0.923828125","0.923828125","0.923828125","","","","","",""
"74327904","","","","","","","0.875","0.875","0.875"
"74328896","","","","1","1","1","","",""
"74329088","0.916015625","0.916015625","0.916015625","","","","","",""
"74340864","","","","1","1","1","","",""
"74341632","0.908203125","0.908203125","0.908203125","","","","","",""
"74342048","","","","","","","0.86328125","0.86328125","0.86328125"
"74354336","","","","1","1","1","","",""
"74354880","0.91796875","0.91796875","0.91796875","","","","","",""
"74355168","","","","","","","0.9140625","0.9140625","0.9140625"
"74367200","","","","1","1","1","","",""
"74367520","0.884765625","0.884765625","0.884765625","","","","","",""
"74367616","","","","","","","0.9375","0.9375","0.9375"
"74380320","","","","","","","0.92578125","0.92578125","0.92578125"
"74380544","","","","1","1","1","","",""
"74380640","0.875","0.875","0.875","","","","","",""
"74392544","","","","1","1","1","","",""
"74393280","0.869140625","0.869140625","0.869140625","","","","","",""
"74393376","","","","","","","0.927734375","0.927734375","0.927734375"
"74405408","0.865234375","0.865234375","0.865234375","","","","","",""
"74405792","","","","1","1","1","","",""
"74406176","","","","","","","0.951171875","0.951171875","0.951171875"
"74418816","0.826171875","0.826171875","0.826171875","","","","","",""
"74419008","","","","1","1","1","","",""
"74419072","","","","","","","0.962890625","0.962890625","0.962890625"
"74430528","0.828125","0.828125","0.828125","","","","","",""
"74430912","","","","1","1","1","","",""
"74431936","","","","","","","0.95703125","0.95703125","0.95703125"
"74442176","","","","","","","0.96875","0.96875","0.96875"
"74442720","","","","1","1","1","","",""
"74444096","0.8359375","0.8359375","0.8359375","","","","","",""
"74457088","0.814453125","0.814453125","0.814453125","","","","","",""
"74457216","","","","","","","0.96875","0.96875","0.96875"
"74457376","","","","1","1","1","","",""
"74469888","0.779296875","0.779296875","0.779296875","","","","","",""
"74470112","","","","","","","0.96875","0.96875","0.96875"
"74470272","","","","1","1","1","","",""
"74482464","","","","1","1","1","","",""
"74482656","0.763671875","0.763671875","0.763671875","","","","","",""
"74482816","","","","","","","0.96875","0.96875","0.96875"
"74495200","","","","","","","0.96875","0.96875","0.96875"
"74495328","0.71875","0.71875","0.71875","","","","","",""
"74495744","","","","0.994140625","0.994140625","0.994140625","","",""
"74508480","0.72265625","0.72265625","0.72265625","","","","","",""
"74508736","","","","1","1","1","","",""
"74508768","","","","","","","0.96875","0.96875","0.96875"
"74521376","0.68359375","0.68359375","0.68359375","","","","","",""
"74521440","","","","","","","0.96875","0.96875","0.96875"
"74521536","","","","1","1","1","","",""
"74533088","0.66796875","0.66796875","0.66796875","","","","","",""
"74533216","","","","1","1","1","","",""
"74533728","","","","","","","0.96875","0.96875","0.96875"
"74546048","","","","1","1","1","","",""
"74546176","","","","","","","0.982421875","0.982421875","0.982421875"
"74546400","0.66015625","0.66015625","0.66015625","","","","","",""
"74559680","","","","1","1","1","","",""
"74559904","0.650390625","0.650390625","0.650390625","","","","","",""
"74559968","","","","","","","0.99609375","0.99609375","0.99609375"
"74569024","","","","","","","0.9921875","0.9921875","0.9921875"
"74571904","","","","1","1","1","","",""
"74572768","0.658203125","0.658203125","0.658203125","","","","","",""
"74584672","","","","","","","0.98046875","0.98046875","0.98046875"
"74585472","","","","1","1","1","","",""
"74585568","0.625","0.625","0.625","","","","","",""
"74597632","0.609375","0.609375","0.609375","","","","","",""
"74598080","","","","1","1","1","","",""
"74598368","","","","","","","0.978515625","0.978515625","0.978515625"
"74608768","","","","","","","1","1","1"
"74610208","","","","1","1","1","","",""
"74611040","0.60546875","0.60546875","0.60546875","","","","","",""
"74620864","","","","1","1","1","","",""
"74622464","0.625","0.625","0.625","","","","","",""
"74623648","","","","","","","1","1","1"
"74635296","0.625","0.625","0.625","","","","","",""
"74636224","","","","1","1","1","","",""
"74636352","","","","","","","1","1","1"
"74647776","0.607421875","0.607421875","0.607421875","","","","","",""
"74648288","","","","1","1","1","","",""
"74648320","","","","","","","1","1","1"
"74660640","","","","","","","1","1","1"
"74661664","","","","0.994140625","0.994140625","0.994140625","","",""
"74662112","0.623046875","0.623046875","0.623046875","","","","","",""
"74673792","","","","1","1","1","","",""
"74674848","","","","","","","1","1","1"
"74675072","0.6953125","0.6953125","0.6953125","","","","","",""
"74687456","","","","0.994140625","0.994140625","0.994140625","","",""
"74687680","","","","","","","1","1","1"
"74687776","0.703125","0.703125","0.703125","","","","","",""
"74699776","0.728515625","0.728515625","0.728515625","","","","","",""
"74700576","","","","1","1","1","","",""
"74700704","","","","","","","1","1","1"
"74708480","0.751953125","0.751953125","0.751953125","","","","","",""
"74713088","","","","","","","1","1","1"
"74713344","","","","1","1","1","","",""
"74725472","0.76953125","0.76953125","0.76953125","","","","","",""
"74725568","","","","","","","1","1","1"
"74726368","","","","1","1","1","","",""
"74738464","0.794921875","0.794921875","0.794921875","","","","1","1","1"
"74739040","","","","1","1","1","","",""
"74750720","","","","1","1","1","","",""
"74751776","0.822265625","0.822265625","0.822265625","","","","","",""
"74751936","","","","","","","1","1","1"
"74763520","","","","1","1","1","","",""
"74763840","","","","","","","1","1","1"
"74764256","0.908203125","0.908203125","0.908203125","","","","","",""
"74775936","0.951171875","0.951171875","0.951171875","","","","","",""
"74777216","","","","1","1","1","","",""
"74777344","","","","","","","1","1","1"
"74789408","","","","1","1","1","","",""
"74789984","","","","","","","1","1","1"
"74790080","0.990234375","0.990234375","0.990234375","","","","","",""
"74802848","","","","1","1","1","","",""
"74803040","","","","","","","1","1","1"
"74803104","1","1","1","","","","","",""
"74813696","1","1","1","","","","","",""
"74815552","","","","1","1","1","","",""
"74815872","","","","","","","1","1","1"
"74827424","1","1","1","","","","","",""
"74828000","","","","","","","1","1","1"
"74828672","","","","1","1","1","","",""
"74840256","","","","","","","1","1","1"
"74841248","1","1","1","","","","","",""
"74841440","","","","1","1","1","","",""
"74852992","1","1","1","","","","","",""
"74854304","","","","1","1","1","","",""
"74854368","","","","","","","1","1","1"
"74866304","","","","1","1","1","","",""
"74866944","","","","","","","1","1","1"
"74867168","1","1","1","","","","","",""
"74876736","1","1","1","","","","","",""
"74879488","","","","1","1","1","","",""
"74879904","","","","","","","1","1","1"
"74891264","1","1","1","","","","","",""
"74892192","","","","1","1","1","","",""
"74892224","","","","","","","1","1","1"
"74905120","","","","","","","1","1","1"
"74905440","1","1","1","","","","","",""
"74905536","","","","1","1","1","","",""
"74917600","","","","","","","1","1","1"
"74918336","1","1","1","","","","","",""
"74918368","","","","1","1","1","","",""
"74930592","","","","","","","1","1","1"
"74930880","","","","1","1","1","","",""
"74931040","1","1","1","","","","","",""
"74942816","","","","","","","1","1","1"
"74943616","","","","0.994140625","0.994140625","0.994140625","","",""
"74943936","1","1","1","","","","","",""
"74956512","","","","","","","1","1","1"
"74956608","","","","1","1","1","","",""
"74956704","1","1","1","","","","","",""
"74968288","","","","","","","1","1","1"
"74968672","","","","1","1","1","","",""
"74968896","1","1","1","","","","","",""
"74980608","","","","1","1","1","","",""
"74982016","","","","","","","1","1","1"
"74982112","1","1","1","","","","","",""
"74993312","","","","","","","1","1","1"
"74995040","1","1","1","","","","","",""
"74995104","","","","1","1","1","","",""
"75007168","","","","","","","1","1","1"
"75007680","1","1","1","0.998046875","0.998046875","0.998046875","","",""
"75019520","","","","0.99609375","0.99609375","0.99609375","","",""
"75020320","1","1","1","","","","","",""
"75020512","","","","","","","1","1","1"
"75030944","","","","","","","1","1","1"
"75032512","1","1","1","","","","","",""
"75032544","","","","1","1","1","","",""
"75043840","1","1","1","","","","","",""
"75044832","","","","0.994140625","0.994140625","0.994140625","","",""
"75046336","","","","","","","1","1","1"
"75058560","","","","","","","1","1","1"
"75058880","1","1","1","","","","","",""
"75059136","","","","1","1","1","","",""
"75071392","","","","","","","1","1","1"
"75071520","1","1","1","","","","","",""
"75071648","","","","1","1","1","","",""
"75084480","","","","","","","1","1","1"
"75084512","","","","1","1","1","","",""
"75084768","1","1","1","","","","","",""
"75095104","","","","","","","1","1","1"
"75096352","","","","1","1","1","","",""
"75097088","1","1","1","","","","","",""
"75109440","","","","","","","1","1","1"
"75109856","","","","1","1","1","","",""
"75110208","1","1","1","","","","","",""
"75120352","1","1","1","","","","","",""
"75121312","","","","1","1","1","","",""
"75122944","","","","","","","1","1","1"
"75135616","","","","1","1","1","","",""
