"Step","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_5","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Frostbite_25_3 - hierarchy_use/hierarchy_selected_5__MAX","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_5","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Frostbite_25_2 - hierarchy_use/hierarchy_selected_5__MAX","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_5","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Frostbite_25_1 - hierarchy_use/hierarchy_selected_5__MAX"
"2278080","","","","0.07421875","0.07421875","0.07421875","","",""
"2278176","","","","","","","0.994140625","0.994140625","0.994140625"
"2278368","0.994140625","0.994140625","0.994140625","","","","","",""
"2290912","","","","","","","1","1","1"
"2291104","","","","0.078125","0.078125","0.078125","","",""
"2291168","0.99609375","0.99609375","0.99609375","","","","","",""
"2303488","","","","","","","1","1","1"
"2303872","","","","0.10546875","0.10546875","0.10546875","","",""
"2303936","0.9921875","0.9921875","0.9921875","","","","","",""
"2315424","","","","0.126953125","0.126953125","0.126953125","","",""
"2316288","1","1","1","","","","","",""
"2316320","","","","","","","1","1","1"
"2328864","1","1","1","","","","","",""
"2329344","","","","","","","1","1","1"
"2329472","","","","0.12890625","0.12890625","0.12890625","","",""
"2340576","0.994140625","0.994140625","0.994140625","","","","","",""
"2342080","","","","","","","1","1","1"
"2342368","","","","0.125","0.125","0.125","","",""
"2354592","1","1","1","","","","","",""
"2354656","","","","","","","1","1","1"
"2354688","","","","0.099609375","0.099609375","0.099609375","","",""
"2367328","1","1","1","","","","","",""
"2367872","","","","","","","1","1","1"
"2367904","","","","0.09375","0.09375","0.09375","","",""
"2379744","","","","0.09375","0.09375","0.09375","","",""
"2380608","0.98828125","0.98828125","0.98828125","","","","","",""
"2380768","","","","","","","0.994140625","0.994140625","0.994140625"
"2393152","","","","","","","0.982421875","0.982421875","0.982421875"
"2393248","","","","0.107421875","0.107421875","0.107421875","","",""
"2393568","0.994140625","0.994140625","0.994140625","","","","","",""
"2405472","","","","","","","1","1","1"
"2406304","","","","0.09765625","0.09765625","0.09765625","","",""
"2406336","1","1","1","","","","","",""
"2418816","","","","0.10546875","0.10546875","0.10546875","","",""
"2418880","1","1","1","","","","","",""
"2419104","","","","","","","1","1","1"
"2431232","","","","0.15625","0.15625","0.15625","","",""
"2431744","","","","","","","1","1","1"
"2431840","1","1","1","","","","","",""
"2443008","","","","0.18359375","0.18359375","0.18359375","","",""
"2443936","1","1","1","","","","","",""
"2444192","","","","","","","1","1","1"
"2456576","","","","0.181640625","0.181640625","0.181640625","","",""
"2457184","1","1","1","","","","","",""
"2457248","","","","","","","0.96484375","0.96484375","0.96484375"
"2470048","","","","0.1953125","0.1953125","0.1953125","","",""
"2470304","1","1","1","","","","","",""
"2470336","","","","","","","0.994140625","0.994140625","0.994140625"
"2482592","1","1","1","","","","","",""
"2482944","","","","","","","1","1","1"
"2483168","","","","0.240234375","0.240234375","0.240234375","","",""
"2495616","1","1","1","","","","","",""
"2495776","","","","","","","1","1","1"
"2495808","","","","0.2265625","0.2265625","0.2265625","","",""
"2508256","","","","","","","0.994140625","0.994140625","0.994140625"
"2508576","0.98828125","0.98828125","0.98828125","","","","","",""
"2508672","","","","0.236328125","0.236328125","0.236328125","","",""
"2520640","","","","","","","1","1","1"
"2520992","","","","0.2421875","0.2421875","0.2421875","","",""
"2521248","1","1","1","","","","","",""
"2534112","","","","","","","1","1","1"
"2534272","1","1","1","0.25390625","0.25390625","0.25390625","","",""
"2545408","1","1","1","","","","","",""
"2546432","","","","","","","1","1","1"
"2547104","","","","0.236328125","0.236328125","0.236328125","","",""
"2559424","0.98828125","0.98828125","0.98828125","","","","","",""
"2559552","","","","","","","0.990234375","0.990234375","0.990234375"
"2559648","","","","0.21875","0.21875","0.21875","","",""
"2572192","","","","0.224609375","0.224609375","0.224609375","","",""
"2572448","","","","","","","0.998046875","0.998046875","0.998046875"
"2572608","1","1","1","","","","","",""
"2584928","","","","","","","1","1","1"
"2585376","1","1","1","","","","","",""
"2585568","","","","0.212890625","0.212890625","0.212890625","","",""
"2596992","1","1","1","","","","","",""
"2597888","","","","0.240234375","0.240234375","0.240234375","","",""
"2598368","","","","","","","1","1","1"
"2610528","","","","","","","1","1","1"
"2610944","1","1","1","","","","","",""
"2611008","","","","0.2734375","0.2734375","0.2734375","","",""
"2623136","","","","0.3046875","0.3046875","0.3046875","","",""
"2623648","1","1","1","","","","","",""
"2623840","","","","","","","1","1","1"
"2635584","","","","","","","0.994140625","0.994140625","0.994140625"
"2635712","1","1","1","","","","","",""
"2636448","","","","0.314453125","0.314453125","0.314453125","","",""
"2648896","","","","0.306640625","0.306640625","0.306640625","","",""
"2649280","1","1","1","","","","","",""
"2649536","","","","","","","1","1","1"
"2661984","","","","","","","1","1","1"
"2662080","","","","0.337890625","0.337890625","0.337890625","","",""
"2662368","1","1","1","","","","","",""
"2673056","","","","","","","1","1","1"
"2674848","1","1","1","","","","","",""
"2674944","","","","0.39453125","0.39453125","0.39453125","","",""
"2686560","","","","0.451171875","0.451171875","0.451171875","","",""
"2687488","","","","","","","1","1","1"
"2687968","1","1","1","","","","","",""
"2699456","1","1","1","","","","","",""
"2699872","","","","0.486328125","0.486328125","0.486328125","","",""
"2700736","","","","","","","1","1","1"
"2712672","1","1","1","","","","","",""
"2712832","","","","","","","1","1","1"
"2713408","","","","0.484375","0.484375","0.484375","","",""
"2725664","1","1","1","","","","","",""
"2726080","","","","0.53515625","0.53515625","0.53515625","","",""
"2726112","","","","","","","1","1","1"
"2737760","","","","0.56640625","0.56640625","0.56640625","","",""
"2738496","1","1","1","","","","","",""
"2739136","","","","","","","1","1","1"
"2750176","","","","","","","1","1","1"
"2751648","1","1","1","","","","","",""
"2751808","","","","0.61328125","0.61328125","0.61328125","","",""
"2762144","","","","0.63671875","0.63671875","0.63671875","","",""
"2764224","","","","","","","1","1","1"
"2764704","1","1","1","","","","","",""
"2776800","","","","","","","1","1","1"
"2777312","1","1","1","","","","","",""
"2777568","","","","0.673828125","0.673828125","0.673828125","","",""
"2789888","","","","0.669921875","0.669921875","0.669921875","","",""
"2789984","1","1","1","","","","","",""
"2790144","","","","","","","1","1","1"
"2801984","","","","0.689453125","0.689453125","0.689453125","","",""
"2802592","1","1","1","","","","","",""
"2803008","","","","","","","1","1","1"
"2815936","1","1","1","0.669921875","0.669921875","0.669921875","1","1","1"
"2827776","","","","0.67578125","0.67578125","0.67578125","","",""
"2827936","","","","","","","1","1","1"
"2828480","1","1","1","","","","","",""
"2840800","1","1","1","","","","","",""
"2841344","","","","0.728515625","0.728515625","0.728515625","","",""
"2841472","","","","","","","1","1","1"
"2853344","","","","","","","1","1","1"
"2854176","1","1","1","","","","","",""
"2854336","","","","0.77734375","0.77734375","0.77734375","","",""
"2864000","","","","","","","1","1","1"
"2866880","","","","0.80078125","0.80078125","0.80078125","","",""
"2866976","1","1","1","","","","","",""
"2878432","","","","0.818359375","0.818359375","0.818359375","","",""
"2879616","1","1","1","","","","","",""
"2879840","","","","","","","1","1","1"
"2890368","","","","0.841796875","0.841796875","0.841796875","","",""
"2892096","1","1","1","","","","1","1","1"
"2904192","","","","","","","1","1","1"
"2905312","","","","0.802734375","0.802734375","0.802734375","","",""
"2905376","1","1","1","","","","","",""
"2917088","1","1","1","","","","","",""
"2918176","","","","","","","1","1","1"
"2918368","","","","0.869140625","0.869140625","0.869140625","","",""
"2929184","","","","0.869140625","0.869140625","0.869140625","","",""
"2930112","","","","","","","1","1","1"
"2930848","0.982421875","0.982421875","0.982421875","","","","","",""
"2943808","0.978515625","0.978515625","0.978515625","","","","","",""
"2943840","","","","","","","1","1","1"
"2943936","","","","0.896484375","0.896484375","0.896484375","","",""
"2956512","","","","","","","1","1","1"
"2956576","0.998046875","0.998046875","0.998046875","","","","","",""
"2956608","","","","0.900390625","0.900390625","0.900390625","","",""
"2968192","","","","","","","1","1","1"
"2969024","","","","0.900390625","0.900390625","0.900390625","","",""
"2969280","1","1","1","","","","","",""
"2981536","1","1","1","","","","","",""
"2981760","","","","","","","1","1","1"
"2982208","","","","0.90625","0.90625","0.90625","","",""
"2995040","","","","0.90625","0.90625","0.90625","1","1","1"
"2995136","1","1","1","","","","","",""
"3007104","","","","0.90625","0.90625","0.90625","","",""
"3007584","","","","","","","1","1","1"
"3007936","1","1","1","","","","","",""
"3020384","1","1","1","","","","","",""
"3020544","","","","0.90625","0.90625","0.90625","","",""
"3020768","","","","","","","1","1","1"
"3033216","0.982421875","0.982421875","0.982421875","","","","","",""
"3033408","","","","","","","1","1","1"
"3033472","","","","0.89453125","0.89453125","0.89453125","","",""
"3045152","","","","","","","1","1","1"
"3046080","0.9765625","0.9765625","0.9765625","","","","","",""
"3046368","","","","0.884765625","0.884765625","0.884765625","","",""
"3057984","","","","0.89453125","0.89453125","0.89453125","","",""
"3058848","","","","","","","0.984375","0.984375","0.984375"
"3059072","1","1","1","","","","","",""
"3070976","1","1","1","","","","","",""
"3071360","","","","0.904296875","0.904296875","0.904296875","","",""
"3071904","","","","","","","0.998046875","0.998046875","0.998046875"
"3084192","1","1","1","","","","","",""
"3084320","","","","","","","0.98828125","0.98828125","0.98828125"
"3084544","","","","0.90625","0.90625","0.90625","","",""
"3095328","","","","0.89453125","0.89453125","0.89453125","","",""
"3096928","","","","","","","1","1","1"
"3097568","1","1","1","","","","","",""
"3108224","","","","0.8828125","0.8828125","0.8828125","","",""
"3109824","1","1","1","","","","","",""
"3110368","","","","","","","1","1","1"
"3121952","","","","","","","1","1","1"
"3122560","1","1","1","","","","","",""
"3122784","","","","0.869140625","0.869140625","0.869140625","","",""
"3135232","","","","","","","1","1","1"
"3135840","","","","0.896484375","0.896484375","0.896484375","","",""
"3135968","1","1","1","","","","","",""
"3148384","","","","0.900390625","0.900390625","0.900390625","","",""
"3148704","1","1","1","","","","1","1","1"
"3160384","1","1","1","","","","","",""
"3161504","","","","0.89453125","0.89453125","0.89453125","1","1","1"
"3172864","","","","0.89453125","0.89453125","0.89453125","","",""
"3174016","1","1","1","","","","","",""
"3174272","","","","","","","1","1","1"
"3186656","","","","","","","0.982421875","0.982421875","0.982421875"
"3186944","1","1","1","","","","","",""
"3187168","","","","0.900390625","0.900390625","0.900390625","","",""
"3199616","","","","0.888671875","0.888671875","0.888671875","","",""
"3199680","","","","","","","0.96875","0.96875","0.96875"
"3199744","1","1","1","","","","","",""
"3212384","","","","0.90625","0.90625","0.90625","","",""
"3212640","","","","","","","0.953125","0.953125","0.953125"
"3212768","1","1","1","","","","","",""
"3225152","","","","","","","0.9609375","0.9609375","0.9609375"
"3225280","1","1","1","","","","","",""
"3225504","","","","0.900390625","0.900390625","0.900390625","","",""
"3238144","","","","","","","0.974609375","0.974609375","0.974609375"
"3238176","","","","0.900390625","0.900390625","0.900390625","","",""
"3238368","1","1","1","","","","","",""
"3249440","0.994140625","0.994140625","0.994140625","","","","","",""
"3250208","","","","","","","0.984375","0.984375","0.984375"
"3250528","","","","0.90625","0.90625","0.90625","","",""
"3262720","","","","0.90625","0.90625","0.90625","","",""
"3263872","0.98828125","0.98828125","0.98828125","","","","","",""
"3263936","","","","","","","0.994140625","0.994140625","0.994140625"
"3275808","0.994140625","0.994140625","0.994140625","","","","","",""
"3276384","","","","","","","1","1","1"
"3276768","","","","0.90625","0.90625","0.90625","","",""
"3288960","","","","0.90625","0.90625","0.90625","","",""
"3289376","","","","","","","1","1","1"
"3289472","0.990234375","0.990234375","0.990234375","","","","","",""
"3301792","0.98046875","0.98046875","0.98046875","","","","","",""
"3302272","","","","","","","1","1","1"
"3302336","","","","0.90625","0.90625","0.90625","","",""
"3314368","","","","","","","0.998046875","0.998046875","0.998046875"
"3314688","","","","0.90625","0.90625","0.90625","","",""
"3315136","0.9921875","0.9921875","0.9921875","","","","","",""
"3326336","","","","0.90625","0.90625","0.90625","","",""
"3327392","","","","","","","0.96875","0.96875","0.96875"
"3327680","0.95703125","0.95703125","0.95703125","","","","","",""
"3339296","0.951171875","0.951171875","0.951171875","","","","","",""
"3340064","","","","0.90625","0.90625","0.90625","","",""
"3340768","","","","","","","0.95703125","0.95703125","0.95703125"
"3352416","","","","0.90625","0.90625","0.90625","","",""
"3352704","","","","","","","0.912109375","0.912109375","0.912109375"
"3353120","0.9296875","0.9296875","0.9296875","","","","","",""
"3365888","","","","","","","0.91796875","0.91796875","0.91796875"
"3365920","","","","0.90625","0.90625","0.90625","","",""
"3366112","0.91796875","0.91796875","0.91796875","","","","","",""
"3378496","","","","0.900390625","0.900390625","0.900390625","","",""
"3379008","0.923828125","0.923828125","0.923828125","","","","0.91796875","0.91796875","0.91796875"
"3390880","","","","0.90625","0.90625","0.90625","","",""
"3391584","","","","","","","0.951171875","0.951171875","0.951171875"
"3391936","0.92578125","0.92578125","0.92578125","","","","","",""
"3404096","","","","0.90625","0.90625","0.90625","","",""
"3404736","","","","","","","0.96875","0.96875","0.96875"
"3404768","0.912109375","0.912109375","0.912109375","","","","","",""
"3417024","","","","0.900390625","0.900390625","0.900390625","","",""
"3417216","","","","","","","0.986328125","0.986328125","0.986328125"
"3417536","0.8984375","0.8984375","0.8984375","","","","","",""
"3429856","","","","0.90625","0.90625","0.90625","","",""
"3430112","0.9140625","0.9140625","0.9140625","","","","","",""
"3430336","","","","","","","1","1","1"
"3441888","","","","","","","0.99609375","0.99609375","0.99609375"
"3442112","","","","0.892578125","0.892578125","0.892578125","","",""
"3442720","0.9375","0.9375","0.9375","","","","","",""
"3455392","","","","","","","0.974609375","0.974609375","0.974609375"
"3455424","","","","0.896484375","0.896484375","0.896484375","","",""
"3455936","0.931640625","0.931640625","0.931640625","","","","","",""
"3466592","0.939453125","0.939453125","0.939453125","","","","","",""
"3468704","","","","0.90625","0.90625","0.90625","","",""
"3468768","","","","","","","0.9765625","0.9765625","0.9765625"
"3480160","","","","","","","0.984375","0.984375","0.984375"
"3481472","","","","0.90625","0.90625","0.90625","","",""
"3481504","0.96875","0.96875","0.96875","","","","","",""
"3493344","","","","","","","0.96875","0.96875","0.96875"
"3494080","0.951171875","0.951171875","0.951171875","","","","","",""
"3494144","","","","0.900390625","0.900390625","0.900390625","","",""
"3504192","","","","0.90625","0.90625","0.90625","","",""
"3507040","","","","","","","0.98046875","0.98046875","0.98046875"
"3507168","0.921875","0.921875","0.921875","","","","","",""
"3519072","0.89453125","0.89453125","0.89453125","","","","","",""
"3519328","","","","","","","0.98046875","0.98046875","0.98046875"
"3519744","","","","0.90625","0.90625","0.90625","","",""
"3532192","","","","","","","0.98046875","0.98046875","0.98046875"
"3532672","0.908203125","0.908203125","0.908203125","","","","","",""
"3532768","","","","0.90625","0.90625","0.90625","","",""
"3545280","","","","","","","0.978515625","0.978515625","0.978515625"
"3545408","","","","0.888671875","0.888671875","0.888671875","","",""
"3545504","0.923828125","0.923828125","0.923828125","","","","","",""
"3557920","","","","","","","0.947265625","0.947265625","0.947265625"
"3557952","0.912109375","0.912109375","0.912109375","0.90234375","0.90234375","0.90234375","","",""
"3570688","","","","0.904296875","0.904296875","0.904296875","","",""
"3570816","0.89453125","0.89453125","0.89453125","","","","","",""
"3571136","","","","","","","0.95703125","0.95703125","0.95703125"
"3583520","","","","","","","0.9375","0.9375","0.9375"
"3583840","0.861328125","0.861328125","0.861328125","","","","","",""
"3583968","","","","0.90625","0.90625","0.90625","","",""
"3595840","","","","0.900390625","0.900390625","0.900390625","","",""
