"Step","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_5","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_5__MAX","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_5","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_5__MAX","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_5","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_5__MAX"
"3045536","","","","1","1","1","","",""
"3045856","1","1","1","","","","","",""
"3046048","","","","","","","0.068359375","0.068359375","0.068359375"
"3058592","","","","","","","0.05078125","0.05078125","0.05078125"
"3058752","1","1","1","","","","","",""
"3058816","","","","1","1","1","","",""
"3070400","","","","","","","0.0390625","0.0390625","0.0390625"
"3071936","1","1","1","","","","","",""
"3071968","","","","1","1","1","","",""
"3084096","","","","1","1","1","","",""
"3084512","","","","","","","0.048828125","0.048828125","0.048828125"
"3084672","1","1","1","","","","","",""
"3097344","","","","","","","0.04296875","0.04296875","0.04296875"
"3097504","1","1","1","","","","","",""
"3097536","","","","1","1","1","","",""
"3109728","","","","","","","0.03125","0.03125","0.03125"
"3109920","","","","1","1","1","","",""
"3110240","1","1","1","","","","","",""
"3122848","","","","","","","0.03125","0.03125","0.03125"
"3122976","","","","1","1","1","","",""
"3123008","1","1","1","","","","","",""
"3135296","","","","","","","0.025390625","0.025390625","0.025390625"
"3135648","1","1","1","","","","","",""
"3135904","","","","1","1","1","","",""
"3148288","1","1","1","","","","","",""
"3148640","","","","1","1","1","0.0078125","0.0078125","0.0078125"
"3160256","","","","","","","0.005859375","0.005859375","0.005859375"
"3160832","1","1","1","","","","","",""
"3161344","","","","1","1","1","","",""
"3173408","","","","1","1","1","","",""
"3173920","1","1","1","","","","","",""
"3174272","","","","","","","0","0","0"
"3186688","1","1","1","","","","","",""
"3186752","","","","","","","0","0","0"
"3187072","","","","1","1","1","","",""
"3199424","","","","","","","0","0","0"
"3199840","1","1","1","","","","","",""
"3199968","","","","1","1","1","","",""
"3212448","","","","","","","0","0","0"
"3212544","","","","1","1","1","","",""
"3212704","1","1","1","","","","","",""
"3225312","","","","","","","0","0","0"
"3225504","","","","1","1","1","","",""
"3225536","1","1","1","","","","","",""
"3237312","1","1","1","","","","","",""
"3238144","","","","1","1","1","","",""
"3238336","","","","","","","0","0","0"
"3250784","","","","","","","0","0","0"
"3251040","1","1","1","","","","","",""
"3251168","","","","1","1","1","","",""
"3261952","1","1","1","","","","","",""
"3263776","","","","","","","0","0","0"
"3263904","","","","1","1","1","","",""
"3275424","","","","1","1","1","","",""
"3275616","1","1","1","","","","","",""
"3276480","","","","","","","0","0","0"
"3289344","1","1","1","","","","","",""
"3289408","","","","1","1","1","","",""
"3289568","","","","","","","0","0","0"
"3301728","","","","1","1","1","","",""
"3302176","1","1","1","","","","","",""
"3302368","","","","","","","0","0","0"
"3313760","","","","","","","0.005859375","0.005859375","0.005859375"
"3314464","","","","1","1","1","","",""
"3314560","1","1","1","","","","","",""
"3327520","","","","1","1","1","","",""
"3327616","","","","","","","0","0","0"
"3327872","1","1","1","","","","","",""
"3338368","1","1","1","","","","","",""
"3340160","","","","1","1","1","","",""
"3340576","","","","","","","0","0","0"
"3351264","1","1","1","","","","","",""
"3353312","","","","1","1","1","","",""
"3353408","","","","","","","0","0","0"
"3365568","","","","","","","0","0","0"
"3366176","","","","1","1","1","","",""
"3366368","1","1","1","","","","","",""
"3378272","1","1","1","","","","","",""
"3378720","","","","","","","0","0","0"
"3378752","","","","1","1","1","","",""
"3391008","1","1","1","","","","","",""
"3391584","","","","","","","0","0","0"
"3391904","","","","1","1","1","","",""
"3403648","","","","","","","0","0","0"
"3403904","1","1","1","","","","","",""
"3404576","","","","1","1","1","","",""
"3416832","","","","","","","0.005859375","0.005859375","0.005859375"
"3416928","","","","1","1","1","","",""
"3417536","1","1","1","","","","","",""
"3429952","","","","1","1","1","","",""
"3430048","1","1","1","","","","","",""
"3430080","","","","","","","0","0","0"
"3442592","","","","","","","0","0","0"
"3442784","","","","1","1","1","","",""
"3443104","1","1","1","","","","","",""
"3454432","","","","","","","0","0","0"
"3455904","1","1","1","","","","","",""
"3455936","","","","1","1","1","","",""
"3467904","","","","","","","0","0","0"
"3468224","","","","1","1","1","","",""
"3468768","1","1","1","","","","","",""
"3480608","1","1","1","","","","","",""
"3480768","","","","1","1","1","","",""
"3481440","","","","","","","0","0","0"
"3493504","","","","1","1","1","","",""
"3493664","1","1","1","","","","","",""
"3493920","","","","","","","0","0","0"
"3505824","","","","","","","0","0","0"
"3506944","1","1","1","","","","","",""
"3507168","","","","1","1","1","","",""
"3519008","1","1","1","","","","","",""
"3519456","","","","","","","0","0","0"
"3519968","","","","1","1","1","","",""
"3532480","","","","1","1","1","","",""
"3532640","1","1","1","","","","","",""
"3532672","","","","","","","0","0","0"
"3544128","1","1","1","","","","","",""
"3544544","","","","","","","0","0","0"
"3545376","","","","1","1","1","","",""
"3557664","1","1","1","","","","","",""
"3558176","","","","","","","0","0","0"
"3558208","","","","1","1","1","","",""
"3570112","1","1","1","","","","","",""
"3570656","","","","","","","0","0","0"
"3571008","","","","1","1","1","","",""
"3583360","","","","1","1","1","","",""
"3583392","","","","","","","0","0","0"
"3583488","1","1","1","","","","","",""
"3594624","1","1","1","","","","","",""
"3596160","","","","1","1","1","","",""
"3596512","","","","","","","0","0","0"
"3609280","","","","","","","0","0","0"
"3609504","","","","1","1","1","","",""
"3609536","1","1","1","","","","","",""
"3622240","","","","1","1","1","","",""
"3622304","","","","","","","0","0","0"
"3622368","1","1","1","","","","","",""
"3634656","","","","1","1","1","","",""
"3635072","1","1","1","","","","0","0","0"
"3646528","","","","1","1","1","","",""
"3647232","1","1","1","","","","","",""
"3647936","","","","","","","0","0","0"
"3659744","","","","1","1","1","","",""
"3660608","","","","","","","0","0","0"
"3660672","1","1","1","","","","","",""
"3673024","","","","1","1","1","","",""
"3673120","","","","","","","0","0","0"
"3673408","1","1","1","","","","","",""
"3685632","","","","1","1","1","","",""
"3686304","1","1","1","","","","0","0","0"
"3698400","","","","","","","0","0","0"
"3698560","1","1","1","","","","","",""
"3699008","","","","1","1","1","","",""
"3710560","1","1","1","","","","","",""
"3711648","","","","","","","0","0","0"
"3711680","","","","1","1","1","","",""
"3723136","","","","","","","0","0","0"
"3724032","1","1","1","","","","","",""
"3724640","","","","1","1","1","","",""
"3737376","1","1","1","","","","","",""
"3737472","","","","1","1","1","","",""
"3737536","","","","","","","0","0","0"
"3748736","","","","","","","0","0","0"
"3750240","1","1","1","","","","","",""
"3750336","","","","1","1","1","","",""
"3762784","","","","","","","0","0","0"
"3762880","","","","1","1","1","","",""
"3763072","1","1","1","","","","","",""
"3775264","","","","","","","0","0","0"
"3775840","1","1","1","","","","","",""
"3775872","","","","1","1","1","","",""
"3787840","","","","1","1","1","","",""
"3788192","","","","","","","0","0","0"
"3788672","1","1","1","","","","","",""
"3801088","","","","1","1","1","","",""
"3801408","1","1","1","","","","","",""
"3801536","","","","","","","0","0","0"
"3814080","","","","","","","0","0","0"
"3814176","","","","1","1","1","","",""
"3814208","1","1","1","","","","","",""
"3825824","1","1","1","","","","","",""
"3826976","","","","","","","0","0","0"
"3827072","","","","1","1","1","","",""
"3839296","","","","","","","0","0","0"
"3839712","1","1","1","","","","","",""
"3839968","","","","1","1","1","","",""
"3852352","","","","","","","0","0","0"
"3852384","1","1","1","","","","","",""
"3852736","","","","1","1","1","","",""
"3864096","","","","1","1","1","","",""
"3865504","1","1","1","","","","","",""
"3865568","","","","","","","0","0","0"
"3877760","","","","1","1","1","","",""
"3878016","","","","","","","0","0","0"
"3878368","1","1","1","","","","","",""
"3890144","","","","","","","0","0","0"
"3891008","1","1","1","","","","","",""
"3891104","","","","1","1","1","","",""
"3903072","","","","1","1","1","","",""
"3903744","","","","","","","0","0","0"
"3903808","1","1","1","","","","","",""
"3915264","1","1","1","","","","","",""
"3915968","","","","1","1","1","","",""
"3916672","","","","","","","0","0","0"
"3928512","","","","","","","0","0","0"
"3929568","1","1","1","1","1","1","","",""
"3941984","","","","","","","0","0","0"
"3942336","","","","1","1","1","","",""
"3942368","1","1","1","","","","","",""
"3954976","","","","1","1","1","","",""
"3955008","","","","","","","0","0","0"
"3955040","1","1","1","","","","","",""
"3966624","1","1","1","","","","","",""
"3967776","","","","","","","0","0","0"
"3967968","","","","1","1","1","","",""
"3979776","1","1","1","","","","","",""
"3980192","","","","1","1","1","","",""
"3980640","","","","","","","0","0","0"
"3992000","1","1","1","","","","","",""
"3993184","","","","1","1","1","","",""
"3993568","","","","","","","0","0","0"
"4006208","1","1","1","1","1","1","","",""
"4006240","","","","","","","0","0","0"
"4018208","","","","","","","0","0","0"
"4018944","1","1","1","1","1","1","","",""
"4031680","1","1","1","","","","","",""
"4031776","","","","","","","0","0","0"
"4031936","","","","1","1","1","","",""
"4044448","1","1","1","","","","0","0","0"
"4044544","","","","1","1","1","","",""
"4056608","","","","","","","0","0","0"
"4057152","1","1","1","","","","","",""
"4057280","","","","1","1","1","","",""
"4069472","1","1","1","","","","","",""
"4069632","","","","","","","0","0","0"
"4070080","","","","1","1","1","","",""
"4082976","1","1","1","","","","","",""
"4083008","","","","1","1","1","","",""
"4083104","","","","","","","0","0","0"
"4095008","1","1","1","","","","","",""
"4095616","","","","","","","0","0","0"
"4095872","","","","1","1","1","","",""
"4107744","","","","","","","0","0","0"
"4108416","1","1","1","1","1","1","","",""
"4121344","","","","1","1","1","","",""
"4121376","1","1","1","","","","","",""
"4121568","","","","","","","0","0","0"
"4133632","1","1","1","","","","","",""
"4133792","","","","","","","0","0","0"
"4133920","","","","1","1","1","","",""
"4145152","","","","1","1","1","","",""
"4146144","1","1","1","","","","","",""
"4146976","","","","","","","0","0","0"
"4159776","1","1","1","","","","","",""
"4159904","","","","1","1","1","0","0","0"
"4171776","","","","1","1","1","","",""
"4172448","1","1","1","","","","","",""
"4172544","","","","","","","0","0","0"
"4185472","","","","","","","0","0","0"
"4185536","1","1","1","","","","","",""
"4185568","","","","1","1","1","","",""
"4195424","1","1","1","","","","","",""
"4196960","","","","1","1","1","","",""
"4198208","","","","","","","0","0","0"
"4209120","","","","1","1","1","","",""
"4211072","","","","","","","0","0","0"
"4211136","1","1","1","","","","","",""
"4223744","","","","1","1","1","","",""
"4223872","","","","","","","0","0","0"
"4223968","1","1","1","","","","","",""
"4234752","","","","1","1","1","","",""
"4236480","1","1","1","","","","","",""
"4236768","","","","","","","0","0","0"
"4249088","1","1","1","","","","","",""
"4249216","","","","1","1","1","","",""
"4249568","","","","","","","0","0","0"
"4260992","","","","1","1","1","","",""
"4261760","1","1","1","","","","","",""
"4262208","","","","","","","0","0","0"
"4274496","1","1","1","","","","","",""
"4274880","","","","1","1","1","","",""
"4274976","","","","","","","0","0","0"
"4287680","1","1","1","","","","","",""
"4287808","","","","1","1","1","","",""
"4287904","","","","","","","0","0","0"
"4300128","","","","","","","0","0","0"
"4300672","1","1","1","","","","","",""
"4300704","","","","1","1","1","","",""
"4313216","","","","","","","0","0","0"
"4313248","","","","1","1","1","","",""
"4313312","1","1","1","","","","","",""
"4325920","","","","1","1","1","","",""
"4326336","1","1","1","","","","","",""
"4326368","","","","","","","0","0","0"
"4338656","","","","1","1","1","","",""
"4338752","","","","","","","0","0","0"
"4339040","1","1","1","","","","","",""
"4350144","","","","1","1","1","","",""
"4351392","1","1","1","","","","","",""
"4351808","","","","","","","0","0","0"
"4364352","1","1","1","","","","","",""
"4364608","","","","","","","0","0","0"
"4364768","","","","1","1","1","","",""
"4377184","","","","","","","0","0","0"
"4377280","","","","1","1","1","","",""
"4377504","1","1","1","","","","","",""
"4389760","1","1","1","","","","","",""
"4389920","","","","","","","0","0","0"
"4390176","","","","1","1","1","","",""
"4402112","","","","1","1","1","","",""
"4402304","","","","","","","0","0","0"
"4402464","1","1","1","","","","","",""
"4415200","1","1","1","","","","","",""
"4415488","","","","","","","0","0","0"
"4415936","","","","1","1","1","","",""
"4427776","","","","1","1","1","","",""
"4428384","1","1","1","","","","","",""
"4428736","","","","","","","0","0","0"
"4439744","","","","1","1","1","","",""
"4440608","1","1","1","","","","","",""
"4441536","","","","","","","0","0","0"
"4453376","","","","","","","0","0","0"
"4454272","","","","1","1","1","","",""
"4454336","1","1","1","","","","","",""
"4466976","","","","1","1","1","","",""
"4467008","","","","","","","0","0","0"
"4467104","1","1","1","","","","","",""
"4479296","1","1","1","","","","","",""
"4479808","","","","1","1","1","","",""
"4479936","","","","","","","0","0","0"
"4490688","","","","1","1","1","","",""
"4492352","1","1","1","","","","","",""
"4492768","","","","","","","0","0","0"
"4504352","1","1","1","","","","","",""
"4504704","","","","1","1","1","","",""
"4505344","","","","","","","0","0","0"
"4517696","","","","","","","0","0","0"
"4517728","","","","1","1","1","","",""
"4518368","1","1","1","","","","","",""
"4530304","","","","","","","0","0","0"
"4530720","1","1","1","","","","","",""
"4531072","","","","1","1","1","","",""
"4543712","1","1","1","","","","","",""
"4543808","","","","1","1","1","0","0","0"
"4556416","1","1","1","","","","","",""
"4556544","","","","","","","0","0","0"
"4556736","","","","1","1","1","","",""
"4568384","","","","","","","0","0","0"
"4569344","1","1","1","","","","","",""
"4569472","","","","1","1","1","","",""
"4581472","1","1","1","","","","","",""
"4582208","","","","","","","0","0","0"
"4582240","","","","1","1","1","","",""
"4593568","","","","1","1","1","","",""
"4595040","","","","","","","0","0","0"
"4595168","1","1","1","","","","","",""
"4607040","1","1","1","","","","","",""
"4607648","","","","1","1","1","","",""
"4607904","","","","","","","0","0","0"
"4620288","1","1","1","","","","","",""
"4620384","","","","1","1","1","","",""
"4620576","","","","","","","0","0","0"
"4633024","","","","1","1","1","","",""
"4633152","1","1","1","","","","","",""
