"Step","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_3","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_3","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_3","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_3__MAX"
"96421056","","","","","","","1","1","1"
"96421984","","","","0","0","0","","",""
"96422272","0.0859375","0.0859375","0.0859375","","","","","",""
"96433088","","","","","","","1","1","1"
"96434208","0.119140625","0.119140625","0.119140625","","","","","",""
"96434464","","","","0","0","0","","",""
"96446304","","","","","","","1","1","1"
"96447392","","","","0","0","0","","",""
"96447456","0.125","0.125","0.125","","","","","",""
"96460416","","","","","","","1","1","1"
"96460544","","","","0","0","0","","",""
"96460736","0.13671875","0.13671875","0.13671875","","","","","",""
"96472640","","","","0.005859375","0.005859375","0.005859375","","",""
"96473440","0.15625","0.15625","0.15625","","","","","",""
"96473536","","","","","","","1","1","1"
"96486016","","","","0.015625","0.015625","0.015625","","",""
"96486240","0.15625","0.15625","0.15625","","","","","",""
"96486368","","","","","","","1","1","1"
"96498400","","","","","","","1","1","1"
"96499008","0.15625","0.15625","0.15625","","","","","",""
"96499072","","","","0.001953125","0.001953125","0.001953125","","",""
"96510528","","","","0","0","0","","",""
"96511648","","","","","","","1","1","1"
"96511680","0.15625","0.15625","0.15625","","","","","",""
"96523872","","","","0.009765625","0.009765625","0.009765625","","",""
"96523968","","","","","","","1","1","1"
"96524608","0.15625","0.15625","0.15625","","","","","",""
"96535712","","","","0.013671875","0.013671875","0.013671875","","",""
"96536672","0.173828125","0.173828125","0.173828125","","","","","",""
"96537344","","","","","","","1","1","1"
"96549408","","","","","","","1","1","1"
"96550048","0.1875","0.1875","0.1875","","","","","",""
"96550336","","","","0","0","0","","",""
"96562848","","","","","","","1","1","1"
"96563008","","","","0","0","0","","",""
"96563040","0.21875","0.21875","0.21875","","","","","",""
"96574688","","","","0","0","0","","",""
"96574784","0.232421875","0.232421875","0.232421875","","","","","",""
"96575648","","","","","","","1","1","1"
"96587456","","","","0","0","0","","",""
"96588128","0.240234375","0.240234375","0.240234375","","","","","",""
"96588608","","","","","","","1","1","1"
"96600448","","","","","","","1","1","1"
"96600832","","","","0","0","0","","",""
"96601312","0.275390625","0.275390625","0.275390625","","","","","",""
"96613952","","","","","","","1","1","1"
"96614208","0.28125","0.28125","0.28125","","","","","",""
"96614240","","","","0","0","0","","",""
"96626080","0.28125","0.28125","0.28125","","","","","",""
"96627040","","","","","","","1","1","1"
"96627104","","","","0","0","0","","",""
"96639104","","","","","","","1","1","1"
"96639776","","","","0","0","0","","",""
"96639936","0.3125","0.3125","0.3125","","","","","",""
"96651776","","","","","","","1","1","1"
"96652448","","","","0","0","0","","",""
"96652768","0.349609375","0.349609375","0.349609375","","","","","",""
"96663328","","","","","","","1","1","1"
"96664128","","","","0","0","0","","",""
"96665440","0.4296875","0.4296875","0.4296875","","","","","",""
"96678112","0.4375","0.4375","0.4375","","","","","",""
"96678240","","","","","","","1","1","1"
"96678272","","","","0","0","0","","",""
"96689632","","","","0.0234375","0.0234375","0.0234375","","",""
"96690880","","","","","","","1","1","1"
"96691136","0.50390625","0.50390625","0.50390625","","","","","",""
"96703232","","","","","","","1","1","1"
"96703392","0.587890625","0.587890625","0.587890625","","","","","",""
"96703808","","","","0.0078125","0.0078125","0.0078125","","",""
"96716256","","","","","","","1","1","1"
"96716352","0.57421875","0.57421875","0.57421875","","","","","",""
"96716416","","","","0.015625","0.015625","0.015625","","",""
"96728448","","","","","","","1","1","1"
"96728736","0.63671875","0.63671875","0.63671875","","","","","",""
"96729184","","","","0.01171875","0.01171875","0.01171875","","",""
"96741472","0.720703125","0.720703125","0.720703125","","","","1","1","1"
"96741600","","","","0","0","0","","",""
"96752736","0.75390625","0.75390625","0.75390625","","","","","",""
"96754784","","","","","","","1","1","1"
"96754848","","","","0.009765625","0.009765625","0.009765625","","",""
"96767872","","","","","","","1","1","1"
"96767904","","","","0.048828125","0.048828125","0.048828125","","",""
"96767936","0.81640625","0.81640625","0.81640625","","","","","",""
"96780128","","","","0.033203125","0.033203125","0.033203125","","",""
"96780288","0.83203125","0.83203125","0.83203125","","","","","",""
"96780672","","","","","","","1","1","1"
"96792736","0.859375","0.859375","0.859375","","","","","",""
"96793376","","","","","","","1","1","1"
"96793568","","","","0.05859375","0.05859375","0.05859375","","",""
"96804800","0.91015625","0.91015625","0.91015625","","","","","",""
"96806304","","","","0.048828125","0.048828125","0.048828125","","",""
"96806336","","","","","","","1","1","1"
"96817760","","","","0.080078125","0.080078125","0.080078125","","",""
"96818112","0.923828125","0.923828125","0.923828125","","","","","",""
"96818560","","","","","","","0.994140625","0.994140625","0.994140625"
"96831008","","","","0.083984375","0.083984375","0.083984375","","",""
"96831424","0.900390625","0.900390625","0.900390625","","","","","",""
"96831872","","","","","","","1","1","1"
"96844160","","","","0.09375","0.09375","0.09375","","",""
"96844224","","","","","","","1","1","1"
"96844480","0.923828125","0.923828125","0.923828125","","","","","",""
"96856576","","","","","","","1","1","1"
"96857088","","","","0.111328125","0.111328125","0.111328125","","",""
"96857216","0.962890625","0.962890625","0.962890625","","","","","",""
"96869920","","","","0.1328125","0.1328125","0.1328125","","",""
"96869984","","","","","","","1","1","1"
"96870304","0.96875","0.96875","0.96875","","","","","",""
"96882720","","","","0.142578125","0.142578125","0.142578125","","",""
"96883104","0.96875","0.96875","0.96875","","","","","",""
"96883168","","","","","","","1","1","1"
"96894432","","","","0.138671875","0.138671875","0.138671875","","",""
"96895040","","","","","","","1","1","1"
"96895456","0.958984375","0.958984375","0.958984375","","","","","",""
"96908224","0.958984375","0.958984375","0.958984375","","","","","",""
"96908544","","","","0.140625","0.140625","0.140625","","",""
"96908576","","","","","","","1","1","1"
"96920960","0.96484375","0.96484375","0.96484375","","","","","",""
"96920992","","","","0.125","0.125","0.125","","",""
"96921472","","","","","","","1","1","1"
"96932288","0.974609375","0.974609375","0.974609375","","","","","",""
"96933664","","","","0.111328125","0.111328125","0.111328125","","",""
"96933984","","","","","","","1","1","1"
"96946144","","","","0.126953125","0.126953125","0.126953125","","",""
"96946752","0.966796875","0.966796875","0.966796875","","","","","",""
"96947072","","","","","","","1","1","1"
"96958752","0.98828125","0.98828125","0.98828125","","","","","",""
"96959616","","","","0.130859375","0.130859375","0.130859375","","",""
"96959968","","","","","","","1","1","1"
"96972416","","","","0.158203125","0.158203125","0.158203125","","",""
"96972448","","","","","","","1","1","1"
"96972640","0.9453125","0.9453125","0.9453125","","","","","",""
"96983872","","","","","","","0.99609375","0.99609375","0.99609375"
"96984992","0.951171875","0.951171875","0.951171875","","","","","",""
"96985440","","","","0.1484375","0.1484375","0.1484375","","",""
"96997632","","","","","","","0.998046875","0.998046875","0.998046875"
"96998240","0.9453125","0.9453125","0.9453125","","","","","",""
"96998368","","","","0.126953125","0.126953125","0.126953125","","",""
"97008992","0.95703125","0.95703125","0.95703125","","","","","",""
"97010656","","","","0.109375","0.109375","0.109375","","",""
"97011072","","","","","","","1","1","1"
"97022912","","","","0.076171875","0.076171875","0.076171875","","",""
"97023392","","","","","","","1","1","1"
"97023776","0.958984375","0.958984375","0.958984375","","","","","",""
"97035360","","","","","","","1","1","1"
"97036192","","","","0.16015625","0.16015625","0.16015625","","",""
"97036736","0.9609375","0.9609375","0.9609375","","","","","",""
"97048320","","","","0.162109375","0.162109375","0.162109375","","",""
"97049152","0.96875","0.96875","0.96875","","","","","",""
"97049184","","","","","","","1","1","1"
"97062112","","","","0.162109375","0.162109375","0.162109375","1","1","1"
"97062144","0.962890625","0.962890625","0.962890625","","","","","",""
"97074080","0.93359375","0.93359375","0.93359375","","","","","",""
"97074592","","","","","","","1","1","1"
"97075072","","","","0.162109375","0.162109375","0.162109375","","",""
"97087520","0.900390625","0.900390625","0.900390625","","","","","",""
"97087936","","","","","","","1","1","1"
"97087968","","","","0.154296875","0.154296875","0.154296875","","",""
"97100160","","","","0.142578125","0.142578125","0.142578125","","",""
"97100544","","","","","","","1","1","1"
"97100576","0.869140625","0.869140625","0.869140625","","","","","",""
"97112160","","","","","","","1","1","1"
"97112352","0.9140625","0.9140625","0.9140625","","","","","",""
"97113568","","","","0.130859375","0.130859375","0.130859375","","",""
"97126272","","","","","","","1","1","1"
"97126304","0.90625","0.90625","0.90625","0.1171875","0.1171875","0.1171875","","",""
"97138528","","","","0.10546875","0.10546875","0.10546875","","",""
"97139040","","","","","","","0.994140625","0.994140625","0.994140625"
"97139104","0.89453125","0.89453125","0.89453125","","","","","",""
"97150080","","","","0.12890625","0.12890625","0.12890625","","",""
"97151104","0.90625","0.90625","0.90625","","","","1","1","1"
"97164608","0.890625","0.890625","0.890625","","","","","",""
"97164672","","","","0.16015625","0.16015625","0.16015625","","",""
"97164768","","","","","","","1","1","1"
"97177088","","","","0.173828125","0.173828125","0.173828125","","",""
"97177248","","","","","","","1","1","1"
"97177568","0.8984375","0.8984375","0.8984375","","","","","",""
"97188864","","","","","","","1","1","1"
"97189792","0.90625","0.90625","0.90625","","","","","",""
"97190208","","","","0.2109375","0.2109375","0.2109375","","",""
"97201696","","","","0.21875","0.21875","0.21875","","",""
"97202784","","","","","","","1","1","1"
"97203136","0.890625","0.890625","0.890625","","","","","",""
"97215200","0.861328125","0.861328125","0.861328125","","","","","",""
"97215264","","","","0.21484375","0.21484375","0.21484375","","",""
"97215488","","","","","","","1","1","1"
"97227104","","","","0.216796875","0.216796875","0.216796875","","",""
"97227616","0.849609375","0.849609375","0.849609375","","","","","",""
"97228032","","","","","","","1","1","1"
"97240576","","","","","","","1","1","1"
"97241056","0.80078125","0.80078125","0.80078125","","","","","",""
"97241312","","","","0.2265625","0.2265625","0.2265625","","",""
"97254080","","","","0.25390625","0.25390625","0.25390625","1","1","1"
"97254272","0.771484375","0.771484375","0.771484375","","","","","",""
"97266496","0.736328125","0.736328125","0.736328125","","","","","",""
"97266912","","","","0.251953125","0.251953125","0.251953125","","",""
"97267040","","","","","","","1","1","1"
"97276384","0.703125","0.703125","0.703125","","","","","",""
"97279648","","","","0.279296875","0.279296875","0.279296875","","",""
"97279872","","","","","","","1","1","1"
"97292288","","","","0.27734375","0.27734375","0.27734375","1","1","1"
"97292672","0.64453125","0.64453125","0.64453125","","","","","",""
"97304480","","","","0.310546875","0.310546875","0.310546875","","",""
"97305344","","","","","","","1","1","1"
"97305536","0.609375","0.609375","0.609375","","","","","",""
"97317664","0.5546875","0.5546875","0.5546875","","","","1","1","1"
"97318272","","","","0.326171875","0.326171875","0.326171875","","",""
"97330464","","","","0.34375","0.34375","0.34375","","",""
"97330624","0.552734375","0.552734375","0.552734375","","","","","",""
"97331168","","","","","","","1","1","1"
"97341344","0.533203125","0.533203125","0.533203125","","","","","",""
"97343680","","","","","","","1","1","1"
"97343808","","","","0.34375","0.34375","0.34375","","",""
"97355136","0.517578125","0.517578125","0.517578125","","","","","",""
"97355776","","","","","","","1","1","1"
"97356768","","","","0.357421875","0.357421875","0.357421875","","",""
"97367104","","","","0.3828125","0.3828125","0.3828125","","",""
"97368352","0.47265625","0.47265625","0.47265625","","","","","",""
"97368672","","","","","","","1","1","1"
"97382016","0.462890625","0.462890625","0.462890625","","","","","",""
"97382144","","","","","","","1","1","1"
"97382272","","","","0.396484375","0.396484375","0.396484375","","",""
"97394688","0.408203125","0.408203125","0.408203125","","","","","",""
"97395040","","","","0.412109375","0.412109375","0.412109375","","",""
"97395136","","","","","","","1","1","1"
"97406592","","","","","","","1","1","1"
"97407488","0.365234375","0.365234375","0.365234375","","","","","",""
"97407808","","","","0.416015625","0.416015625","0.416015625","","",""
"97418784","","","","0.44921875","0.44921875","0.44921875","","",""
"97420576","","","","","","","1","1","1"
"97420768","0.36328125","0.36328125","0.36328125","","","","","",""
"97431904","","","","0.4453125","0.4453125","0.4453125","","",""
"97433504","0.3359375","0.3359375","0.3359375","","","","","",""
"97433536","","","","","","","1","1","1"
"97443776","","","","","","","1","1","1"
"97445632","0.318359375","0.318359375","0.318359375","","","","","",""
"97446016","","","","0.45703125","0.45703125","0.45703125","","",""
"97458656","","","","","","","1","1","1"
"97458816","0.359375","0.359375","0.359375","","","","","",""
"97458848","","","","0.46875","0.46875","0.46875","","",""
"97471104","0.369140625","0.369140625","0.369140625","","","","","",""
"97471584","","","","0.44140625","0.44140625","0.44140625","","",""
"97471840","","","","","","","1","1","1"
"97482592","0.375","0.375","0.375","","","","","",""
"97483808","","","","0.44140625","0.44140625","0.44140625","","",""
"97484640","","","","","","","1","1","1"
"97496896","0.33984375","0.33984375","0.33984375","","","","","",""
"97497088","","","","0.435546875","0.435546875","0.435546875","","",""
"97497536","","","","","","","1","1","1"
"97509344","","","","","","","1","1","1"
"97510176","","","","0.40625","0.40625","0.40625","","",""
"97510304","0.322265625","0.322265625","0.322265625","","","","","",""
"97521568","","","","0.36328125","0.36328125","0.36328125","","",""
"97522720","0.30078125","0.30078125","0.30078125","","","","","",""
"97522944","","","","","","","1","1","1"
"97535040","","","","","","","0.994140625","0.994140625","0.994140625"
"97535520","0.296875","0.296875","0.296875","","","","","",""
"97535744","","","","0.361328125","0.361328125","0.361328125","","",""
"97547712","","","","0.384765625","0.384765625","0.384765625","","",""
"97547776","0.27734375","0.27734375","0.27734375","","","","","",""
"97548544","","","","","","","1","1","1"
"97560960","0.24609375","0.24609375","0.24609375","","","","","",""
"97561408","","","","0.3984375","0.3984375","0.3984375","","",""
"97561440","","","","","","","1","1","1"
"97574176","","","","0.39453125","0.39453125","0.39453125","","",""
"97574304","0.2265625","0.2265625","0.2265625","","","","","",""
"97574336","","","","","","","1","1","1"
"97586144","","","","0.39453125","0.39453125","0.39453125","","",""
"97586464","0.21875","0.21875","0.21875","","","","","",""
"97586528","","","","","","","1","1","1"
"97598624","0.224609375","0.224609375","0.224609375","","","","","",""
"97599360","","","","0.392578125","0.392578125","0.392578125","","",""
"97599936","","","","","","","1","1","1"
"97612032","0.23046875","0.23046875","0.23046875","","","","","",""
"97612288","","","","","","","1","1","1"
"97612768","","","","0.37890625","0.37890625","0.37890625","","",""
"97623488","0.232421875","0.232421875","0.232421875","","","","","",""
"97625056","","","","","","","1","1","1"
"97625408","","","","0.392578125","0.392578125","0.392578125","","",""
"97638144","0.22265625","0.22265625","0.22265625","","","","","",""
"97638336","","","","","","","1","1","1"
"97638368","","","","0.3515625","0.3515625","0.3515625","","",""
"97648448","","","","0.357421875","0.357421875","0.357421875","","",""
"97651104","0.201171875","0.201171875","0.201171875","","","","","",""
"97651168","","","","","","","1","1","1"
"97663264","","","","","","","1","1","1"
"97663648","","","","0.3203125","0.3203125","0.3203125","","",""
"97663680","0.203125","0.203125","0.203125","","","","","",""
"97675840","0.1875","0.1875","0.1875","","","","","",""
"97675968","","","","0.328125","0.328125","0.328125","","",""
"97676480","","","","","","","1","1","1"
"97688192","0.177734375","0.177734375","0.177734375","","","","","",""
"97689152","","","","0.341796875","0.341796875","0.341796875","","",""
"97689408","","","","","","","1","1","1"
"97701120","","","","0.3125","0.3125","0.3125","","",""
"97701504","0.1875","0.1875","0.1875","","","","","",""
"97702304","","","","","","","1","1","1"
"97713632","","","","0.31640625","0.31640625","0.31640625","","",""
"97714496","","","","","","","1","1","1"
"97714880","0.134765625","0.134765625","0.134765625","","","","","",""
"97727040","0.099609375","0.099609375","0.099609375","","","","","",""
"97727520","","","","","","","1","1","1"
"97727552","","","","0.302734375","0.302734375","0.302734375","","",""
"97739904","","","","","","","1","1","1"
"97740256","0.09375","0.09375","0.09375","","","","","",""
"97740384","","","","0.294921875","0.294921875","0.294921875","","",""
"97751040","","","","","","","1","1","1"
"97752000","0.09375","0.09375","0.09375","","","","","",""
"97753440","","","","0.26953125","0.26953125","0.26953125","","",""
"97766336","","","","0.244140625","0.244140625","0.244140625","","",""
"97766368","0.111328125","0.111328125","0.111328125","","","","1","1","1"
"97778816","","","","0.212890625","0.212890625","0.212890625","","",""
"97778848","","","","","","","1","1","1"
"97778976","0.1171875","0.1171875","0.1171875","","","","","",""
"97790336","","","","","","","1","1","1"
"97791104","0.10546875","0.10546875","0.10546875","","","","","",""
"97791168","","","","0.18359375","0.18359375","0.18359375","","",""
"97803424","","","","0.189453125","0.189453125","0.189453125","","",""
"97804160","","","","","","","1","1","1"
"97804512","0.10546875","0.10546875","0.10546875","","","","","",""
"97816800","","","","","","","1","1","1"
"97817088","","","","0.19921875","0.19921875","0.19921875","","",""
"97817408","0.060546875","0.060546875","0.060546875","","","","","",""
"97828896","","","","0.193359375","0.193359375","0.193359375","","",""
"97830048","0.03125","0.03125","0.03125","","","","","",""
"97830240","","","","","","","1","1","1"
"97841984","","","","","","","1","1","1"
"97842208","","","","0.1875","0.1875","0.1875","","",""
"97843104","0.03125","0.03125","0.03125","","","","","",""
"97854944","0.04296875","0.04296875","0.04296875","","","","","",""
"97855264","","","","0.15625","0.15625","0.15625","","",""
"97855552","","","","","","","1","1","1"
"97868416","","","","","","","1","1","1"
"97868608","0.04296875","0.04296875","0.04296875","","","","","",""
"97868736","","","","0.154296875","0.154296875","0.154296875","","",""
"97881376","","","","","","","1","1","1"
"97881504","0.0546875","0.0546875","0.0546875","0.17578125","0.17578125","0.17578125","","",""
"97893504","","","","0.1796875","0.1796875","0.1796875","","",""
"97893536","","","","","","","1","1","1"
"97894368","0.044921875","0.044921875","0.044921875","","","","","",""
"97906592","","","","","","","1","1","1"
"97907136","0.05859375","0.05859375","0.05859375","0.158203125","0.158203125","0.158203125","","",""
"97919616","","","","0.13671875","0.13671875","0.13671875","","",""
"97919936","0.04296875","0.04296875","0.04296875","","","","","",""
"97919968","","","","","","","1","1","1"
"97931584","","","","0.1171875","0.1171875","0.1171875","","",""
"97932448","","","","","","","1","1","1"
"97932544","0.05078125","0.05078125","0.05078125","","","","","",""
"97943616","","","","","","","1","1","1"
"97945120","0.056640625","0.056640625","0.056640625","","","","","",""
"97945184","","","","0.103515625","0.103515625","0.103515625","","",""
"97957312","0.0625","0.0625","0.0625","","","","","",""
"97958208","","","","0.119140625","0.119140625","0.119140625","","",""
"97958240","","","","","","","1","1","1"
"97970272","","","","0.09375","0.09375","0.09375","","",""
"97970464","0.064453125","0.064453125","0.064453125","","","","","",""
"97971008","","","","","","","1","1","1"
"97983328","","","","0.107421875","0.107421875","0.107421875","1","1","1"
"97983360","0.04296875","0.04296875","0.04296875","","","","","",""
"97995968","0.05078125","0.05078125","0.05078125","","","","","",""
"97996480","","","","","","","1","1","1"
"97996640","","","","0.09765625","0.09765625","0.09765625","","",""
"98008768","0.052734375","0.052734375","0.052734375","","","","","",""
"98008800","","","","","","","1","1","1"
"98009408","","","","0.07421875","0.07421875","0.07421875","","",""
"98022208","","","","0.083984375","0.083984375","0.083984375","","",""
"98022336","","","","","","","1","1","1"
"98022368","0.080078125","0.080078125","0.080078125","","","","","",""
"98033056","0.11328125","0.11328125","0.11328125","","","","","",""
"98035072","","","","0.087890625","0.087890625","0.087890625","1","1","1"
"98047264","0.10546875","0.10546875","0.10546875","","","","","",""
"98047712","","","","","","","1","1","1"
"98047776","","","","0.080078125","0.080078125","0.080078125","","",""
"98059072","","","","0.08984375","0.08984375","0.08984375","","",""
"98059456","","","","","","","1","1","1"
"98060736","0.10546875","0.10546875","0.10546875","","","","","",""
"98072896","0.111328125","0.111328125","0.111328125","","","","","",""
"98073056","","","","","","","1","1","1"
"98073152","","","","0.08203125","0.08203125","0.08203125","","",""
"98085216","","","","0.0703125","0.0703125","0.0703125","","",""
"98085344","","","","","","","1","1","1"
"98086368","0.13671875","0.13671875","0.13671875","","","","","",""
"98098112","","","","","","","1","1","1"
"98098176","0.125","0.125","0.125","","","","","",""
"98098464","","","","0.080078125","0.080078125","0.080078125","","",""
"98111264","0.16015625","0.16015625","0.16015625","","","","","",""
"98111328","","","","0.107421875","0.107421875","0.107421875","","",""
"98111552","","","","","","","1","1","1"
"98123840","","","","","","","1","1","1"
"98124160","0.181640625","0.181640625","0.181640625","","","","","",""
"98124320","","","","0.087890625","0.087890625","0.087890625","","",""
"98136416","","","","","","","1","1","1"
"98136608","","","","0.08203125","0.08203125","0.08203125","","",""
"98137376","0.197265625","0.197265625","0.197265625","","","","","",""
"98149888","0.224609375","0.224609375","0.224609375","","","","","",""
"98150304","","","","0.0703125","0.0703125","0.0703125","","",""
"98150336","","","","","","","1","1","1"
"98162688","0.26171875","0.26171875","0.26171875","","","","","",""
"98162848","","","","0.076171875","0.076171875","0.076171875","","",""
"98163008","","","","","","","1","1","1"
"98174368","0.32421875","0.32421875","0.32421875","","","","","",""
"98175808","","","","","","","1","1","1"
"98175968","","","","0.09375","0.09375","0.09375","","",""
"98188576","","","","0.099609375","0.099609375","0.099609375","","",""
"98188672","","","","","","","1","1","1"
"98188704","0.375","0.375","0.375","","","","","",""
"98199648","","","","","","","1","1","1"
"98201184","0.419921875","0.419921875","0.419921875","","","","","",""
"98201568","","","","0.095703125","0.095703125","0.095703125","","",""
"98213728","","","","0.103515625","0.103515625","0.103515625","","",""
"98213824","0.447265625","0.447265625","0.447265625","","","","","",""
"98213888","","","","","","","1","1","1"
"98226624","","","","","","","1","1","1"
"98226816","0.486328125","0.486328125","0.486328125","","","","","",""
"98227008","","","","0.10546875","0.10546875","0.10546875","","",""
"98239392","0.486328125","0.486328125","0.486328125","","","","","",""
"98239776","","","","0.111328125","0.111328125","0.111328125","1","1","1"
"98252192","","","","","","","1","1","1"
"98252416","0.5078125","0.5078125","0.5078125","","","","","",""
"98252768","","","","0.103515625","0.103515625","0.103515625","","",""
"98265024","0.505859375","0.505859375","0.505859375","","","","","",""
"98265152","","","","0.060546875","0.060546875","0.060546875","","",""
"98265408","","","","","","","1","1","1"
"98276800","0.556640625","0.556640625","0.556640625","","","","","",""
"98277824","","","","0.048828125","0.048828125","0.048828125","","",""
"98278272","","","","","","","1","1","1"
"98290400","","","","","","","1","1","1"
"98290848","0.58984375","0.58984375","0.58984375","","","","","",""
"98291008","","","","0.0546875","0.0546875","0.0546875","","",""
"98302656","","","","","","","1","1","1"
"98303360","0.623046875","0.623046875","0.623046875","","","","","",""
"98303840","","","","0.072265625","0.072265625","0.072265625","","",""
"98314304","0.6640625","0.6640625","0.6640625","","","","","",""
"98315840","","","","0.08984375","0.08984375","0.08984375","","",""
"98316160","","","","","","","1","1","1"
"98328608","0.71875","0.71875","0.71875","","","","","",""
"98329184","","","","","","","1","1","1"
"98329440","","","","0.125","0.125","0.125","","",""
"98341472","","","","0.171875","0.171875","0.171875","","",""
"98341792","0.76171875","0.76171875","0.76171875","","","","","",""
"98342080","","","","","","","1","1","1"
"98354304","","","","","","","1","1","1"
"98354720","","","","0.130859375","0.130859375","0.130859375","","",""
"98354880","0.8203125","0.8203125","0.8203125","","","","","",""
"98367456","0.80859375","0.80859375","0.80859375","","","","","",""
"98367616","","","","0.125","0.125","0.125","","",""
"98367744","","","","","","","1","1","1"
"98378976","0.84375","0.84375","0.84375","","","","","",""
"98379328","","","","0.125","0.125","0.125","","",""
"98380608","","","","","","","0.994140625","0.994140625","0.994140625"
"98392128","0.869140625","0.869140625","0.869140625","","","","","",""
"98393312","","","","","","","1","1","1"
"98393472","","","","0.115234375","0.115234375","0.115234375","","",""
"98405856","0.884765625","0.884765625","0.884765625","","","","","",""
"98406208","","","","0.177734375","0.177734375","0.177734375","","",""
"98406240","","","","","","","1","1","1"
"98417664","","","","0.2109375","0.2109375","0.2109375","","",""
"98418656","","","","","","","1","1","1"
"98418752","0.888671875","0.888671875","0.888671875","","","","","",""
"98431680","0.90625","0.90625","0.90625","","","","","",""
"98431712","","","","0.205078125","0.205078125","0.205078125","0.994140625","0.994140625","0.994140625"
"98442880","","","","0.23828125","0.23828125","0.23828125","","",""
"98444480","","","","","","","0.994140625","0.994140625","0.994140625"
"98444640","0.90625","0.90625","0.90625","","","","","",""
"98455904","","","","","","","0.994140625","0.994140625","0.994140625"
"98457120","0.900390625","0.900390625","0.900390625","","","","","",""
"98457504","","","","0.271484375","0.271484375","0.271484375","","",""
"98469088","0.919921875","0.919921875","0.919921875","","","","","",""
"98469728","","","","0.275390625","0.275390625","0.275390625","","",""
"98470272","","","","","","","1","1","1"
"98481952","0.9375","0.9375","0.9375","","","","","",""
"98482176","","","","0.28515625","0.28515625","0.28515625","","",""
"98483168","","","","","","","1","1","1"
"98494368","","","","0.30078125","0.30078125","0.30078125","","",""
"98495808","0.943359375","0.943359375","0.943359375","","","","","",""
"98495968","","","","","","","1","1","1"
"98508128","","","","","","","0.994140625","0.994140625","0.994140625"
"98508576","0.9375","0.9375","0.9375","0.322265625","0.322265625","0.322265625","","",""
"98520800","","","","","","","1","1","1"
"98520960","0.9375","0.9375","0.9375","","","","","",""
"98521536","","","","0.353515625","0.353515625","0.353515625","","",""
"98534112","","","","","","","1","1","1"
"98534208","0.94921875","0.94921875","0.94921875","","","","","",""
"98534272","","","","0.384765625","0.384765625","0.384765625","","",""
"98546464","","","","0.39453125","0.39453125","0.39453125","","",""
"98546848","","","","","","","1","1","1"
"98546976","0.951171875","0.951171875","0.951171875","","","","","",""
"98559040","0.962890625","0.962890625","0.962890625","","","","","",""
"98559168","","","","","","","1","1","1"
"98559520","","","","0.4375","0.4375","0.4375","","",""
"98571712","0.939453125","0.939453125","0.939453125","","","","","",""
"98572064","","","","0.45703125","0.45703125","0.45703125","","",""
"98572608","","","","","","","1","1","1"
"98585408","","","","0.4765625","0.4765625","0.4765625","","",""
"98585472","0.919921875","0.919921875","0.919921875","","","","","",""
"98585504","","","","","","","1","1","1"
"98595424","","","","0.5078125","0.5078125","0.5078125","","",""
"98597216","0.9296875","0.9296875","0.9296875","","","","","",""
"98598080","","","","","","","1","1","1"
"98610720","","","","0.556640625","0.556640625","0.556640625","","",""
"98611008","","","","","","","1","1","1"
"98611072","0.951171875","0.951171875","0.951171875","","","","","",""
"98622816","","","","","","","1","1","1"
"98623808","","","","0.583984375","0.583984375","0.583984375","","",""
"98623840","0.943359375","0.943359375","0.943359375","","","","","",""
"98634816","0.9375","0.9375","0.9375","","","","","",""
"98636064","","","","","","","1","1","1"
"98636544","","","","0.62890625","0.62890625","0.62890625","","",""
"98648544","","","","","","","1","1","1"
"98648608","0.92578125","0.92578125","0.92578125","","","","","",""
"98649312","","","","0.6328125","0.6328125","0.6328125","","",""
"98660640","","","","0.646484375","0.646484375","0.646484375","","",""
"98662144","","","","","","","1","1","1"
"98662176","0.9375","0.9375","0.9375","","","","","",""
"98674784","0.927734375","0.927734375","0.927734375","","","","","",""
"98674848","","","","","","","1","1","1"
"98674944","","","","0.69921875","0.69921875","0.69921875","","",""
"98685920","","","","","","","1","1","1"
"98687520","","","","0.7109375","0.7109375","0.7109375","","",""
"98687872","0.9296875","0.9296875","0.9296875","","","","","",""
"98699968","0.89453125","0.89453125","0.89453125","","","","","",""
"98700288","","","","","","","0.994140625","0.994140625","0.994140625"
"98700352","","","","0.73828125","0.73828125","0.73828125","","",""
"98711552","","","","0.759765625","0.759765625","0.759765625","","",""
"98713312","0.8984375","0.8984375","0.8984375","","","","","",""
"98713472","","","","","","","1","1","1"
"98725216","0.896484375","0.896484375","0.896484375","","","","","",""
"98725760","","","","0.76953125","0.76953125","0.76953125","","",""
"98726240","","","","","","","1","1","1"
"98738304","0.888671875","0.888671875","0.888671875","","","","","",""
"98738752","","","","","","","1","1","1"
