"Step","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_4","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Kangaroo_25_3 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_4","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Kangaroo_25_2 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_4","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Kangaroo_25_1 - hierarchy_use/hierarchy_selected_4__MAX"
"74316384","0.044921875","0.044921875","0.044921875","","","","","",""
"74316512","","","","","","","0.994140625","0.994140625","0.994140625"
"74316704","","","","0.013671875","0.013671875","0.013671875","","",""
"74328416","","","","","","","0.984375","0.984375","0.984375"
"74328608","0.05859375","0.05859375","0.05859375","","","","","",""
"74329216","","","","0.025390625","0.025390625","0.025390625","","",""
"74341856","","","","0.01953125","0.01953125","0.01953125","","",""
"74342144","0.072265625","0.072265625","0.072265625","","","","","",""
"74342176","","","","","","","0.998046875","0.998046875","0.998046875"
"74352032","","","","","","","1","1","1"
"74354848","0.07421875","0.07421875","0.07421875","","","","","",""
"74354976","","","","0","0","0","","",""
"74367488","0.091796875","0.091796875","0.091796875","","","","","",""
"74367520","","","","0.005859375","0.005859375","0.005859375","","",""
"74367968","","","","","","","0.994140625","0.994140625","0.994140625"
"74379680","","","","0","0","0","","",""
"74380128","","","","","","","1","1","1"
"74380480","0.109375","0.109375","0.109375","","","","","",""
"74391744","","","","","","","1","1","1"
"74392224","","","","0","0","0","","",""
"74393088","0.146484375","0.146484375","0.146484375","","","","","",""
"74405504","0.1875","0.1875","0.1875","","","","","",""
"74405568","","","","","","","1","1","1"
"74405824","","","","0","0","0","","",""
"74418048","0.1875","0.1875","0.1875","","","","","",""
"74418976","","","","","","","1","1","1"
"74419168","","","","0.017578125","0.017578125","0.017578125","","",""
"74431328","","","","0.03515625","0.03515625","0.03515625","","",""
"74431680","0.1875","0.1875","0.1875","","","","","",""
"74431872","","","","","","","1","1","1"
"74442848","","","","0.005859375","0.005859375","0.005859375","","",""
"74443776","","","","","","","1","1","1"
"74444128","0.197265625","0.197265625","0.197265625","","","","","",""
"74456896","","","","","","","1","1","1"
"74457088","","","","0.01171875","0.01171875","0.01171875","","",""
"74457184","0.20703125","0.20703125","0.20703125","","","","","",""
"74469120","","","","0.017578125","0.017578125","0.017578125","","",""
"74469472","0.205078125","0.205078125","0.205078125","","","","","",""
"74470336","","","","","","","1","1","1"
"74482720","0.197265625","0.197265625","0.197265625","","","","","",""
"74482848","","","","","","","1","1","1"
"74482912","","","","0","0","0","","",""
"74495264","0.21875","0.21875","0.21875","","","","","",""
"74495520","","","","0","0","0","","",""
"74495680","","","","","","","0.994140625","0.994140625","0.994140625"
"74508000","","","","0","0","0","","",""
"74508544","0.212890625","0.212890625","0.212890625","","","","","",""
"74508736","","","","","","","1","1","1"
"74521344","","","","0","0","0","","",""
"74521376","","","","","","","0.994140625","0.994140625","0.994140625"
"74521408","0.197265625","0.197265625","0.197265625","","","","","",""
"74533728","","","","","","","0.994140625","0.994140625","0.994140625"
"74534272","0.181640625","0.181640625","0.181640625","","","","","",""
"74534336","","","","0","0","0","","",""
"74545152","0.193359375","0.193359375","0.193359375","","","","","",""
"74545312","","","","","","","0.9765625","0.9765625","0.9765625"
"74546464","","","","0","0","0","","",""
"74558176","","","","","","","0.990234375","0.990234375","0.990234375"
"74559456","","","","0","0","0","","",""
"74559776","0.1953125","0.1953125","0.1953125","","","","","",""
"74572064","0.185546875","0.185546875","0.185546875","","","","","",""
"74572288","","","","","","","0.986328125","0.986328125","0.986328125"
"74572416","","","","0","0","0","","",""
"74582880","0.17578125","0.17578125","0.17578125","","","","","",""
"74585248","","","","","","","1","1","1"
"74585344","","","","0","0","0","","",""
"74597344","0.189453125","0.189453125","0.189453125","","","","","",""
"74598080","","","","0.017578125","0.017578125","0.017578125","","",""
"74598144","","","","","","","0.994140625","0.994140625","0.994140625"
"74609248","","","","0.01171875","0.01171875","0.01171875","","",""
"74610432","0.21484375","0.21484375","0.21484375","","","","","",""
"74610528","","","","","","","0.994140625","0.994140625","0.994140625"
"74622816","","","","0.0234375","0.0234375","0.0234375","","",""
"74623392","0.169921875","0.169921875","0.169921875","","","","","",""
"74623552","","","","","","","1","1","1"
"74633312","0.16796875","0.16796875","0.16796875","","","","","",""
"74636032","","","","0.009765625","0.009765625","0.009765625","","",""
"74636736","","","","","","","1","1","1"
"74647648","0.130859375","0.130859375","0.130859375","","","","","",""
"74649440","","","","0.001953125","0.001953125","0.001953125","0.994140625","0.994140625","0.994140625"
"74659680","","","","0","0","0","","",""
"74661728","0.07421875","0.07421875","0.07421875","","","","","",""
"74662208","","","","","","","0.994140625","0.994140625","0.994140625"
"74674048","0.0703125","0.0703125","0.0703125","","","","","",""
"74675072","","","","0.005859375","0.005859375","0.005859375","1","1","1"
"74685824","","","","","","","0.994140625","0.994140625","0.994140625"
"74687392","0.037109375","0.037109375","0.037109375","","","","","",""
"74687776","","","","0.005859375","0.005859375","0.005859375","","",""
"74699584","","","","0","0","0","","",""
"74699744","0.041015625","0.041015625","0.041015625","","","","","",""
"74700640","","","","","","","1","1","1"
"74710752","","","","","","","1","1","1"
"74712960","","","","0","0","0","","",""
"74713280","0.060546875","0.060546875","0.060546875","","","","","",""
"74725024","","","","","","","1","1","1"
"74725600","0.05078125","0.05078125","0.05078125","","","","","",""
"74726368","","","","0.01171875","0.01171875","0.01171875","","",""
"74738144","","","","","","","1","1","1"
"74738912","","","","0.01171875","0.01171875","0.01171875","","",""
"74739168","0.056640625","0.056640625","0.056640625","","","","","",""
"74750816","","","","","","","1","1","1"
"74751456","0.06640625","0.06640625","0.06640625","","","","","",""
"74751552","","","","0","0","0","","",""
"74763456","","","","","","","1","1","1"
"74764512","0.064453125","0.064453125","0.064453125","","","","","",""
"74764544","","","","0","0","0","","",""
"74776992","","","","","","","1","1","1"
"74777440","0.046875","0.046875","0.046875","","","","","",""
"74777472","","","","0.0078125","0.0078125","0.0078125","","",""
"74789504","","","","0.009765625","0.009765625","0.009765625","","",""
"74790240","","","","","","","1","1","1"
"74790368","0.009765625","0.009765625","0.009765625","","","","","",""
"74801088","","","","0","0","0","","",""
"74802080","","","","","","","1","1","1"
"74802176","0.01953125","0.01953125","0.01953125","","","","","",""
"74815616","","","","0","0","0","","",""
"74815872","","","","","","","1","1","1"
"74815904","0.005859375","0.005859375","0.005859375","","","","","",""
"74828192","","","","0","0","0","","",""
"74828608","0","0","0","","","","","",""
"74828704","","","","","","","1","1","1"
"74839680","","","","","","","1","1","1"
"74840928","","","","0.01171875","0.01171875","0.01171875","","",""
"74841408","0","0","0","","","","","",""
"74851808","0","0","0","","","","","",""
"74853728","","","","","","","0.994140625","0.994140625","0.994140625"
"74854304","","","","0","0","0","","",""
"74866272","","","","0","0","0","","",""
"74867136","","","","","","","1","1","1"
"74867168","0","0","0","","","","","",""
"74879200","","","","0","0","0","","",""
"74879296","","","","","","","1","1","1"
"74879360","0","0","0","","","","","",""
"74892256","","","","","","","1","1","1"
"74892480","0","0","0","","","","","",""
"74892640","","","","0","0","0","","",""
"74904992","","","","","","","1","1","1"
"74905312","0.009765625","0.009765625","0.009765625","","","","","",""
"74905504","","","","0","0","0","","",""
"74916384","","","","0","0","0","","",""
"74917632","0.0078125","0.0078125","0.0078125","","","","","",""
"74917792","","","","","","","1","1","1"
"74928928","0","0","0","","","","","",""
"74929984","","","","0","0","0","","",""
"74930816","","","","","","","1","1","1"
"74943520","0","0","0","","","","","",""
"74943904","","","","0","0","0","1","1","1"
"74956096","0","0","0","","","","","",""
"74956576","","","","","","","1","1","1"
"74956768","","","","0","0","0","","",""
"74968928","","","","","","","1","1","1"
"74969184","","","","0.017578125","0.017578125","0.017578125","","",""
"74969568","0","0","0","","","","","",""
"74981696","","","","0","0","0","","",""
"74981792","","","","","","","1","1","1"
"74982080","0","0","0","","","","","",""
"74992352","0","0","0","","","","","",""
"74994112","","","","","","","0.994140625","0.994140625","0.994140625"
"74995136","","","","0.005859375","0.005859375","0.005859375","","",""
"75007296","","","","","","","0.994140625","0.994140625","0.994140625"
"75007392","0","0","0","","","","","",""
"75007776","","","","0","0","0","","",""
"75020224","","","","","","","1","1","1"
"75020384","","","","0","0","0","","",""
"75020608","0","0","0","","","","","",""
"75032032","0","0","0","","","","","",""
"75032192","","","","0","0","0","","",""
"75032768","","","","","","","1","1","1"
"75044480","","","","","","","0.994140625","0.994140625","0.994140625"
"75046048","","","","0","0","0","","",""
"75046208","0","0","0","","","","","",""
"75057344","","","","0","0","0","","",""
"75058976","0.00390625","0.00390625","0.00390625","","","","","",""
"75059040","","","","","","","1","1","1"
"75071104","","","","","","","1","1","1"
"75071264","0.001953125","0.001953125","0.001953125","","","","","",""
"75071712","","","","0","0","0","","",""
"75084160","","","","0","0","0","","",""
"75084416","","","","","","","1","1","1"
"75084704","0","0","0","","","","","",""
"75097344","","","","0","0","0","","",""
"75097504","0","0","0","","","","","",""
"75097568","","","","","","","1","1","1"
"75110176","0","0","0","","","","1","1","1"
"75110272","","","","0.005859375","0.005859375","0.005859375","","",""
"75121664","0.005859375","0.005859375","0.005859375","","","","","",""
"75122688","","","","","","","1","1","1"
"75123072","","","","0.005859375","0.005859375","0.005859375","","",""
"75135488","","","","","","","1","1","1"
"75135616","0.0234375","0.0234375","0.0234375","","","","","",""
"75135968","","","","0","0","0","","",""
"75148128","","","","","","","1","1","1"
"75148608","","","","0","0","0","","",""
"75148640","0","0","0","","","","","",""
"75159968","","","","0","0","0","","",""
"75161472","0","0","0","","","","","",""
"75161568","","","","","","","1","1","1"
"75173184","0","0","0","","","","","",""
"75173440","","","","","","","1","1","1"
"75174016","","","","0","0","0","","",""
"75186048","","","","0","0","0","","",""
"75186112","","","","","","","0.994140625","0.994140625","0.994140625"
"75186784","0","0","0","","","","","",""
"75198400","","","","","","","1","1","1"
"75199232","","","","0","0","0","","",""
"75199648","0","0","0","","","","","",""
"75211616","","","","0","0","0","","",""
"75212416","","","","","","","1","1","1"
"75212736","0","0","0","","","","","",""
"75225024","","","","0","0","0","","",""
"75225184","0.005859375","0.005859375","0.005859375","","","","","",""
"75225248","","","","","","","0.994140625","0.994140625","0.994140625"
"75238048","","","","","","","1","1","1"
"75238176","0.01953125","0.01953125","0.01953125","","","","","",""
"75238272","","","","0","0","0","","",""
"75249824","0.00390625","0.00390625","0.00390625","","","","","",""
"75250112","","","","","","","0.99609375","0.99609375","0.99609375"
"75251040","","","","0.005859375","0.005859375","0.005859375","","",""
"75263648","0.005859375","0.005859375","0.005859375","","","","","",""
"75263712","","","","","","","0.998046875","0.998046875","0.998046875"
"75263968","","","","0.01171875","0.01171875","0.01171875","","",""
"75276480","","","","0","0","0","","",""
"75276640","","","","","","","0.998046875","0.998046875","0.998046875"
"75276704","0.001953125","0.001953125","0.001953125","","","","","",""
"75288064","","","","0","0","0","","",""
"75288800","0.00390625","0.00390625","0.00390625","","","","","",""
"75288928","","","","","","","0.99609375","0.99609375","0.99609375"
"75301408","0.01171875","0.01171875","0.01171875","","","","","",""
"75301440","","","","","","","1","1","1"
"75302176","","","","0","0","0","","",""
"75314016","","","","","","","0.994140625","0.994140625","0.994140625"
"75314688","","","","0","0","0","","",""
"75314880","0","0","0","","","","","",""
"75327456","","","","","","","1","1","1"
"75327648","0.005859375","0.005859375","0.005859375","","","","","",""
"75327936","","","","0","0","0","","",""
"75339936","","","","","","","1","1","1"
"75340256","","","","0","0","0","","",""
"75340704","0","0","0","","","","","",""
"75352064","","","","0","0","0","","",""
"75353344","","","","","","","0.98828125","0.98828125","0.98828125"
"75353504","0","0","0","","","","","",""
"75364704","","","","0","0","0","","",""
"75365088","","","","","","","0.994140625","0.994140625","0.994140625"
"75365248","0","0","0","","","","","",""
"75378720","","","","0","0","0","","",""
"75378752","","","","","","","1","1","1"
"75379136","0.01171875","0.01171875","0.01171875","","","","","",""
"75391168","","","","","","","0.998046875","0.998046875","0.998046875"
"75391872","","","","0","0","0","","",""
"75391936","0.025390625","0.025390625","0.025390625","","","","","",""
"75404224","","","","0","0","0","","",""
"75404448","","","","","","","0.99609375","0.99609375","0.99609375"
"75404768","0.033203125","0.033203125","0.033203125","","","","","",""
"75414112","0.041015625","0.041015625","0.041015625","","","","","",""
"75416928","","","","","","","1","1","1"
"75417472","","","","0","0","0","","",""
"75429344","","","","0","0","0","","",""
"75429920","","","","","","","1","1","1"
"75430336","0.0390625","0.0390625","0.0390625","","","","","",""
"75441856","","","","0","0","0","","",""
"75442240","","","","","","","1","1","1"
"75443072","0.068359375","0.068359375","0.068359375","","","","","",""
"75455392","0.0859375","0.0859375","0.0859375","","","","","",""
"75455808","","","","","","","1","1","1"
"75455968","","","","0","0","0","","",""
"75467136","","","","","","","0.994140625","0.994140625","0.994140625"
"75468352","0.087890625","0.087890625","0.087890625","","","","","",""
"75468608","","","","0","0","0","","",""
"75479104","0.10546875","0.10546875","0.10546875","","","","","",""
"75480224","","","","0","0","0","","",""
"75481376","","","","","","","1","1","1"
"75492704","","","","","","","1","1","1"
"75493248","0.087890625","0.087890625","0.087890625","","","","","",""
"75493344","","","","0","0","0","","",""
"75506720","","","","","","","1","1","1"
"75506784","","","","0","0","0","","",""
"75506880","0.09375","0.09375","0.09375","","","","","",""
"75517600","","","","","","","1","1","1"
"75519296","0.09375","0.09375","0.09375","","","","","",""
"75519648","","","","0","0","0","","",""
"75530592","","","","","","","0.994140625","0.994140625","0.994140625"
"75531936","0.09375","0.09375","0.09375","","","","","",""
"75532160","","","","0","0","0","","",""
"75544480","0.095703125","0.095703125","0.095703125","","","","","",""
"75545440","","","","","","","1","1","1"
"75545504","","","","0","0","0","","",""
"75557472","","","","0","0","0","","",""
"75557536","0.09765625","0.09765625","0.09765625","","","","","",""
"75558080","","","","","","","1","1","1"
"75570944","0.08203125","0.08203125","0.08203125","","","","","",""
"75570976","","","","0","0","0","","",""
"75571136","","","","","","","1","1","1"
"75582944","","","","","","","0.994140625","0.994140625","0.994140625"
"75583392","","","","0","0","0","","",""
"75583968","0.068359375","0.068359375","0.068359375","","","","","",""
"75596160","","","","","","","1","1","1"
"75596544","0.0625","0.0625","0.0625","","","","","",""
"75596640","","","","0","0","0","","",""
"75608544","","","","","","","1","1","1"
"75609376","","","","0","0","0","","",""
"75609536","0.080078125","0.080078125","0.080078125","","","","","",""
"75620480","","","","0","0","0","","",""
"75621056","0.068359375","0.068359375","0.068359375","","","","","",""
"75622048","","","","","","","0.98828125","0.98828125","0.98828125"
"75634656","0.0625","0.0625","0.0625","","","","","",""
"75634752","","","","0","0","0","","",""
"75635040","","","","","","","1","1","1"
"75647360","","","","","","","1","1","1"
"75647584","","","","0","0","0","","",""
"75647808","0.068359375","0.068359375","0.068359375","","","","","",""
"75660352","","","","0","0","0","","",""
"75660640","","","","","","","1","1","1"
"75660736","0.0625","0.0625","0.0625","","","","","",""
"75671776","","","","","","","1","1","1"
"75672864","0.068359375","0.068359375","0.068359375","","","","","",""
"75673120","","","","0","0","0","","",""
"75685920","","","","","","","1","1","1"
"75686048","","","","0","0","0","","",""
"75686112","0.07421875","0.07421875","0.07421875","","","","","",""
"75698688","","","","0","0","0","","",""
"75698752","","","","","","","0.994140625","0.994140625","0.994140625"
"75699136","0.0625","0.0625","0.0625","","","","","",""
"75709792","0.068359375","0.068359375","0.068359375","","","","","",""
"75711840","","","","0","0","0","1","1","1"
"75724064","0.068359375","0.068359375","0.068359375","","","","","",""
"75724672","","","","","","","1","1","1"
"75724736","","","","0","0","0","","",""
"75736768","0.060546875","0.060546875","0.060546875","","","","","",""
"75737472","","","","","","","1","1","1"
"75737568","","","","0","0","0","","",""
"75749696","","","","0","0","0","","",""
"75749824","0.0390625","0.0390625","0.0390625","","","","","",""
"75750144","","","","","","","0.98828125","0.98828125","0.98828125"
"75760544","","","","","","","1","1","1"
"75762688","0.005859375","0.005859375","0.005859375","","","","","",""
"75763168","","","","0","0","0","","",""
"75774624","","","","0","0","0","","",""
"75774784","0","0","0","","","","","",""
"75775392","","","","","","","1","1","1"
"75785728","0","0","0","","","","","",""
"75785760","","","","0","0","0","","",""
"75788512","","","","","","","1","1","1"
"75800864","0","0","0","","","","","",""
"75801024","","","","","","","1","1","1"
"75801536","","","","0","0","0","","",""
"75813152","","","","","","","1","1","1"
"75813472","","","","0","0","0","","",""
"75814336","0","0","0","","","","","",""
"75825600","0","0","0","","","","","",""
"75825856","","","","","","","1","1","1"
"75827040","","","","0","0","0","","",""
"75839328","","","","","","","1","1","1"
"75839488","","","","0","0","0","","",""
"75839968","0","0","0","","","","","",""
"75851264","","","","0","0","0","","",""
"75852448","","","","","","","1","1","1"
"75852640","0.0234375","0.0234375","0.0234375","","","","","",""
"75864576","0.02734375","0.02734375","0.02734375","","","","","",""
"75865024","","","","","","","1","1","1"
"75865408","","","","0","0","0","","",""
"75877280","0.013671875","0.013671875","0.013671875","","","","","",""
"75877728","","","","","","","1","1","1"
"75878208","","","","0","0","0","","",""
"75890720","0.001953125","0.001953125","0.001953125","","","","","",""
"75890944","","","","","","","1","1","1"
"75891136","","","","0","0","0","","",""
"75901920","","","","","","","1","1","1"
"75902976","","","","0","0","0","","",""
"75903808","0.03125","0.03125","0.03125","","","","","",""
"75916000","0.037109375","0.037109375","0.037109375","","","","1","1","1"
"75916288","","","","0","0","0","","",""
"75927104","","","","","","","0.994140625","0.994140625","0.994140625"
"75928736","","","","0","0","0","","",""
"75929376","0.04296875","0.04296875","0.04296875","","","","","",""
"75941664","","","","0","0","0","","",""
"75941920","0.052734375","0.052734375","0.052734375","","","","","",""
"75942080","","","","","","","1","1","1"
"75954816","","","","","","","1","1","1"
"75955040","","","","0","0","0","","",""
"75955104","0.0390625","0.0390625","0.0390625","","","","","",""
"75966112","","","","","","","1","1","1"
"75967072","","","","0","0","0","","",""
"75967936","0.0390625","0.0390625","0.0390625","","","","","",""
"75980128","","","","","","","1","1","1"
"75980672","0.060546875","0.060546875","0.060546875","","","","","",""
"75980704","","","","0","0","0","","",""
"75989856","","","","","","","1","1","1"
"75992544","0.076171875","0.076171875","0.076171875","","","","","",""
"75993344","","","","0","0","0","","",""
"76004768","","","","0","0","0","","",""
"76005824","0.08984375","0.08984375","0.08984375","","","","","",""
"76006272","","","","","","","1","1","1"
"76017568","0.125","0.125","0.125","","","","","",""
"76018912","","","","","","","1","1","1"
"76019072","","","","0","0","0","","",""
"76031008","0.13671875","0.13671875","0.13671875","","","","","",""
"76031584","","","","0","0","0","","",""
"76031648","","","","","","","1","1","1"
"76042080","0.154296875","0.154296875","0.154296875","","","","","",""
"76044576","","","","","","","1","1","1"
"76044768","","","","0","0","0","","",""
"76056768","","","","","","","1","1","1"
"76057344","","","","0","0","0","","",""
"76057440","0.142578125","0.142578125","0.142578125","","","","","",""
"76069824","","","","","","","1","1","1"
"76070080","","","","0","0","0","","",""
"76070144","0.1484375","0.1484375","0.1484375","","","","","",""
"76082656","0.140625","0.140625","0.140625","","","","","",""
"76082848","","","","0","0","0","","",""
"76082912","","","","","","","0.994140625","0.994140625","0.994140625"
"76095200","","","","0","0","0","","",""
"76095328","0.166015625","0.166015625","0.166015625","","","","","",""
"76095552","","","","","","","1","1","1"
"76106624","","","","0","0","0","","",""
"76106944","0.16796875","0.16796875","0.16796875","","","","","",""
"76108192","","","","","","","1","1","1"
"76119488","","","","0","0","0","","",""
"76120224","0.142578125","0.142578125","0.142578125","","","","","",""
"76121376","","","","","","","0.994140625","0.994140625","0.994140625"
"76133504","0.099609375","0.099609375","0.099609375","","","","","",""
"76133792","","","","","","","1","1","1"
"76134336","","","","0","0","0","","",""
"76146976","0.033203125","0.033203125","0.033203125","","","","","",""
"76147008","","","","","","","1","1","1"
"76147168","","","","0","0","0","","",""
"76159744","","","","","","","1","1","1"
"76159808","0.005859375","0.005859375","0.005859375","0","0","0","","",""
"76171968","0","0","0","","","","","",""
"76172544","","","","0","0","0","","",""
"76172704","","","","","","","1","1","1"
"76183936","0","0","0","","","","","",""
"76184512","","","","0.01171875","0.01171875","0.01171875","","",""
"76185248","","","","","","","1","1","1"
"76198016","","","","0.03125","0.03125","0.03125","","",""
"76198112","","","","","","","1","1","1"
"76198240","0","0","0","","","","","",""
"76209920","","","","","","","1","1","1"
"76210592","0","0","0","","","","","",""
"76211136","","","","0.025390625","0.025390625","0.025390625","","",""
"76222944","","","","","","","1","1","1"
"76223040","","","","0.013671875","0.013671875","0.013671875","","",""
"76223648","0","0","0","","","","","",""
"76234016","","","","","","","1","1","1"
"76234816","0","0","0","","","","","",""
"76236384","","","","0","0","0","","",""
"76248608","","","","","","","1","1","1"
"76249056","0","0","0","","","","","",""
"76249184","","","","0","0","0","","",""
"76261152","","","","0","0","0","","",""
"76261824","","","","","","","1","1","1"
"76262272","0","0","0","","","","","",""
"76274272","0","0","0","","","","","",""
"76274880","","","","0.005859375","0.005859375","0.005859375","","",""
"76275136","","","","","","","1","1","1"
"76287904","0","0","0","","","","","",""
"76287936","","","","0","0","0","","",""
"76287968","","","","","","","1","1","1"
"76299584","","","","","","","1","1","1"
"76299968","0","0","0","","","","","",""
"76300320","","","","0","0","0","","",""
"76310272","","","","0","0","0","","",""
"76312320","","","","","","","1","1","1"
"76312576","0.005859375","0.005859375","0.005859375","","","","","",""
"76325856","0","0","0","","","","","",""
"76326016","","","","0","0","0","","",""
"76326176","","","","","","","1","1","1"
"76337856","0","0","0","","","","","",""
"76338656","","","","0.005859375","0.005859375","0.005859375","1","1","1"
"76349664","","","","0","0","0","","",""
"76350304","0","0","0","","","","","",""
"76351232","","","","","","","1","1","1"
"76364032","","","","0","0","0","","",""
"76364256","0","0","0","","","","","",""
"76364672","","","","","","","1","1","1"
"76376512","","","","0","0","0","","",""
"76376832","","","","","","","1","1","1"
"76377568","0","0","0","","","","","",""
"76388480","0","0","0","","","","","",""
"76389504","","","","","","","1","1","1"
"76390336","","","","0","0","0","","",""
"76402752","","","","0","0","0","","",""
"76402912","0","0","0","","","","","",""
"76403104","","","","","","","1","1","1"
"76414880","","","","0","0","0","","",""
"76415296","0","0","0","","","","","",""
"76415648","","","","","","","1","1","1"
"76428384","","","","","","","1","1","1"
"76428448","","","","0","0","0","","",""
"76428576","0","0","0","","","","","",""
"76439552","","","","0","0","0","","",""
"76440576","","","","","","","0.984375","0.984375","0.984375"
"76441536","0","0","0","","","","","",""
"76453376","","","","","","","0.9921875","0.9921875","0.9921875"
"76453600","0","0","0","","","","","",""
"76454016","","","","0","0","0","","",""
"76465216","0","0","0","","","","","",""
"76466752","","","","","","","1","1","1"
"76466816","","","","0","0","0","","",""
"76479168","","","","0","0","0","","",""
"76479296","","","","","","","0.982421875","0.982421875","0.982421875"
"76479552","0","0","0","","","","","",""
"76492224","","","","0","0","0","","",""
"76492512","","","","","","","1","1","1"
"76492704","0","0","0","","","","","",""
"76504672","","","","0","0","0","","",""
"76505088","","","","","","","1","1","1"
"76505152","0","0","0","","","","","",""
"76517984","","","","0","0","0","","",""
"76518080","0.005859375","0.005859375","0.005859375","","","","","",""
"76518208","","","","","","","0.994140625","0.994140625","0.994140625"
"76530272","","","","0","0","0","","",""
"76530848","0","0","0","","","","","",""
"76530912","","","","","","","1","1","1"
"76541568","","","","0","0","0","","",""
"76543520","0","0","0","","","","","",""
"76543808","","","","","","","0.994140625","0.994140625","0.994140625"
"76555904","","","","","","","0.98828125","0.98828125","0.98828125"
"76556480","0","0","0","","","","","",""
"76556736","","","","0","0","0","","",""
"76569184","","","","","","","0.98828125","0.98828125","0.98828125"
"76569248","0","0","0","","","","","",""
"76569472","","","","0","0","0","","",""
"76580608","0.005859375","0.005859375","0.005859375","","","","","",""
"76581664","","","","","","","0.994140625","0.994140625","0.994140625"
"76581952","","","","0","0","0","","",""
"76594112","","","","","","","1","1","1"
"76594784","","","","0","0","0","","",""
"76595168","0","0","0","","","","","",""
"76606688","","","","0","0","0","","",""
"76607648","0","0","0","","","","","",""
"76607936","","","","","","","1","1","1"
"76618976","0","0","0","","","","","",""
"76620416","","","","","","","1","1","1"
"76620512","","","","0","0","0","","",""
"76631392","","","","","","","1","1","1"
"76633248","0","0","0","","","","","",""
"76633536","","","","0","0","0","","",""
"76645760","0","0","0","","","","","",""
"76646016","","","","","","","1","1","1"
"76646112","","","","0","0","0","","",""
"76658656","","","","0","0","0","","",""
"76658784","","","","","","","1","1","1"
"76658912","0","0","0","","","","","",""
"76670880","","","","","","","1","1","1"
"76671840","","","","0","0","0","","",""
"76671872","0","0","0","","","","","",""
"76683584","","","","","","","1","1","1"
"76683712","","","","0","0","0","","",""
"76684512","0.005859375","0.005859375","0.005859375","","","","","",""
"76696640","","","","","","","1","1","1"
"76697152","0","0","0","","","","","",""
"76697376","","","","0","0","0","","",""
"76708384","0","0","0","","","","","",""
"76710272","","","","0","0","0","","",""
"76710368","","","","","","","0.994140625","0.994140625","0.994140625"
"76722880","","","","0","0","0","","",""
"76723040","0","0","0","","","","","",""
"76723072","","","","","","","0.98828125","0.98828125","0.98828125"
"76733760","","","","","","","1","1","1"
"76734944","","","","0","0","0","","",""
"76735488","0","0","0","","","","","",""
"76747552","0","0","0","","","","","",""
"76748128","","","","0","0","0","","",""
"76748704","","","","","","","1","1","1"
"76760960","0","0","0","","","","","",""
"76761408","","","","0","0","0","","",""
"76761504","","","","","","","1","1","1"
"76771264","0","0","0","","","","","",""
"76773760","","","","","","","1","1","1"
"76774368","","","","0","0","0","","",""
"76786880","0","0","0","0","0","0","","",""
"76786976","","","","","","","1","1","1"
"76798784","","","","","","","1","1","1"
"76798912","","","","0","0","0","","",""
"76799712","0","0","0","","","","","",""
"76810336","","","","0","0","0","","",""
"76811776","","","","","","","1","1","1"
"76812736","0","0","0","","","","","",""
"76824032","","","","0","0","0","","",""
"76825280","","","","","","","0.98828125","0.98828125","0.98828125"
"76825472","0","0","0","","","","","",""
"76836224","0.005859375","0.005859375","0.005859375","","","","","",""
"76837632","","","","0","0","0","","",""
"76838336","","","","","","","1","1","1"
"76848832","","","","","","","1","1","1"
"76850688","0","0","0","","","","","",""
"76850752","","","","0","0","0","","",""
"76863104","","","","","","","1","1","1"
"76863200","0","0","0","","","","","",""
"76863968","","","","0","0","0","","",""
"76875456","0","0","0","0","0","0","","",""
"76876224","","","","","","","1","1","1"
"76888320","","","","","","","1","1","1"
"76889184","","","","0","0","0","","",""
"76889440","0","0","0","","","","","",""
"76901344","0.005859375","0.005859375","0.005859375","","","","","",""
"76902176","","","","","","","1","1","1"
"76902272","","","","0","0","0","","",""
"76914272","","","","","","","1","1","1"
"76914784","0","0","0","","","","","",""
"76915136","","","","0","0","0","","",""
"76925376","","","","0","0","0","","",""
"76927648","","","","","","","1","1","1"
"76927808","0","0","0","","","","","",""
"76940320","0","0","0","","","","","",""
"76940608","","","","0","0","0","","",""
"76940672","","","","","","","1","1","1"
"76952800","0","0","0","","","","","",""
"76953312","","","","0","0","0","","",""
"76953440","","","","","","","1","1","1"
"76965152","","","","0","0","0","","",""
"76966080","0","0","0","","","","","",""
"76966144","","","","","","","1","1","1"
"76977920","","","","0","0","0","","",""
"76978496","0","0","0","","","","","",""
"76979040","","","","","","","1","1","1"
"76986816","","","","0","0","0","","",""
"76990816","0","0","0","","","","","",""
"76991456","","","","","","","1","1","1"
"77002400","","","","","","","1","1","1"
"77004192","","","","0","0","0","","",""
"77004672","0","0","0","","","","","",""
"77017408","","","","0","0","0","","",""
"77017440","0","0","0","","","","","",""
"77017472","","","","","","","0.994140625","0.994140625","0.994140625"
"77030080","0","0","0","","","","","",""
