"Step","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_4","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_4","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_4","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_4__MAX"
"96396640","","","","0.978515625","0.978515625","0.978515625","","",""
"96407744","","","","0.98828125","0.98828125","0.98828125","","",""
"96408768","","","","","","","0.029296875","0.029296875","0.029296875"
"96409152","1","1","1","","","","","",""
"96421440","","","","","","","0.001953125","0.001953125","0.001953125"
"96421984","1","1","1","","","","","",""
"96422304","","","","0.986328125","0.986328125","0.986328125","","",""
"96434368","1","1","1","","","","","",""
"96434592","","","","","","","0.03125","0.03125","0.03125"
"96434944","","","","0.984375","0.984375","0.984375","","",""
"96446048","","","","","","","0.041015625","0.041015625","0.041015625"
"96446656","1","1","1","","","","","",""
"96447776","","","","0.958984375","0.958984375","0.958984375","","",""
"96460320","","","","0.96875","0.96875","0.96875","","",""
"96460576","1","1","1","","","","0.044921875","0.044921875","0.044921875"
"96473376","","","","0.96875","0.96875","0.96875","0.068359375","0.068359375","0.068359375"
"96473536","1","1","1","","","","","",""
"96485856","0.984375","0.984375","0.984375","","","","","",""
"96485984","","","","","","","0.068359375","0.068359375","0.068359375"
"96486048","","","","0.96875","0.96875","0.96875","","",""
"96498976","","","","0.962890625","0.962890625","0.962890625","","",""
"96499008","","","","","","","0.103515625","0.103515625","0.103515625"
"96499040","0.9921875","0.9921875","0.9921875","","","","","",""
"96511200","","","","","","","0.138671875","0.138671875","0.138671875"
"96511840","1","1","1","","","","","",""
"96511936","","","","0.951171875","0.951171875","0.951171875","","",""
"96524160","1","1","1","","","","","",""
"96524288","","","","0.962890625","0.962890625","0.962890625","","",""
"96524768","","","","","","","0.15625","0.15625","0.15625"
"96535872","","","","0.96875","0.96875","0.96875","","",""
"96537280","","","","","","","0.162109375","0.162109375","0.162109375"
"96537408","1","1","1","","","","","",""
"96545920","","","","0.96875","0.96875","0.96875","","",""
"96550112","","","","","","","0.142578125","0.142578125","0.142578125"
"96550272","1","1","1","","","","","",""
"96561536","1","1","1","","","","","",""
"96562688","","","","","","","0.130859375","0.130859375","0.130859375"
"96563136","","","","0.96875","0.96875","0.96875","","",""
"96575488","0.98828125","0.98828125","0.98828125","","","","","",""
"96575712","","","","0.95703125","0.95703125","0.95703125","","",""
"96575872","","","","","","","0.13671875","0.13671875","0.13671875"
"96588256","","","","","","","0.138671875","0.138671875","0.138671875"
"96588448","","","","0.96875","0.96875","0.96875","","",""
"96588544","0.986328125","0.986328125","0.986328125","","","","","",""
"96600704","","","","","","","0.15234375","0.15234375","0.15234375"
"96601344","0.978515625","0.978515625","0.978515625","","","","","",""
"96601568","","","","0.974609375","0.974609375","0.974609375","","",""
"96613312","","","","","","","0.1484375","0.1484375","0.1484375"
"96613760","","","","0.98046875","0.98046875","0.98046875","","",""
"96614144","0.98828125","0.98828125","0.98828125","","","","","",""
"96626016","","","","","","","0.16796875","0.16796875","0.16796875"
"96626528","1","1","1","","","","","",""
"96626560","","","","0.994140625","0.994140625","0.994140625","","",""
"96639616","1","1","1","","","","","",""
"96639904","","","","0.978515625","0.978515625","0.978515625","","",""
"96639936","","","","","","","0.181640625","0.181640625","0.181640625"
"96652384","","","","0.974609375","0.974609375","0.974609375","","",""
"96652544","1","1","1","","","","","",""
"96652736","","","","","","","0.177734375","0.177734375","0.177734375"
"96665280","","","","","","","0.19140625","0.19140625","0.19140625"
"96665312","0.994140625","0.994140625","0.994140625","","","","","",""
"96665504","","","","0.994140625","0.994140625","0.994140625","","",""
"96677280","1","1","1","","","","","",""
"96678144","","","","","","","0.19921875","0.19921875","0.19921875"
"96678176","","","","1","1","1","","",""
"96690720","1","1","1","","","","","",""
"96690912","","","","1","1","1","","",""
"96691072","","","","","","","0.23046875","0.23046875","0.23046875"
"96703104","","","","1","1","1","","",""
"96703488","","","","","","","0.26953125","0.26953125","0.26953125"
"96703840","1","1","1","","","","","",""
"96715872","","","","","","","0.287109375","0.287109375","0.287109375"
"96716384","1","1","1","","","","","",""
"96716576","","","","1","1","1","","",""
"96728096","1","1","1","","","","","",""
"96729504","","","","","","","0.275390625","0.275390625","0.275390625"
"96729536","","","","1","1","1","","",""
"96741696","1","1","1","","","","","",""
"96742048","","","","","","","0.287109375","0.287109375","0.287109375"
"96742272","","","","1","1","1","","",""
"96754176","","","","1","1","1","","",""
"96754816","1","1","1","","","","","",""
"96755104","","","","","","","0.287109375","0.287109375","0.287109375"
"96766560","","","","","","","0.333984375","0.333984375","0.333984375"
"96767168","1","1","1","","","","","",""
"96767616","","","","1","1","1","","",""
"96779232","","","","1","1","1","","",""
"96780192","1","1","1","","","","","",""
"96780576","","","","","","","0.314453125","0.314453125","0.314453125"
"96792672","","","","1","1","1","","",""
"96792960","","","","","","","0.330078125","0.330078125","0.330078125"
"96793472","1","1","1","","","","","",""
"96805280","1","1","1","","","","","",""
"96805696","","","","","","","0.333984375","0.333984375","0.333984375"
"96805792","","","","1","1","1","","",""
"96817280","","","","","","","0.314453125","0.314453125","0.314453125"
"96818592","","","","1","1","1","","",""
"96819136","1","1","1","","","","","",""
"96830336","","","","","","","0.330078125","0.330078125","0.330078125"
"96831584","1","1","1","","","","","",""
"96831648","","","","1","1","1","","",""
"96844480","","","","1","1","1","","",""
"96844608","0.98828125","0.98828125","0.98828125","","","","","",""
"96844736","","","","","","","0.3046875","0.3046875","0.3046875"
"96856960","","","","","","","0.283203125","0.283203125","0.283203125"
"96857280","","","","1","1","1","","",""
"96857568","0.96875","0.96875","0.96875","","","","","",""
"96869920","","","","1","1","1","","",""
"96870080","0.990234375","0.990234375","0.990234375","","","","","",""
"96870336","","","","","","","0.251953125","0.251953125","0.251953125"
"96882976","","","","","","","0.2734375","0.2734375","0.2734375"
"96883040","","","","1","1","1","","",""
"96883168","1","1","1","","","","","",""
"96895456","","","","","","","0.267578125","0.267578125","0.267578125"
"96895808","1","1","1","","","","","",""
"96895936","","","","1","1","1","","",""
"96906464","0.99609375","0.99609375","0.99609375","","","","","",""
"96907712","","","","","","","0.283203125","0.283203125","0.283203125"
"96907808","","","","1","1","1","","",""
"96920192","0.974609375","0.974609375","0.974609375","","","","","",""
"96920256","","","","1","1","1","","",""
"96921440","","","","","","","0.26953125","0.26953125","0.26953125"
"96933248","","","","","","","0.275390625","0.275390625","0.275390625"
"96934048","","","","0.986328125","0.986328125","0.986328125","","",""
"96934176","0.98828125","0.98828125","0.98828125","","","","","",""
"96944640","","","","","","","0.23828125","0.23828125","0.23828125"
"96945728","1","1","1","","","","","",""
"96946208","","","","0.96875","0.96875","0.96875","","",""
"96959424","","","","","","","0.177734375","0.177734375","0.177734375"
"96959488","","","","0.986328125","0.986328125","0.986328125","","",""
"96959648","1","1","1","","","","","",""
"96971744","","","","","","","0.16015625","0.16015625","0.16015625"
"96971904","1","1","1","","","","","",""
"96972096","","","","0.998046875","0.998046875","0.998046875","","",""
"96985120","","","","0.99609375","0.99609375","0.99609375","","",""
"96985216","","","","","","","0.125","0.125","0.125"
"96985280","1","1","1","","","","","",""
"96997120","1","1","1","","","","","",""
"96997344","","","","1","1","1","","",""
"96998336","","","","","","","0.171875","0.171875","0.171875"
"97010496","","","","0.986328125","0.986328125","0.986328125","","",""
"97010592","1","1","1","","","","","",""
"97011168","","","","","","","0.20703125","0.20703125","0.20703125"
"97023104","","","","","","","0.201171875","0.201171875","0.201171875"
"97023456","1","1","1","","","","","",""
"97023584","","","","0.958984375","0.958984375","0.958984375","","",""
"97035904","1","1","1","","","","","",""
"97036192","","","","","","","0.236328125","0.236328125","0.236328125"
"97036768","","","","0.966796875","0.966796875","0.966796875","","",""
"97048576","","","","","","","0.25390625","0.25390625","0.25390625"
"97049376","","","","0.96875","0.96875","0.96875","","",""
"97049568","1","1","1","","","","","",""
"97060352","1","1","1","","","","","",""
"97062080","","","","","","","0.22265625","0.22265625","0.22265625"
"97062368","","","","0.98046875","0.98046875","0.98046875","","",""
"97074016","","","","","","","0.203125","0.203125","0.203125"
"97074720","","","","0.986328125","0.986328125","0.986328125","","",""
"97075040","1","1","1","","","","","",""
"97086368","1","1","1","","","","","",""
"97087552","","","","1","1","1","","",""
"97087616","","","","","","","0.212890625","0.212890625","0.212890625"
"97099488","1","1","1","","","","","",""
"97099776","","","","","","","0.197265625","0.197265625","0.197265625"
"97099968","","","","1","1","1","","",""
"97112224","1","1","1","","","","","",""
"97112864","","","","","","","0.22265625","0.22265625","0.22265625"
"97113120","","","","1","1","1","","",""
"97125760","1","1","1","","","","","",""
"97126304","","","","1","1","1","","",""
"97126368","","","","","","","0.205078125","0.205078125","0.205078125"
"97136608","","","","1","1","1","","",""
"97138272","","","","","","","0.193359375","0.193359375","0.193359375"
"97138464","1","1","1","","","","","",""
"97148832","","","","","","","0.169921875","0.169921875","0.169921875"
"97151232","","","","1","1","1","","",""
"97151808","1","1","1","","","","","",""
"97164576","1","1","1","","","","","",""
"97164672","","","","1","1","1","","",""
"97164704","","","","","","","0.1875","0.1875","0.1875"
"97176608","","","","1","1","1","","",""
"97176832","","","","","","","0.173828125","0.173828125","0.173828125"
"97177568","1","1","1","","","","","",""
"97189472","","","","1","1","1","","",""
"97189568","1","1","1","","","","","",""
"97189728","","","","","","","0.166015625","0.166015625","0.166015625"
"97201856","","","","1","1","1","","",""
"97202368","0.98046875","0.98046875","0.98046875","","","","","",""
"97203040","","","","","","","0.181640625","0.181640625","0.181640625"
"97214784","","","","0.990234375","0.990234375","0.990234375","","",""
"97215456","0.990234375","0.990234375","0.990234375","","","","","",""
"97215584","","","","","","","0.154296875","0.154296875","0.154296875"
"97227744","","","","","","","0.185546875","0.185546875","0.185546875"
"97228320","0.970703125","0.970703125","0.970703125","","","","","",""
"97228736","","","","0.96875","0.96875","0.96875","","",""
"97238336","","","","","","","0.173828125","0.173828125","0.173828125"
"97239872","","","","0.96875","0.96875","0.96875","","",""
"97240128","0.986328125","0.986328125","0.986328125","","","","","",""
"97253568","0.990234375","0.990234375","0.990234375","","","","","",""
"97253952","","","","","","","0.181640625","0.181640625","0.181640625"
"97254368","","","","0.96875","0.96875","0.96875","","",""
"97266176","","","","","","","0.1953125","0.1953125","0.1953125"
"97266592","","","","0.96875","0.96875","0.96875","","",""
"97266944","1","1","1","","","","","",""
"97277696","","","","","","","0.1953125","0.1953125","0.1953125"
"97277920","0.98828125","0.98828125","0.98828125","","","","","",""
"97278432","","","","0.96875","0.96875","0.96875","","",""
"97290784","0.982421875","0.982421875","0.982421875","","","","","",""
"97292192","","","","0.96484375","0.96484375","0.96484375","","",""
"97292416","","","","","","","0.1953125","0.1953125","0.1953125"
"97304672","","","","","","","0.171875","0.171875","0.171875"
"97305216","1","1","1","","","","","",""
"97305344","","","","0.966796875","0.966796875","0.966796875","","",""
"97317568","0.994140625","0.994140625","0.994140625","0.96875","0.96875","0.96875","","",""
"97318272","","","","","","","0.18359375","0.18359375","0.18359375"
"97330912","0.994140625","0.994140625","0.994140625","0.962890625","0.962890625","0.962890625","","",""
"97331040","","","","","","","0.142578125","0.142578125","0.142578125"
"97343104","","","","0.974609375","0.974609375","0.974609375","","",""
"97343488","","","","","","","0.1484375","0.1484375","0.1484375"
"97343680","0.994140625","0.994140625","0.994140625","","","","","",""
"97356384","","","","","","","0.158203125","0.158203125","0.158203125"
"97356480","","","","0.98828125","0.98828125","0.98828125","","",""
"97356544","1","1","1","","","","","",""
"97368192","","","","1","1","1","","",""
"97369408","","","","","","","0.099609375","0.099609375","0.099609375"
"97369472","1","1","1","","","","","",""
"97381600","","","","","","","0.140625","0.140625","0.140625"
"97381760","1","1","1","","","","","",""
"97381952","","","","1","1","1","","",""
"97393792","0.994140625","0.994140625","0.994140625","","","","","",""
"97394784","","","","","","","0.09765625","0.09765625","0.09765625"
"97395168","","","","1","1","1","","",""
"97404928","1","1","1","","","","","",""
"97407200","","","","","","","0.07421875","0.07421875","0.07421875"
"97407488","","","","1","1","1","","",""
"97419904","1","1","1","","","","","",""
"97420384","","","","0.98828125","0.98828125","0.98828125","","",""
"97420768","","","","","","","0.080078125","0.080078125","0.080078125"
"97432160","1","1","1","","","","","",""
"97433216","","","","0.994140625","0.994140625","0.994140625","","",""
"97433248","","","","","","","0.119140625","0.119140625","0.119140625"
"97444928","","","","1","1","1","","",""
"97445888","","","","","","","0.166015625","0.166015625","0.166015625"
"97446304","1","1","1","","","","","",""
"97457184","1","1","1","","","","","",""
"97458528","","","","","","","0.11328125","0.11328125","0.11328125"
"97458912","","","","0.98828125","0.98828125","0.98828125","","",""
"97470944","","","","","","","0.111328125","0.111328125","0.111328125"
"97471232","","","","0.97265625","0.97265625","0.97265625","","",""
"97471328","1","1","1","","","","","",""
"97484000","","","","0.962890625","0.962890625","0.962890625","","",""
"97484128","","","","","","","0.095703125","0.095703125","0.095703125"
"97484640","1","1","1","","","","","",""
"97496576","1","1","1","","","","","",""
"97497504","","","","0.970703125","0.970703125","0.970703125","0.0625","0.0625","0.0625"
"97509376","1","1","1","","","","","",""
"97509952","","","","","","","0.0546875","0.0546875","0.0546875"
"97510208","","","","0.96875","0.96875","0.96875","","",""
"97520480","","","","0.96875","0.96875","0.96875","","",""
"97521952","","","","","","","0.02734375","0.02734375","0.02734375"
"97522880","1","1","1","","","","","",""
"97535520","","","","0.96875","0.96875","0.96875","","",""
"97535680","1","1","1","","","","0.0234375","0.0234375","0.0234375"
"97547264","","","","","","","0.01171875","0.01171875","0.01171875"
"97547584","","","","0.9765625","0.9765625","0.9765625","","",""
"97548736","1","1","1","","","","","",""
"97559168","","","","1","1","1","","",""
"97560320","","","","","","","0.00390625","0.00390625","0.00390625"
"97560448","1","1","1","","","","","",""
"97573376","","","","","","","0.01953125","0.01953125","0.01953125"
"97574080","","","","1","1","1","","",""
"97574272","1","1","1","","","","","",""
"97586624","1","1","1","","","","","",""
"97586976","","","","","","","0.017578125","0.017578125","0.017578125"
"97587136","","","","1","1","1","","",""
"97598496","1","1","1","","","","","",""
"97599552","","","","1","1","1","","",""
"97599904","","","","","","","0.017578125","0.017578125","0.017578125"
"97611968","","","","1","1","1","","",""
"97612480","1","1","1","","","","","",""
"97612512","","","","","","","0.029296875","0.029296875","0.029296875"
"97624096","","","","","","","0.01953125","0.01953125","0.01953125"
"97624960","1","1","1","","","","","",""
"97625056","","","","1","1","1","","",""
"97637184","","","","1","1","1","","",""
"97637728","","","","","","","0.00390625","0.00390625","0.00390625"
"97638016","1","1","1","","","","","",""
"97649632","","","","1","1","1","","",""
"97649920","0.994140625","0.994140625","0.994140625","","","","","",""
"97650656","","","","","","","0","0","0"
"97663040","","","","","","","0","0","0"
"97663840","","","","1","1","1","","",""
"97663904","1","1","1","","","","","",""
"97675872","","","","","","","0","0","0"
"97676000","","","","1","1","1","","",""
"97676736","1","1","1","","","","","",""
"97688352","0.98828125","0.98828125","0.98828125","","","","","",""
"97688768","","","","1","1","1","","",""
"97689568","","","","","","","0.01171875","0.01171875","0.01171875"
"97701536","","","","","","","0.005859375","0.005859375","0.005859375"
"97702048","","","","1","1","1","","",""
"97702272","0.96875","0.96875","0.96875","","","","","",""
"97713664","0.96875","0.96875","0.96875","","","","","",""
"97714432","","","","1","1","1","","",""
"97714976","","","","","","","0.017578125","0.017578125","0.017578125"
"97727040","","","","1","1","1","","",""
"97727232","0.986328125","0.986328125","0.986328125","","","","","",""
"97727680","","","","","","","0.0234375","0.0234375","0.0234375"
"97739456","","","","","","","0.03125","0.03125","0.03125"
"97740352","","","","1","1","1","","",""
"97740448","1","1","1","","","","","",""
"97753184","","","","","","","0.03125","0.03125","0.03125"
"97753504","1","1","1","","","","","",""
"97753568","","","","1","1","1","","",""
"97765760","1","1","1","","","","","",""
"97765920","","","","1","1","1","","",""
"97766272","","","","","","","0.03125","0.03125","0.03125"
"97778720","","","","","","","0.03125","0.03125","0.03125"
"97779104","","","","1","1","1","","",""
"97779136","1","1","1","","","","","",""
"97790688","","","","1","1","1","","",""
"97791744","","","","","","","0.03515625","0.03515625","0.03515625"
"97791776","1","1","1","","","","","",""
"97802944","1","1","1","","","","","",""
"97803712","","","","1","1","1","","",""
"97804736","","","","","","","0.0390625","0.0390625","0.0390625"
"97816032","0.994140625","0.994140625","0.994140625","","","","","",""
"97816640","","","","","","","0.03125","0.03125","0.03125"
"97817120","","","","1","1","1","","",""
"97829504","","","","1","1","1","0.03125","0.03125","0.03125"
"97830048","0.98828125","0.98828125","0.98828125","","","","","",""
"97842272","","","","0.994140625","0.994140625","0.994140625","","",""
"97842400","0.98828125","0.98828125","0.98828125","","","","","",""
"97843008","","","","","","","0.03125","0.03125","0.03125"
"97855136","1","1","1","","","","","",""
"97855488","","","","","","","0.037109375","0.037109375","0.037109375"
"97855968","","","","0.982421875","0.982421875","0.982421875","","",""
"97868160","","","","","","","0.03125","0.03125","0.03125"
"97868640","","","","0.97265625","0.97265625","0.97265625","","",""
"97868768","1","1","1","","","","","",""
"97880896","","","","0.96875","0.96875","0.96875","","",""
"97881120","","","","","","","0.01953125","0.01953125","0.01953125"
"97881376","0.994140625","0.994140625","0.994140625","","","","","",""
"97892064","0.994140625","0.994140625","0.994140625","","","","","",""
"97893536","","","","","","","0","0","0"
"97894304","","","","0.96875","0.96875","0.96875","","",""
"97906272","","","","","","","0","0","0"
"97906656","","","","0.990234375","0.990234375","0.990234375","","",""
"97907104","0.99609375","0.99609375","0.99609375","","","","","",""
"97917824","","","","","","","0.01171875","0.01171875","0.01171875"
"97919840","0.986328125","0.986328125","0.986328125","","","","","",""
"97919968","","","","1","1","1","","",""
"97931200","","","","1","1","1","","",""
"97931936","","","","","","","0.013671875","0.013671875","0.013671875"
"97932416","0.970703125","0.970703125","0.970703125","","","","","",""
"97944992","1","1","1","","","","","",""
"97945376","","","","","","","0.01953125","0.01953125","0.01953125"
"97945536","","","","1","1","1","","",""
"97957536","","","","","","","0.025390625","0.025390625","0.025390625"
"97957600","","","","0.98828125","0.98828125","0.98828125","","",""
"97958368","1","1","1","","","","","",""
"97969728","","","","0.96875","0.96875","0.96875","","",""
"97970976","0.994140625","0.994140625","0.994140625","","","","","",""
"97971008","","","","","","","0","0","0"
"97983584","","","","0.96875","0.96875","0.96875","","",""
"97983840","1","1","1","","","","0.005859375","0.005859375","0.005859375"
"97995424","","","","0.96875","0.96875","0.96875","","",""
"97996448","1","1","1","","","","","",""
"97996608","","","","","","","0.01171875","0.01171875","0.01171875"
"98008896","1","1","1","","","","","",""
"98009312","","","","0.96875","0.96875","0.96875","","",""
"98009440","","","","","","","0.005859375","0.005859375","0.005859375"
"98020928","","","","","","","0","0","0"
"98021696","1","1","1","","","","","",""
"98021984","","","","0.951171875","0.951171875","0.951171875","","",""
"98034720","","","","","","","0","0","0"
"98034912","","","","0.9453125","0.9453125","0.9453125","","",""
"98035168","1","1","1","","","","","",""
"98046560","","","","","","","0.001953125","0.001953125","0.001953125"
"98047424","0.994140625","0.994140625","0.994140625","","","","","",""
"98047712","","","","0.96484375","0.96484375","0.96484375","","",""
"98059584","0.994140625","0.994140625","0.994140625","","","","","",""
"98060672","","","","0.982421875","0.982421875","0.982421875","","",""
"98060768","","","","","","","0.013671875","0.013671875","0.013671875"
"98072416","","","","","","","0.01953125","0.01953125","0.01953125"
"98073408","","","","0.994140625","0.994140625","0.994140625","","",""
"98073568","1","1","1","","","","","",""
"98085472","","","","","","","0.03125","0.03125","0.03125"
"98085728","","","","1","1","1","","",""
"98086176","1","1","1","","","","","",""
"98098528","","","","","","","0.03125","0.03125","0.03125"
"98098688","","","","1","1","1","","",""
"98099104","1","1","1","","","","","",""
"98110976","1","1","1","","","","","",""
"98111264","","","","1","1","1","","",""
"98111744","","","","","","","0.048828125","0.048828125","0.048828125"
"98123616","","","","","","","0.0859375","0.0859375","0.0859375"
"98123648","","","","1","1","1","","",""
"98124544","1","1","1","","","","","",""
"98136032","1","1","1","","","","","",""
"98137184","","","","","","","0.078125","0.078125","0.078125"
"98137280","","","","1","1","1","","",""
"98149920","","","","","","","0.0703125","0.0703125","0.0703125"
"98149984","","","","1","1","1","","",""
"98150240","1","1","1","","","","","",""
"98162496","1","1","1","","","","","",""
"98163104","","","","","","","0.060546875","0.060546875","0.060546875"
"98163168","","","","1","1","1","","",""
"98173760","","","","0.99609375","0.99609375","0.99609375","","",""
"98175712","1","1","1","","","","","",""
"98175936","","","","","","","0.04296875","0.04296875","0.04296875"
"98188288","","","","0.98046875","0.98046875","0.98046875","","",""
"98188352","","","","","","","0.037109375","0.037109375","0.037109375"
"98188576","1","1","1","","","","","",""
"98200736","1","1","1","","","","","",""
"98201344","","","","0.982421875","0.982421875","0.982421875","","",""
"98201568","","","","","","","0.03125","0.03125","0.03125"
"98213248","","","","0.990234375","0.990234375","0.990234375","","",""
"98213792","","","","","","","0.046875","0.046875","0.046875"
"98214112","1","1","1","","","","","",""
"98224960","","","","","","","0.080078125","0.080078125","0.080078125"
"98226688","1","1","1","","","","","",""
"98226944","","","","0.98046875","0.98046875","0.98046875","","",""
"98237056","1","1","1","","","","","",""
"98238688","","","","1","1","1","","",""
"98239936","","","","","","","0.072265625","0.072265625","0.072265625"
"98251744","1","1","1","","","","","",""
"98251776","","","","0.990234375","0.990234375","0.990234375","","",""
"98251808","","","","","","","0.080078125","0.080078125","0.080078125"
"98265024","1","1","1","","","","","",""
"98265184","","","","0.998046875","0.998046875","0.998046875","","",""
"98265472","","","","","","","0.111328125","0.111328125","0.111328125"
"98278016","","","","0.98828125","0.98828125","0.98828125","0.09765625","0.09765625","0.09765625"
"98278272","1","1","1","","","","","",""
"98288640","","","","","","","0.078125","0.078125","0.078125"
"98290496","","","","0.98828125","0.98828125","0.98828125","","",""
"98291040","1","1","1","","","","","",""
"98302048","","","","","","","0.08203125","0.08203125","0.08203125"
"98303776","1","1","1","","","","","",""
"98303968","","","","0.982421875","0.982421875","0.982421875","","",""
"98315520","0.982421875","0.982421875","0.982421875","","","","","",""
"98315584","","","","","","","0.08203125","0.08203125","0.08203125"
"98316576","","","","0.9609375","0.9609375","0.9609375","","",""
"98328160","","","","","","","0.08203125","0.08203125","0.08203125"
"98328864","","","","0.953125","0.953125","0.953125","","",""
"98328896","0.984375","0.984375","0.984375","","","","","",""
"98341696","","","","","","","0.05859375","0.05859375","0.05859375"
"98341824","","","","0.96875","0.96875","0.96875","","",""
"98342176","0.9921875","0.9921875","0.9921875","","","","","",""
"98353600","","","","0.96875","0.96875","0.96875","","",""
"98354656","0.9765625","0.9765625","0.9765625","","","","","",""
"98354848","","","","","","","0.08203125","0.08203125","0.08203125"
"98367520","1","1","1","","","","","",""
"98367648","","","","0.96875","0.96875","0.96875","","",""
"98367872","","","","","","","0.08203125","0.08203125","0.08203125"
"98380192","1","1","1","","","","","",""
"98380416","","","","","","","0.1171875","0.1171875","0.1171875"
"98380544","","","","0.974609375","0.974609375","0.974609375","","",""
"98392256","","","","0.96875","0.96875","0.96875","","",""
"98393280","1","1","1","","","","","",""
"98393568","","","","","","","0.150390625","0.150390625","0.150390625"
"98404640","","","","","","","0.146484375","0.146484375","0.146484375"
"98405792","1","1","1","","","","","",""
"98406336","","","","0.99609375","0.99609375","0.99609375","","",""
"98418368","1","1","1","","","","","",""
"98418848","","","","","","","0.119140625","0.119140625","0.119140625"
"98419168","","","","1","1","1","","",""
"98431200","0.986328125","0.986328125","0.986328125","","","","","",""
"98431520","","","","","","","0.119140625","0.119140625","0.119140625"
"98431968","","","","1","1","1","","",""
"98443968","","","","","","","0.09765625","0.09765625","0.09765625"
"98444448","","","","1","1","1","","",""
"98444544","0.96875","0.96875","0.96875","","","","","",""
"98456096","","","","","","","0.1171875","0.1171875","0.1171875"
"98456640","","","","1","1","1","","",""
"98457248","0.96875","0.96875","0.96875","","","","","",""
"98469792","","","","1","1","1","","",""
"98470048","","","","","","","0.099609375","0.099609375","0.099609375"
"98470272","0.94921875","0.94921875","0.94921875","","","","","",""
"98482368","0.955078125","0.955078125","0.955078125","","","","","",""
"98482560","","","","1","1","1","","",""
"98482912","","","","","","","0.078125","0.078125","0.078125"
"98494304","","","","1","1","1","","",""
"98495424","0.943359375","0.943359375","0.943359375","","","","","",""
"98495840","","","","","","","0.0390625","0.0390625","0.0390625"
"98507904","","","","1","1","1","","",""
"98508512","","","","","","","0.029296875","0.029296875","0.029296875"
"98508640","0.96875","0.96875","0.96875","","","","","",""
"98520576","","","","","","","0.021484375","0.021484375","0.021484375"
"98521408","","","","1","1","1","","",""
"98521536","0.96875","0.96875","0.96875","","","","","",""
"98532672","","","","0.994140625","0.994140625","0.994140625","","",""
"98534272","0.95703125","0.95703125","0.95703125","","","","","",""
"98534304","","","","","","","0.01953125","0.01953125","0.01953125"
"98546080","0.962890625","0.962890625","0.962890625","","","","","",""
"98547072","","","","","","","0.02734375","0.02734375","0.02734375"
"98547104","","","","1","1","1","","",""
"98559680","","","","0.994140625","0.994140625","0.994140625","","",""
"98559712","0.96875","0.96875","0.96875","","","","","",""
"98559872","","","","","","","0.01953125","0.01953125","0.01953125"
"98571616","0.96875","0.96875","0.96875","","","","","",""
"98571968","","","","","","","0.029296875","0.029296875","0.029296875"
"98572256","","","","1","1","1","","",""
"98584544","","","","","","","0.0234375","0.0234375","0.0234375"
"98585408","0.962890625","0.962890625","0.962890625","","","","","",""
"98585536","","","","1","1","1","","",""
"98596256","","","","","","","0.005859375","0.005859375","0.005859375"
"98596608","","","","1","1","1","","",""
"98597856","0.96875","0.96875","0.96875","","","","","",""
"98610752","","","","0.994140625","0.994140625","0.994140625","","",""
"98610784","0.939453125","0.939453125","0.939453125","","","","","",""
"98611168","","","","","","","0.017578125","0.017578125","0.017578125"
"98623104","0.9375","0.9375","0.9375","","","","","",""
"98623392","","","","","","","0.046875","0.046875","0.046875"
"98623840","","","","0.98828125","0.98828125","0.98828125","","",""
"98635776","","","","","","","0.087890625","0.087890625","0.087890625"
"98636032","","","","1","1","1","","",""
"98636384","0.96484375","0.96484375","0.96484375","","","","","",""
"98648992","0.986328125","0.986328125","0.986328125","","","","","",""
"98649056","","","","1","1","1","","",""
"98649440","","","","","","","0.08203125","0.08203125","0.08203125"
"98661024","","","","1","1","1","","",""
"98661856","0.98828125","0.98828125","0.98828125","","","","","",""
"98662272","","","","","","","0.068359375","0.068359375","0.068359375"
"98673856","","","","1","1","1","","",""
"98674944","1","1","1","","","","0.0625","0.0625","0.0625"
"98687296","1","1","1","","","","","",""
"98687808","","","","0.994140625","0.994140625","0.994140625","","",""
"98687872","","","","","","","0.0625","0.0625","0.0625"
"98700352","","","","1","1","1","","",""
"98700384","","","","","","","0.064453125","0.064453125","0.064453125"
"98700512","0.994140625","0.994140625","0.994140625","","","","","",""
"98712928","","","","1","1","1","","",""
"98713248","","","","","","","0.09375","0.09375","0.09375"
"98713568","1","1","1","","","","","",""
"98726016","1","1","1","","","","","",""
"98726112","","","","","","","0.09375","0.09375","0.09375"
"98726144","","","","1","1","1","","",""
"98737408","","","","","","","0.09375","0.09375","0.09375"
"98738432","","","","0.994140625","0.994140625","0.994140625","","",""
"98739072","1","1","1","","","","","",""
"98751520","1","1","1","","","","","",""
"98751680","","","","","","","0.08984375","0.08984375","0.08984375"
"98751872","","","","1","1","1","","",""
"98763264","","","","1","1","1","","",""
"98764160","1","1","1","","","","","",""
