"Step","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_5","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_5__MAX","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_5","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_5__MAX","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_5","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_5__MIN","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_5__MAX"
"93707232","0","0","0","","","","","",""
"93707744","","","","0","0","0","","",""
"93708672","","","","","","","0","0","0"
"93721248","","","","0","0","0","","",""
"93721440","","","","","","","0","0","0"
"93721536","0","0","0","","","","","",""
"93733312","","","","0","0","0","","",""
"93733952","","","","","","","0","0","0"
"93734144","0","0","0","","","","","",""
"93745632","0","0","0","","","","","",""
"93746400","","","","0","0","0","","",""
"93746912","","","","","","","0","0","0"
"93758816","","","","0","0","0","0","0","0"
"93759360","0","0","0","","","","","",""
"93770816","","","","0","0","0","","",""
"93772448","0","0","0","","","","","",""
"93772768","","","","","","","0","0","0"
"93784832","0","0","0","","","","","",""
"93785408","","","","0","0","0","","",""
"93785536","","","","","","","0.005859375","0.005859375","0.005859375"
"93796800","","","","0","0","0","","",""
"93798112","0","0","0","","","","","",""
"93798336","","","","","","","0","0","0"
"93810208","","","","0","0","0","","",""
"93810400","0","0","0","","","","","",""
"93810464","","","","","","","0","0","0"
"93823392","","","","0","0","0","","",""
"93823424","0","0","0","","","","","",""
"93823968","","","","","","","0","0","0"
"93835232","0","0","0","","","","","",""
"93836384","","","","","","","0","0","0"
"93836448","","","","0","0","0","","",""
"93848960","","","","","","","0","0","0"
"93849376","0","0","0","","","","","",""
"93849408","","","","0","0","0","","",""
"93860736","","","","0","0","0","","",""
"93861504","","","","","","","0","0","0"
"93861824","0","0","0","","","","","",""
"93874400","0","0","0","","","","","",""
"93874464","","","","","","","0","0","0"
"93875072","","","","0","0","0","","",""
"93887104","","","","","","","0","0","0"
"93887200","0","0","0","","","","","",""
"93887840","","","","0","0","0","","",""
"93899008","","","","","","","0","0","0"
"93899616","","","","0","0","0","","",""
"93900512","0","0","0","","","","","",""
"93912960","0","0","0","0","0","0","","",""
"93913280","","","","","","","0","0","0"
"93925760","0","0","0","","","","","",""
"93926208","","","","0","0","0","","",""
"93926304","","","","","","","0","0","0"
"93938752","0","0","0","","","","","",""
"93938784","","","","0","0","0","","",""
"93939136","","","","","","","0","0","0"
"93950976","","","","0","0","0","","",""
"93951200","0","0","0","","","","","",""
"93951968","","","","","","","0","0","0"
"93964544","0","0","0","","","","","",""
"93964672","","","","","","","0","0","0"
"93964736","","","","0","0","0","","",""
"93976544","","","","","","","0","0","0"
"93977088","","","","0","0","0","","",""
"93977344","0","0","0","","","","","",""
"93988928","","","","0","0","0","","",""
"93989056","0","0","0","","","","","",""
"93990080","","","","","","","0","0","0"
"94002592","","","","","","","0","0","0"
"94002656","0","0","0","","","","","",""
"94002848","","","","0","0","0","","",""
"94015776","","","","0","0","0","","",""
"94015840","0","0","0","","","","","",""
"94015968","","","","","","","0","0","0"
"94028256","","","","0","0","0","","",""
"94028480","","","","","","","0","0","0"
"94028512","0","0","0","","","","","",""
"94040512","","","","","","","0","0","0"
"94040544","","","","0","0","0","","",""
"94041376","0","0","0","","","","","",""
"94053504","","","","0","0","0","","",""
"94053952","","","","","","","0","0","0"
"94054080","0","0","0","","","","","",""
"94066688","","","","","","","0","0","0"
"94067040","0","0","0","0","0","0","","",""
"94078944","0","0","0","","","","","",""
"94079392","","","","","","","0","0","0"
"94079872","","","","0","0","0","","",""
"94092032","","","","0","0","0","","",""
"94092256","","","","","","","0.001953125","0.001953125","0.001953125"
"94092480","0","0","0","","","","","",""
"94104608","0","0","0","","","","","",""
"94104800","","","","","","","0.009765625","0.009765625","0.009765625"
"94105536","","","","0","0","0","","",""
"94113728","","","","","","","0","0","0"
"94117536","0","0","0","","","","","",""
"94118272","","","","0","0","0","","",""
"94130144","","","","0","0","0","","",""
"94130464","0","0","0","","","","","",""
"94130944","","","","","","","0","0","0"
"94143296","","","","","","","0","0","0"
"94143360","","","","0","0","0","","",""
"94143616","0","0","0","","","","","",""
"94154848","","","","0","0","0","","",""
"94155936","","","","","","","0","0","0"
"94156096","0","0","0","","","","","",""
"94168672","","","","","","","0","0","0"
"94169280","0","0","0","","","","","",""
"94169568","","","","0","0","0","","",""
"94181568","0","0","0","","","","","",""
"94181952","","","","","","","0","0","0"
"94182240","","","","0","0","0","","",""
"94194080","","","","0","0","0","","",""
"94194272","0","0","0","","","","","",""
"94194432","","","","","","","0.005859375","0.005859375","0.005859375"
"94206752","0","0","0","","","","","",""
"94207744","","","","0","0","0","","",""
"94207808","","","","","","","0","0","0"
"94219712","","","","0","0","0","","",""
"94220320","0","0","0","","","","","",""
"94220768","","","","","","","0","0","0"
"94232896","","","","","","","0.005859375","0.005859375","0.005859375"
"94233216","0","0","0","","","","","",""
"94233376","","","","0","0","0","","",""
"94245184","","","","","","","0","0","0"
"94245664","","","","0","0","0","","",""
"94246272","0","0","0","","","","","",""
"94258432","0","0","0","","","","","",""
"94258720","","","","","","","0","0","0"
"94258752","","","","0","0","0","","",""
"94270848","","","","0","0","0","","",""
"94271072","0","0","0","","","","","",""
"94271680","","","","","","","0","0","0"
"94283936","0","0","0","","","","","",""
"94284000","","","","0","0","0","","",""
"94284768","","","","","","","0","0","0"
"94296800","0","0","0","","","","","",""
"94297472","","","","","","","0","0","0"
"94297536","","","","0","0","0","","",""
"94309440","0","0","0","","","","","",""
"94309760","","","","","","","0","0","0"
"94309888","","","","0","0","0","","",""
"94321024","","","","0","0","0","","",""
"94321568","","","","","","","0","0","0"
"94322848","0","0","0","","","","","",""
"94335136","","","","0","0","0","","",""
"94335552","0","0","0","","","","","",""
"94335584","","","","","","","0","0","0"
"94347296","","","","","","","0.005859375","0.005859375","0.005859375"
"94348256","","","","0","0","0","","",""
"94348672","0","0","0","","","","","",""
"94360832","0","0","0","","","","","",""
"94361120","","","","","","","0","0","0"
"94361504","","","","0","0","0","","",""
"94372960","","","","","","","0","0","0"
"94374016","","","","0","0","0","","",""
"94374336","0","0","0","","","","","",""
"94385952","","","","0","0","0","","",""
"94386720","0","0","0","","","","","",""
"94386912","","","","","","","0","0","0"
"94398496","0","0","0","","","","","",""
"94399584","","","","0","0","0","","",""
"94399872","","","","","","","0","0","0"
"94410976","","","","0","0","0","","",""
"94411840","","","","","","","0","0","0"
"94412544","0","0","0","","","","","",""
"94424864","0","0","0","","","","","",""
"94425248","","","","0","0","0","","",""
"94425472","","","","","","","0","0","0"
"94436640","0","0","0","","","","","",""
"94436864","","","","0","0","0","","",""
"94438272","","","","","","","0","0","0"
"94450560","","","","","","","0","0","0"
"94450592","0","0","0","","","","","",""
"94450784","","","","0","0","0","","",""
"94462336","","","","","","","0","0","0"
"94463168","0","0","0","","","","","",""
"94463872","","","","0","0","0","","",""
"94476192","","","","0","0","0","","",""
"94476320","","","","","","","0","0","0"
"94476448","0","0","0","","","","","",""
"94488832","","","","0","0","0","","",""
"94489120","","","","","","","0","0","0"
"94489216","0","0","0","","","","","",""
"94502080","","","","","","","0","0","0"
"94502208","","","","0","0","0","","",""
"94502336","0","0","0","","","","","",""
"94512864","0","0","0","","","","","",""
"94514816","","","","0","0","0","0","0","0"
"94526944","","","","","","","0","0","0"
"94527456","","","","0","0","0","","",""
"94527616","0","0","0","","","","","",""
"94540320","0","0","0","","","","","",""
"94540384","","","","","","","0","0","0"
"94540704","","","","0","0","0","","",""
"94551904","","","","","","","0","0","0"
"94552992","0","0","0","","","","","",""
"94553056","","","","0","0","0","","",""
"94565376","","","","","","","0","0","0"
"94566208","0","0","0","","","","","",""
"94566336","","","","0","0","0","","",""
"94578400","","","","","","","0","0","0"
"94578752","","","","0","0","0","","",""
"94579168","0","0","0","","","","","",""
"94591072","0","0","0","","","","","",""
"94591936","","","","","","","0","0","0"
"94591968","","","","0","0","0","","",""
"94602304","","","","0","0","0","","",""
"94603424","0","0","0","","","","","",""
"94604768","","","","","","","0","0","0"
"94615264","0.005859375","0.005859375","0.005859375","","","","","",""
"94616736","","","","0","0","0","","",""
"94617376","","","","","","","0","0","0"
"94629760","","","","0","0","0","","",""
"94630336","0","0","0","","","","0.005859375","0.005859375","0.005859375"
"94642208","","","","","","","0","0","0"
"94642976","","","","0","0","0","","",""
"94643040","0","0","0","","","","","",""
"94654592","","","","","","","0","0","0"
"94655392","0","0","0","","","","","",""
"94655776","","","","0","0","0","","",""
"94666176","0.005859375","0.005859375","0.005859375","","","","","",""
"94668512","","","","0","0","0","0","0","0"
"94681088","","","","0","0","0","","",""
"94681408","0","0","0","","","","","",""
"94681504","","","","","","","0.00390625","0.00390625","0.00390625"
"94692320","0","0","0","","","","","",""
"94692480","","","","","","","0.001953125","0.001953125","0.001953125"
"94693664","","","","0","0","0","","",""
"94706784","","","","","","","0.005859375","0.005859375","0.005859375"
"94706976","","","","0","0","0","","",""
"94707040","0","0","0","","","","","",""
"94718112","","","","0","0","0","","",""
"94719200","0","0","0","","","","","",""
"94719392","","","","","","","0.005859375","0.005859375","0.005859375"
"94730144","","","","","","","0.005859375","0.005859375","0.005859375"
"94731904","0","0","0","","","","","",""
"94732256","","","","0","0","0","","",""
"94743744","0","0","0","","","","","",""
"94745152","","","","0","0","0","","",""
"94745568","","","","","","","0","0","0"
"94757248","","","","","","","0","0","0"
"94757984","","","","0","0","0","","",""
"94758144","0","0","0","","","","","",""
"94768608","","","","","","","0","0","0"
"94769856","0","0","0","","","","","",""
"94770624","","","","0","0","0","","",""
"94782816","0","0","0","","","","","",""
"94783904","","","","0","0","0","","",""
"94783968","","","","","","","0","0","0"
"94796192","","","","","","","0","0","0"
"94796672","","","","0","0","0","","",""
"94796736","0","0","0","","","","","",""
"94809280","","","","0","0","0","","",""
"94809504","","","","","","","0","0","0"
"94809568","0","0","0","","","","","",""
"94819392","","","","0","0","0","","",""
"94820000","0","0","0","","","","","",""
"94820448","","","","","","","0","0","0"
"94833632","0","0","0","","","","","",""
"94834976","","","","0","0","0","","",""
"94835168","","","","","","","0","0","0"
"94847232","","","","","","","0","0","0"
"94847616","0","0","0","","","","","",""
"94847680","","","","0","0","0","","",""
"94860288","0","0","0","","","","","",""
"94860352","","","","","","","0","0","0"
"94860768","","","","0","0","0","","",""
"94873088","","","","","","","0","0","0"
"94873248","","","","0","0","0","","",""
"94873344","0","0","0","","","","","",""
"94884800","0","0","0","","","","","",""
"94885824","","","","","","","0.005859375","0.005859375","0.005859375"
"94886272","","","","0","0","0","","",""
"94897888","0","0","0","","","","","",""
"94898368","","","","","","","0.03125","0.03125","0.03125"
"94898432","","","","0","0","0","","",""
"94911232","0","0","0","0","0","0","","",""
"94911360","","","","","","","0.021484375","0.021484375","0.021484375"
"94924544","","","","","","","0.01171875","0.01171875","0.01171875"
"94924608","0","0","0","","","","","",""
"94924672","","","","0","0","0","","",""
"94936960","0","0","0","","","","","",""
"94937056","","","","","","","0","0","0"
"94937120","","","","0","0","0","","",""
"94948768","","","","","","","0","0","0"
"94949952","0","0","0","","","","","",""
"94950272","","","","0","0","0","","",""
"94961376","","","","0","0","0","","",""
"94962592","","","","","","","0.005859375","0.005859375","0.005859375"
"94962784","0","0","0","","","","","",""
"94974912","0","0","0","","","","","",""
"94975136","","","","","","","0","0","0"
"94975488","","","","0","0","0","","",""
"94985408","","","","0","0","0","","",""
"94988160","0","0","0","","","","","",""
"94988704","","","","","","","0","0","0"
"95000416","","","","0","0","0","","",""
"95000480","","","","","","","0","0","0"
"95001440","0.005859375","0.005859375","0.005859375","","","","","",""
"95013824","","","","","","","0","0","0"
"95013920","","","","0","0","0","","",""
"95014240","0","0","0","","","","","",""
"95026016","0","0","0","","","","","",""
"95027008","","","","0","0","0","0","0","0"
"95038976","","","","0","0","0","","",""
"95039744","","","","","","","0","0","0"
"95039840","0","0","0","","","","","",""
"95051904","","","","0","0","0","","",""
"95052256","","","","","","","0","0","0"
"95052480","0","0","0","","","","","",""
"95064576","0","0","0","","","","","",""
"95065056","","","","","","","0","0","0"
"95065088","","","","0","0","0","","",""
"95078016","0","0","0","","","","","",""
"95078048","","","","","","","0","0","0"
"95078272","","","","0","0","0","","",""
"95090464","","","","0","0","0","","",""
"95090528","","","","","","","0.005859375","0.005859375","0.005859375"
"95090624","0","0","0","","","","","",""
"95103168","","","","","","","0","0","0"
"95103520","0","0","0","","","","","",""
"95103808","","","","0","0","0","","",""
"95116000","0","0","0","","","","","",""
"95116480","","","","","","","0.005859375","0.005859375","0.005859375"
"95116672","","","","0","0","0","","",""
"95127744","","","","","","","0","0","0"
"95128000","0","0","0","","","","","",""
"95128480","","","","0","0","0","","",""
"95140992","0","0","0","0","0","0","","",""
"95141856","","","","","","","0","0","0"
"95153696","0","0","0","","","","","",""
"95154720","","","","","","","0","0","0"
"95155072","","","","0","0","0","","",""
"95167072","","","","0","0","0","","",""
"95167520","","","","","","","0","0","0"
"95167744","0","0","0","","","","","",""
"95180288","","","","0","0","0","","",""
"95180672","","","","","","","0","0","0"
"95180736","0","0","0","","","","","",""
"95192928","","","","","","","0","0","0"
"95193472","","","","0","0","0","","",""
"95193568","0","0","0","","","","","",""
"95204928","","","","0","0","0","","",""
"95206016","","","","","","","0","0","0"
"95206048","0","0","0","","","","","",""
"95218208","","","","0","0","0","","",""
"95218688","","","","","","","0","0","0"
"95219168","0","0","0","","","","","",""
"95231552","0","0","0","","","","","",""
"95231808","","","","","","","0","0","0"
"95231968","","","","0","0","0","","",""
"95244288","","","","","","","0","0","0"
"95244608","","","","0","0","0","","",""
"95244736","0","0","0","","","","","",""
"95256960","0","0","0","","","","","",""
"95257184","","","","0","0","0","","",""
"95257376","","","","","","","0","0","0"
"95269952","","","","0","0","0","","",""
"95270048","","","","","","","0.005859375","0.005859375","0.005859375"
"95270208","0","0","0","","","","","",""
"95282304","0","0","0","","","","","",""
"95282976","","","","0","0","0","","",""
"95283136","","","","","","","0.001953125","0.001953125","0.001953125"
"95294944","","","","","","","0.015625","0.015625","0.015625"
"95295360","","","","0","0","0","","",""
"95295744","0","0","0","","","","","",""
"95307904","","","","","","","0.017578125","0.017578125","0.017578125"
"95308032","","","","0","0","0","","",""
"95308608","0","0","0","","","","","",""
"95320192","","","","0","0","0","","",""
"95321088","0","0","0","","","","","",""
"95321184","","","","","","","0.01953125","0.01953125","0.01953125"
"95333088","","","","0","0","0","","",""
"95333792","","","","","","","0.025390625","0.025390625","0.025390625"
"95333984","0","0","0","","","","","",""
"95346720","0","0","0","","","","","",""
"95346944","","","","","","","0.03125","0.03125","0.03125"
"95347168","","","","0","0","0","","",""
"95359040","0","0","0","","","","","",""
"95359616","","","","0","0","0","","",""
"95359904","","","","","","","0.0625","0.0625","0.0625"
"95371712","","","","0","0","0","","",""
"95372160","","","","","","","0.06640625","0.06640625","0.06640625"
"95372672","0","0","0","","","","","",""
"95383520","0","0","0","","","","","",""
"95385184","","","","0","0","0","","",""
"95385376","","","","","","","0.076171875","0.076171875","0.076171875"
"95397824","","","","","","","0.0625","0.0625","0.0625"
"95397856","","","","0","0","0","","",""
"95398304","0","0","0","","","","","",""
"95410624","","","","0","0","0","","",""
"95410880","0","0","0","","","","","",""
"95411136","","","","","","","0.0625","0.0625","0.0625"
"95423200","0","0","0","","","","","",""
"95423616","","","","0","0","0","","",""
"95423712","","","","","","","0.0625","0.0625","0.0625"
"95435488","","","","0","0","0","","",""
"95435552","0","0","0","","","","","",""
"95436480","","","","","","","0.087890625","0.087890625","0.087890625"
"95448960","","","","0","0","0","","",""
"95449088","0","0","0","","","","","",""
"95449568","","","","","","","0.09375","0.09375","0.09375"
"95461568","","","","0","0","0","","",""
"95461632","0","0","0","","","","","",""
"95462272","","","","","","","0.09375","0.09375","0.09375"
"95474944","","","","","","","0.09375","0.09375","0.09375"
"95475040","","","","0","0","0","","",""
"95475168","0","0","0","","","","","",""
"95487424","","","","0","0","0","0.078125","0.078125","0.078125"
"95487808","0","0","0","","","","","",""
"95500000","","","","0","0","0","","",""
"95500416","","","","","","","0.080078125","0.080078125","0.080078125"
"95500736","0","0","0","","","","","",""
"95512416","0","0","0","","","","","",""
"95512832","","","","0","0","0","","",""
"95513408","","","","","","","0.080078125","0.080078125","0.080078125"
"95523616","","","","0","0","0","","",""
"95525888","0","0","0","","","","","",""
"95526240","","","","","","","0.08984375","0.08984375","0.08984375"
"95538208","","","","0","0","0","","",""
"95538912","","","","","","","0.09375","0.09375","0.09375"
"95539136","0","0","0","","","","","",""
"95551552","","","","0","0","0","","",""
"95551840","","","","","","","0.1015625","0.1015625","0.1015625"
"95551968","0","0","0","","","","","",""
"95562752","0","0","0","","","","","",""
"95564096","","","","","","","0.109375","0.109375","0.109375"
"95564160","","","","0","0","0","","",""
"95576800","0","0","0","","","","","",""
"95577120","","","","","","","0.09375","0.09375","0.09375"
"95577536","","","","0","0","0","","",""
"95587456","","","","0","0","0","","",""
"95589952","0","0","0","","","","","",""
"95590144","","","","","","","0.09375","0.09375","0.09375"
"95601600","0","0","0","","","","","",""
"95602816","","","","0","0","0","","",""
"95603040","","","","","","","0.087890625","0.087890625","0.087890625"
"95615648","","","","","","","0.087890625","0.087890625","0.087890625"
"95615776","","","","0","0","0","","",""
"95615872","0","0","0","","","","","",""
"95628352","","","","","","","0.080078125","0.080078125","0.080078125"
"95628576","0","0","0","","","","","",""
"95628736","","","","0","0","0","","",""
"95641152","","","","","","","0.064453125","0.064453125","0.064453125"
"95641216","","","","0","0","0","","",""
"95641568","0","0","0","","","","","",""
"95653504","0","0","0","","","","","",""
"95654176","","","","0","0","0","0.04296875","0.04296875","0.04296875"
"95665312","","","","0","0","0","","",""
"95666624","","","","","","","0.087890625","0.087890625","0.087890625"
"95667008","0","0","0","","","","","",""
"95679488","0","0","0","","","","0.07421875","0.07421875","0.07421875"
"95679968","","","","0","0","0","","",""
"95691424","0","0","0","","","","","",""
"95691808","","","","0","0","0","","",""
"95692384","","","","","","","0.048828125","0.048828125","0.048828125"
"95703872","","","","","","","0.037109375","0.037109375","0.037109375"
"95704544","","","","0","0","0","","",""
"95705344","0","0","0","","","","","",""
"95717344","","","","","","","0.048828125","0.048828125","0.048828125"
"95717792","0","0","0","","","","","",""
"95718144","","","","0","0","0","","",""
"95728768","","","","","","","0.037109375","0.037109375","0.037109375"
"95730336","","","","0","0","0","","",""
"95730976","0","0","0","","","","","",""
"95743104","0","0","0","","","","","",""
"95743744","","","","","","","0.033203125","0.033203125","0.033203125"
"95743904","","","","0","0","0","","",""
"95756256","0","0","0","","","","","",""
"95756448","","","","","","","0.05859375","0.05859375","0.05859375"
"95756704","","","","0","0","0","","",""
"95769088","0","0","0","","","","","",""
"95769152","","","","0","0","0","","",""
"95769184","","","","","","","0.04296875","0.04296875","0.04296875"
"95781408","0","0","0","","","","","",""
"95781600","","","","0","0","0","","",""
"95782368","","","","","","","0.03125","0.03125","0.03125"
"95794336","0","0","0","","","","","",""
"95794624","","","","0","0","0","","",""
"95794848","","","","","","","0.03125","0.03125","0.03125"
"95806816","","","","","","","0.03125","0.03125","0.03125"
"95807584","0","0","0","","","","","",""
"95807872","","","","0","0","0","","",""
"95816768","","","","","","","0.03125","0.03125","0.03125"
"95819968","0","0","0","","","","","",""
"95820288","","","","0","0","0","","",""
"95832576","0","0","0","","","","","",""
"95833184","","","","","","","0.025390625","0.025390625","0.025390625"
"95833376","","","","0","0","0","","",""
"95845696","0","0","0","","","","","",""
"95845888","","","","","","","0.001953125","0.001953125","0.001953125"
"95846336","","","","0","0","0","","",""
"95858624","","","","","","","0","0","0"
"95858848","0","0","0","","","","","",""
"95859104","","","","0","0","0","","",""
"95871776","","","","0","0","0","","",""
"95871904","0","0","0","","","","","",""
"95871968","","","","","","","0.02734375","0.02734375","0.02734375"
"95883680","0","0","0","","","","","",""
"95884288","","","","","","","0.03125","0.03125","0.03125"
"95884384","","","","0","0","0","","",""
"95896000","","","","","","","0.03125","0.03125","0.03125"
"95896960","0","0","0","","","","","",""
"95897504","","","","0","0","0","","",""
"95909568","","","","0","0","0","","",""
"95909664","0","0","0","","","","","",""
"95910080","","","","","","","0.015625","0.015625","0.015625"
"95921728","","","","0","0","0","","",""
"95921760","0","0","0","","","","","",""
"95922848","","","","","","","0.005859375","0.005859375","0.005859375"
"95935424","0","0","0","","","","","",""
"95935648","","","","0","0","0","","",""
"95935808","","","","","","","0","0","0"
"95947808","","","","0","0","0","","",""
"95948608","","","","","","","0","0","0"
"95948704","0.005859375","0.005859375","0.005859375","","","","","",""
"95960352","","","","0","0","0","","",""
"95961152","","","","","","","0","0","0"
"95961536","0","0","0","","","","","",""
"95972960","0.005859375","0.005859375","0.005859375","","","","","",""
"95973888","","","","","","","0","0","0"
"95974240","","","","0","0","0","","",""
"95986496","","","","0","0","0","","",""
"95986720","0","0","0","","","","0","0","0"
"95997120","","","","","","","0","0","0"
"95999456","0","0","0","","","","","",""
"95999936","","","","0","0","0","","",""
"96011936","","","","0","0","0","","",""
"96012416","0","0","0","","","","","",""
"96012736","","","","","","","0","0","0"
"96025184","","","","","","","0","0","0"
"96025440","","","","0","0","0","","",""
"96025472","0","0","0","","","","","",""
"96036064","","","","0","0","0","","",""
"96037504","0","0","0","","","","","",""
"96038144","","","","","","","0","0","0"
"96050560","","","","0","0","0","","",""
"96050656","0","0","0","","","","","",""
"96050816","","","","","","","0","0","0"
"96063456","0","0","0","","","","","",""
"96063520","","","","","","","0.00390625","0.00390625","0.00390625"
"96063872","","","","0","0","0","","",""
"96076448","0","0","0","","","","","",""
"96076544","","","","0","0","0","0.0078125","0.0078125","0.0078125"
"96088864","0","0","0","","","","","",""
"96088928","","","","","","","0","0","0"
"96089248","","","","0","0","0","","",""
"96101824","","","","","","","0","0","0"
"96101952","0","0","0","","","","","",""
"96102176","","","","0","0","0","","",""
"96114304","0","0","0","","","","","",""
"96114624","","","","","","","0","0","0"
"96114848","","","","0","0","0","","",""
"96127648","","","","0","0","0","","",""
"96127808","","","","","","","0","0","0"
"96127840","0","0","0","","","","","",""
"96139040","","","","0","0","0","","",""
"96139872","0","0","0","","","","","",""
"96140288","","","","","","","0","0","0"
"96150912","0","0","0","","","","","",""
"96151840","","","","","","","0.01171875","0.01171875","0.01171875"
"96152800","","","","0","0","0","","",""
"96165152","","","","0","0","0","","",""
"96165504","","","","","","","0.005859375","0.005859375","0.005859375"
"96166176","0","0","0","","","","","",""
"96177856","0","0","0","","","","","",""
"96178176","","","","","","","0","0","0"
"96179008","","","","0","0","0","","",""
"96191040","0","0","0","","","","","",""
"96191392","","","","0","0","0","","",""
"96191776","","","","","","","0","0","0"
"96203648","","","","0","0","0","","",""
"96203904","0","0","0","","","","","",""
"96204320","","","","","","","0","0","0"
"96216192","","","","","","","0","0","0"
"96217408","0","0","0","","","","","",""
"96217440","","","","0","0","0","","",""
"96228832","","","","0","0","0","","",""
"96229088","0","0","0","","","","","",""
"96229888","","","","","","","0","0","0"
"96241120","","","","0","0","0","","",""
"96241280","","","","","","","0","0","0"
"96243168","0","0","0","","","","","",""
"96254304","0","0","0","","","","","",""
"96255392","","","","0","0","0","","",""
"96255712","","","","","","","0","0","0"
"96267008","","","","0","0","0","","",""
"96267968","0","0","0","","","","","",""
"96268576","","","","","","","0","0","0"
"96280288","","","","","","","0","0","0"
"96280448","0","0","0","","","","","",""
"96281280","","","","0","0","0","","",""
"96294272","0","0","0","0","0","0","","",""
"96294336","","","","","","","0","0","0"
"96306720","0","0","0","","","","","",""
"96306912","","","","0","0","0","","",""
"96306976","","","","","","","0.005859375","0.005859375","0.005859375"
"96319424","","","","0","0","0","","",""
"96319840","0","0","0","","","","0","0","0"
"96330816","0","0","0","","","","","",""
"96332384","","","","0","0","0","","",""
"96332640","","","","","","","0.015625","0.015625","0.015625"
"96344832","","","","","","","0.01953125","0.01953125","0.01953125"
"96344928","","","","0","0","0","","",""
"96345120","0","0","0","","","","","",""
"96357952","","","","","","","0","0","0"
"96358176","0","0","0","0","0","0","","",""
"96370816","0","0","0","","","","","",""
"96370976","","","","","","","0","0","0"
"96371040","","","","0","0","0","","",""
"96383168","0","0","0","","","","","",""
"96383776","","","","","","","0","0","0"
"96383968","","","","0","0","0","","",""
"96395744","0","0","0","","","","","",""
"96396480","","","","","","","0","0","0"
"96396640","","","","0","0","0","","",""
"96407744","","","","0","0","0","","",""
"96408768","","","","","","","0.01171875","0.01171875","0.01171875"
"96409152","0","0","0","","","","","",""
"96421440","","","","","","","0","0","0"
"96421984","0","0","0","","","","","",""
"96422304","","","","0","0","0","","",""
"96434368","0","0","0","","","","","",""
"96434592","","","","","","","0","0","0"
"96434944","","","","0","0","0","","",""
"96446048","","","","","","","0","0","0"
"96446656","0","0","0","","","","","",""
"96447776","","","","0","0","0","","",""
"96460320","","","","0","0","0","","",""
"96460576","0","0","0","","","","0","0","0"
"96473376","","","","0","0","0","0","0","0"
"96473536","0","0","0","","","","","",""
"96485856","0.005859375","0.005859375","0.005859375","","","","","",""
"96485984","","","","","","","0.005859375","0.005859375","0.005859375"
"96486048","","","","0","0","0","","",""
"96498976","","","","0","0","0","","",""
"96499008","","","","","","","0","0","0"
"96499040","0","0","0","","","","","",""
"96511200","","","","","","","0","0","0"
"96511840","0","0","0","","","","","",""
"96511936","","","","0","0","0","","",""
"96524160","0","0","0","","","","","",""
"96524288","","","","0","0","0","","",""
"96524768","","","","","","","0","0","0"
"96535872","","","","0","0","0","","",""
"96537280","","","","","","","0","0","0"
"96537408","0","0","0","","","","","",""
"96545920","","","","0","0","0","","",""
"96550112","","","","","","","0","0","0"
"96550272","0","0","0","","","","","",""
"96561536","0","0","0","","","","","",""
"96562688","","","","","","","0","0","0"
"96563136","","","","0","0","0","","",""
"96575488","0","0","0","","","","","",""
"96575712","","","","0","0","0","","",""
"96575872","","","","","","","0","0","0"
"96588256","","","","","","","0","0","0"
"96588448","","","","0","0","0","","",""
"96588544","0","0","0","","","","","",""
"96600704","","","","","","","0","0","0"
"96601344","0.005859375","0.005859375","0.005859375","","","","","",""
"96601568","","","","0","0","0","","",""
"96613312","","","","","","","0","0","0"
"96613760","","","","0","0","0","","",""
"96614144","0","0","0","","","","","",""
"96626016","","","","","","","0","0","0"
"96626528","0","0","0","","","","","",""
"96626560","","","","0","0","0","","",""
"96639616","0","0","0","","","","","",""
"96639904","","","","0","0","0","","",""
"96639936","","","","","","","0","0","0"
"96652384","","","","0","0","0","","",""
"96652544","0","0","0","","","","","",""
"96652736","","","","","","","0","0","0"
"96665280","","","","","","","0","0","0"
"96665312","0","0","0","","","","","",""
"96665504","","","","0","0","0","","",""
"96677280","0","0","0","","","","","",""
"96678144","","","","","","","0","0","0"
"96678176","","","","0","0","0","","",""
"96690720","0","0","0","","","","","",""
"96690912","","","","0","0","0","","",""
"96691072","","","","","","","0","0","0"
"96703104","","","","0","0","0","","",""
"96703488","","","","","","","0","0","0"
"96703840","0","0","0","","","","","",""
"96715872","","","","","","","0.005859375","0.005859375","0.005859375"
"96716384","0","0","0","","","","","",""
"96716576","","","","0","0","0","","",""
"96728096","0","0","0","","","","","",""
"96729504","","","","","","","0","0","0"
"96729536","","","","0","0","0","","",""
"96741696","0","0","0","","","","","",""
"96742048","","","","","","","0","0","0"
"96742272","","","","0","0","0","","",""
"96754176","","","","0","0","0","","",""
"96754816","0","0","0","","","","","",""
"96755104","","","","","","","0","0","0"
"96766560","","","","","","","0","0","0"
"96767168","0","0","0","","","","","",""
"96767616","","","","0","0","0","","",""
