"Step","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_3","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Gravitar_25_3 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_3","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Gravitar_25_2 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_3","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Gravitar_25_1 - hierarchy_use/hierarchy_selected_3__MAX"
"42982176","","","","","","","0.005859375","0.005859375","0.005859375"
"42982336","1","1","1","","","","","",""
"42982368","","","","0.798828125","0.798828125","0.798828125","","",""
"42993120","","","","0.78125","0.78125","0.78125","","",""
"42994656","1","1","1","","","","","",""
"42995040","","","","","","","0","0","0"
"43007552","","","","","","","0","0","0"
"43007872","1","1","1","","","","","",""
"43007936","","","","0.787109375","0.787109375","0.787109375","","",""
"43018240","1","1","1","","","","","",""
"43020544","","","","","","","0","0","0"
"43020768","","","","0.791015625","0.791015625","0.791015625","","",""
"43032640","","","","","","","0","0","0"
"43032832","","","","0.75","0.75","0.75","","",""
"43033408","1","1","1","","","","","",""
"43044736","","","","","","","0.017578125","0.017578125","0.017578125"
"43045568","","","","0.75","0.75","0.75","","",""
"43046144","1","1","1","","","","","",""
"43058016","1","1","1","","","","","",""
"43058848","","","","0.71875","0.71875","0.71875","0","0","0"
"43071200","","","","0.71875","0.71875","0.71875","0.00390625","0.00390625","0.00390625"
"43071616","1","1","1","","","","","",""
"43083616","","","","","","","0.001953125","0.001953125","0.001953125"
"43084416","","","","0.71875","0.71875","0.71875","","",""
"43084544","1","1","1","","","","","",""
"43095776","","","","","","","0.005859375","0.005859375","0.005859375"
"43097312","","","","0.73046875","0.73046875","0.73046875","","",""
"43097536","1","1","1","","","","","",""
"43109152","1","1","1","","","","","",""
"43110112","","","","0.71484375","0.71484375","0.71484375","","",""
"43110208","","","","","","","0","0","0"
"43122464","","","","","","","0","0","0"
"43122496","1","1","1","","","","","",""
"43123040","","","","0.669921875","0.669921875","0.669921875","","",""
"43135360","1","1","1","","","","","",""
"43135616","","","","0.654296875","0.654296875","0.654296875","","",""
"43135872","","","","","","","0.025390625","0.025390625","0.025390625"
"43147104","","","","0.615234375","0.615234375","0.615234375","","",""
"43148192","","","","","","","0.009765625","0.009765625","0.009765625"
"43148416","1","1","1","","","","","",""
"43161312","","","","0.59375","0.59375","0.59375","","",""
"43161536","1","1","1","","","","","",""
"43161568","","","","","","","0","0","0"
"43172192","1","1","1","","","","","",""
"43174112","","","","","","","0.005859375","0.005859375","0.005859375"
"43174368","","","","0.5859375","0.5859375","0.5859375","","",""
"43185344","","","","0.53515625","0.53515625","0.53515625","","",""
"43186848","","","","","","","0","0","0"
"43187040","1","1","1","","","","","",""
"43198944","","","","","","","0.017578125","0.017578125","0.017578125"
"43199808","1","1","1","","","","","",""
"43199872","","","","0.501953125","0.501953125","0.501953125","","",""
"43212288","","","","0.498046875","0.498046875","0.498046875","","",""
"43212448","","","","","","","0","0","0"
"43212768","1","1","1","","","","","",""
"43224640","","","","","","","0","0","0"
"43225152","1","1","1","","","","","",""
"43225344","","","","0.46875","0.46875","0.46875","","",""
"43236864","","","","","","","0","0","0"
"43237472","","","","0.46875","0.46875","0.46875","","",""
"43237856","1","1","1","","","","","",""
"43250496","1","1","1","","","","","",""
"43250560","","","","","","","0.005859375","0.005859375","0.005859375"
"43250720","","","","0.466796875","0.466796875","0.466796875","","",""
"43263264","1","1","1","","","","","",""
"43263616","","","","0.4375","0.4375","0.4375","","",""
"43263904","","","","","","","0.005859375","0.005859375","0.005859375"
"43276544","1","1","1","","","","","",""
"43276672","","","","","","","0","0","0"
"43276736","","","","0.431640625","0.431640625","0.431640625","","",""
"43288960","","","","","","","0","0","0"
"43288992","","","","0.396484375","0.396484375","0.396484375","","",""
"43289568","1","1","1","","","","","",""
"43301824","","","","","","","0","0","0"
"43302176","1","1","1","","","","","",""
"43302304","","","","0.291015625","0.291015625","0.291015625","","",""
"43315008","1","1","1","","","","","",""
"43315040","","","","0.23828125","0.23828125","0.23828125","","",""
"43315072","","","","","","","0.005859375","0.005859375","0.005859375"
"43327360","1","1","1","","","","","",""
"43327712","","","","","","","0.005859375","0.005859375","0.005859375"
"43327904","","","","0.234375","0.234375","0.234375","","",""
"43339872","","","","","","","0","0","0"
"43339968","1","1","1","","","","","",""
"43340416","","","","0.1640625","0.1640625","0.1640625","","",""
"43352352","","","","","","","0","0","0"
"43353440","1","1","1","","","","","",""
"43353536","","","","0.140625","0.140625","0.140625","","",""
"43365632","","","","","","","0","0","0"
"43366048","","","","0.03515625","0.03515625","0.03515625","","",""
"43366304","1","1","1","","","","","",""
"43378656","","","","0.04296875","0.04296875","0.04296875","","",""
"43378720","","","","","","","0","0","0"
"43378912","1","1","1","","","","","",""
"43390944","1","1","1","","","","","",""
"43391584","","","","0.015625","0.015625","0.015625","","",""
"43391968","","","","","","","0","0","0"
"43403584","","","","","","","0.01171875","0.01171875","0.01171875"
"43404448","","","","0","0","0","","",""
"43404576","1","1","1","","","","","",""
"43417088","","","","0","0","0","","",""
"43417216","1","1","1","","","","","",""
"43417376","","","","","","","0","0","0"
"43429568","1","1","1","","","","","",""
"43429760","","","","","","","0","0","0"
"43429888","","","","0","0","0","","",""
"43442976","","","","0","0","0","","",""
"43443104","","","","","","","0","0","0"
"43443136","1","1","1","","","","","",""
"43455296","1","1","1","","","","","",""
"43455904","","","","","","","0","0","0"
"43455968","","","","0.01171875","0.01171875","0.01171875","","",""
"43468192","1","1","1","","","","","",""
"43468736","","","","","","","0","0","0"
"43468768","","","","0","0","0","","",""
"43481280","","","","0.005859375","0.005859375","0.005859375","","",""
"43481472","1","1","1","","","","0","0","0"
"43493728","1","1","1","","","","","",""
"43493920","","","","0.015625","0.015625","0.015625","0","0","0"
"43505504","","","","","","","0","0","0"
"43506272","1","1","1","","","","","",""
"43506848","","","","0.001953125","0.001953125","0.001953125","","",""
"43518080","","","","0.005859375","0.005859375","0.005859375","","",""
"43518976","1","1","1","","","","","",""
"43519904","","","","","","","0.005859375","0.005859375","0.005859375"
"43532352","","","","0.005859375","0.005859375","0.005859375","","",""
"43532608","","","","","","","0","0","0"
"43532736","1","1","1","","","","","",""
"43544160","1","1","1","","","","","",""
"43544800","","","","","","","0","0","0"
"43545408","","","","0.01171875","0.01171875","0.01171875","","",""
"43557344","","","","0","0","0","","",""
"43557952","","","","","","","0","0","0"
"43558112","1","1","1","","","","","",""
"43569824","","","","0.00390625","0.00390625","0.00390625","","",""
"43570848","","","","","","","0","0","0"
"43571072","1","1","1","","","","","",""
"43582368","","","","","","","0","0","0"
"43582528","1","1","1","","","","","",""
"43583904","","","","0.01953125","0.01953125","0.01953125","","",""
"43595744","","","","0.005859375","0.005859375","0.005859375","","",""
"43596288","","","","","","","0","0","0"
"43596736","1","1","1","","","","","",""
"43609216","1","1","1","","","","","",""
"43609312","","","","0.037109375","0.037109375","0.037109375","","",""
"43609472","","","","","","","0","0","0"
"43621888","","","","","","","0","0","0"
"43621952","1","1","1","","","","","",""
"43622336","","","","0.044921875","0.044921875","0.044921875","","",""
"43634112","","","","0.0234375","0.0234375","0.0234375","","",""
"43634176","","","","","","","0.005859375","0.005859375","0.005859375"
"43635040","1","1","1","","","","","",""
"43647104","1","1","1","","","","","",""
"43647296","","","","0.005859375","0.005859375","0.005859375","","",""
"43647680","","","","","","","0","0","0"
"43660064","1","1","1","","","","","",""
"43660352","","","","0.005859375","0.005859375","0.005859375","","",""
"43660544","","","","","","","0.005859375","0.005859375","0.005859375"
"43672864","","","","0.005859375","0.005859375","0.005859375","","",""
"43672960","1","1","1","","","","","",""
"43673472","","","","","","","0.01171875","0.01171875","0.01171875"
"43685440","1","1","1","","","","","",""
"43685984","","","","","","","0.005859375","0.005859375","0.005859375"
"43686368","","","","0.00390625","0.00390625","0.00390625","","",""
"43697344","","","","","","","0","0","0"
"43697920","","","","0.01953125","0.01953125","0.01953125","","",""
"43699136","1","1","1","","","","","",""
"43711552","","","","0.017578125","0.017578125","0.017578125","","",""
"43711744","","","","","","","0","0","0"
"43711840","1","1","1","","","","","",""
"43724256","","","","0.01171875","0.01171875","0.01171875","","",""
"43724544","1","1","1","","","","","",""
"43724672","","","","","","","0","0","0"
"43736128","","","","0.03515625","0.03515625","0.03515625","","",""
"43736704","1","1","1","","","","","",""
"43737184","","","","","","","0","0","0"
"43749504","","","","","","","0","0","0"
"43750272","1","1","1","","","","","",""
"43750368","","","","0.025390625","0.025390625","0.025390625","","",""
"43762528","","","","","","","0","0","0"
"43762848","","","","0.00390625","0.00390625","0.00390625","","",""
"43763136","1","1","1","","","","","",""
"43775200","","","","","","","0","0","0"
"43775904","1","1","1","","","","","",""
"43775936","","","","0","0","0","","",""
"43788288","1","1","1","","","","","",""
"43788704","","","","","","","0","0","0"
"43788768","","","","0","0","0","","",""
"43800896","","","","","","","0","0","0"
"43800992","1","1","1","","","","","",""
"43801504","","","","0","0","0","","",""
"43812992","","","","","","","0","0","0"
"43813760","","","","0.017578125","0.017578125","0.017578125","","",""
"43814080","1","1","1","","","","","",""
"43825472","","","","0.041015625","0.041015625","0.041015625","","",""
"43826432","","","","","","","0","0","0"
"43826496","1","1","1","","","","","",""
"43837792","1","1","1","","","","","",""
"43838848","","","","","","","0","0","0"
"43839936","","","","0","0","0","","",""
"43852512","","","","0","0","0","","",""
"43852608","","","","","","","0","0","0"
"43852768","1","1","1","","","","","",""
"43865152","","","","","","","0","0","0"
"43865536","1","1","1","","","","","",""
"43865568","","","","0","0","0","","",""
"43877152","","","","","","","0","0","0"
"43877536","","","","0.009765625","0.009765625","0.009765625","","",""
"43878048","1","1","1","","","","","",""
"43889984","","","","0.0078125","0.0078125","0.0078125","","",""
"43891008","1","1","1","","","","0","0","0"
"43902656","1","1","1","","","","","",""
"43903424","","","","0.005859375","0.005859375","0.005859375","","",""
"43903840","","","","","","","0","0","0"
"43915424","","","","0","0","0","","",""
"43915744","","","","","","","0","0","0"
"43916192","1","1","1","","","","","",""
"43928320","","","","","","","0","0","0"
"43928352","","","","0","0","0","","",""
"43928704","1","1","1","","","","","",""
"43942080","","","","","","","0.005859375","0.005859375","0.005859375"
"43942144","1","1","1","","","","","",""
"43942240","","","","0","0","0","","",""
"43953888","","","","","","","0","0","0"
"43954240","1","1","1","","","","","",""
"43954560","","","","0","0","0","","",""
"43965760","1","1","1","","","","","",""
"43967488","","","","0.005859375","0.005859375","0.005859375","0.005859375","0.005859375","0.005859375"
"43979648","","","","","","","0.005859375","0.005859375","0.005859375"
"43980544","1","1","1","","","","","",""
"43980576","","","","0.025390625","0.025390625","0.025390625","","",""
"43993088","1","1","1","","","","","",""
"43993248","","","","0.015625","0.015625","0.015625","","",""
"43993440","","","","","","","0","0","0"
"44005888","","","","","","","0","0","0"
"44005952","1","1","1","","","","","",""
"44006176","","","","0","0","0","","",""
"44018432","","","","0","0","0","","",""
"44018976","1","1","1","","","","","",""
"44019072","","","","","","","0","0","0"
"44029728","","","","0","0","0","","",""
"44031744","1","1","1","","","","","",""
"44031808","","","","","","","0","0","0"
"44043968","","","","","","","0.005859375","0.005859375","0.005859375"
"44044224","1","1","1","","","","","",""
"44044768","","","","0","0","0","","",""
"44055744","","","","0.005859375","0.005859375","0.005859375","","",""
"44055904","1","1","1","","","","","",""
"44057248","","","","","","","0","0","0"
"44069216","","","","0","0","0","","",""
"44069984","","","","","","","0","0","0"
"44070272","1","1","1","","","","","",""
"44082816","","","","","","","0","0","0"
"44082848","","","","0","0","0","","",""
"44083168","1","1","1","","","","","",""
"44094144","1","1","1","","","","","",""
"44095488","","","","0.01171875","0.01171875","0.01171875","","",""
"44095776","","","","","","","0","0","0"
"44107744","","","","0","0","0","","",""
"44108448","1","1","1","","","","","",""
"44108480","","","","","","","0.005859375","0.005859375","0.005859375"
"44118272","1","1","1","","","","","",""
"44121024","","","","","","","0.005859375","0.005859375","0.005859375"
"44121376","","","","0","0","0","","",""
"44133856","","","","","","","0","0","0"
"44133920","1","1","1","","","","","",""
"44133952","","","","0","0","0","","",""
"44146592","1","1","1","","","","","",""
"44146784","","","","","","","0","0","0"
"44147168","","","","0.005859375","0.005859375","0.005859375","","",""
"44158688","","","","","","","0.005859375","0.005859375","0.005859375"
"44159872","","","","0.005859375","0.005859375","0.005859375","","",""
"44159968","1","1","1","","","","","",""
"44172416","","","","0","0","0","","",""
"44172576","1","1","1","","","","","",""
"44172672","","","","","","","0","0","0"
"44184608","1","1","1","","","","","",""
"44185344","","","","","","","0.005859375","0.005859375","0.005859375"
"44185504","","","","0","0","0","","",""
"44197440","","","","","","","0","0","0"
"44197504","","","","0.005859375","0.005859375","0.005859375","","",""
"44197920","1","1","1","","","","","",""
"44209152","1","1","1","","","","","",""
"44209280","","","","0.017578125","0.017578125","0.017578125","","",""
"44211104","","","","","","","0","0","0"
"44222944","","","","0","0","0","","",""
"44223456","1","1","1","","","","","",""
"44223776","","","","","","","0","0","0"
"44235136","1","1","1","","","","","",""
"44235520","","","","","","","0","0","0"
"44236512","","","","0","0","0","","",""
"44248832","1","1","1","","","","","",""
"44249248","","","","0","0","0","","",""
"44249280","","","","","","","0","0","0"
"44261984","","","","","","","0.009765625","0.009765625","0.009765625"
"44262112","","","","0.015625","0.015625","0.015625","","",""
"44262368","1","1","1","","","","","",""
"44274784","1","1","1","","","","","",""
"44274976","","","","0.001953125","0.001953125","0.001953125","","",""
"44275104","","","","","","","0.001953125","0.001953125","0.001953125"
"44287232","","","","","","","0","0","0"
"44287328","1","1","1","","","","","",""
"44287712","","","","0.005859375","0.005859375","0.005859375","","",""
"44300352","","","","","","","0","0","0"
"44300480","1","1","1","","","","","",""
"44300608","","","","0.021484375","0.021484375","0.021484375","","",""
"44312128","","","","","","","0.005859375","0.005859375","0.005859375"
"44312480","","","","0.03125","0.03125","0.03125","","",""
"44312896","1","1","1","","","","","",""
"44324832","","","","0.03125","0.03125","0.03125","","",""
"44326080","1","1","1","","","","","",""
"44326336","","","","","","","0","0","0"
"44338816","","","","","","","0","0","0"
"44338944","","","","0.015625","0.015625","0.015625","","",""
"44339008","1","1","1","","","","","",""
"44350912","","","","0","0","0","","",""
"44351328","1","1","1","","","","","",""
"44351936","","","","","","","0","0","0"
"44361088","","","","","","","0","0","0"
"44363904","","","","0.005859375","0.005859375","0.005859375","","",""
"44364448","1","1","1","","","","","",""
"44375328","","","","0.005859375","0.005859375","0.005859375","","",""
"44376992","1","1","1","","","","","",""
"44377056","","","","","","","0","0","0"
"44389600","","","","","","","0","0","0"
"44389888","","","","0","0","0","","",""
"44390080","1","1","1","","","","","",""
"44402976","1","1","1","","","","","",""
"44403072","","","","0","0","0","0.005859375","0.005859375","0.005859375"
"44414496","","","","0","0","0","","",""
"44415680","1","1","1","","","","","",""
"44415904","","","","","","","0","0","0"
"44426752","","","","","","","0.005859375","0.005859375","0.005859375"
"44428384","","","","0","0","0","","",""
"44428448","1","1","1","","","","","",""
"44440128","","","","0","0","0","","",""
"44440672","","","","","","","0","0","0"
"44441024","1","1","1","","","","","",""
"44453280","","","","0","0","0","","",""
"44454176","","","","","","","0.00390625","0.00390625","0.00390625"
"44454272","1","1","1","","","","","",""
"44465504","1","1","1","","","","","",""
"44466560","","","","","","","0.025390625","0.025390625","0.025390625"
"44467136","","","","0","0","0","","",""
"44479488","1","1","1","","","","","",""
"44479616","","","","0","0","0","","",""
"44479936","","","","","","","0.01171875","0.01171875","0.01171875"
"44490720","","","","0","0","0","","",""
"44491328","","","","","","","0.005859375","0.005859375","0.005859375"
"44492320","1","1","1","","","","","",""
"44504544","1","1","1","","","","","",""
"44505056","","","","","","","0","0","0"
"44505504","","","","0.005859375","0.005859375","0.005859375","","",""
"44518080","","","","","","","0","0","0"
"44518304","1","1","1","","","","","",""
"44518368","","","","0.005859375","0.005859375","0.005859375","","",""
"44530304","","","","0.005859375","0.005859375","0.005859375","","",""
"44531008","1","1","1","","","","","",""
"44531072","","","","","","","0.005859375","0.005859375","0.005859375"
"44542592","","","","","","","0","0","0"
"44543872","1","1","1","0","0","0","","",""
"44555552","","","","0","0","0","","",""
"44556128","1","1","1","","","","","",""
"44556448","","","","","","","0","0","0"
"44568896","1","1","1","","","","","",""
"44569408","","","","","","","0","0","0"
"44569440","","","","0.005859375","0.005859375","0.005859375","","",""
"44581984","","","","","","","0","0","0"
"44582208","","","","0.03515625","0.03515625","0.03515625","","",""
"44582272","1","1","1","","","","","",""
"44594560","","","","","","","0","0","0"
"44594912","","","","0.013671875","0.013671875","0.013671875","","",""
"44595104","1","1","1","","","","","",""
"44607456","","","","0.00390625","0.00390625","0.00390625","","",""
"44607648","1","1","1","","","","","",""
"44607840","","","","","","","0.01171875","0.01171875","0.01171875"
"44618528","","","","","","","0","0","0"
"44619808","1","1","1","","","","","",""
"44620736","","","","0.005859375","0.005859375","0.005859375","","",""
"44632896","","","","0.013671875","0.013671875","0.013671875","","",""
"44633248","1","1","1","","","","","",""
"44633472","","","","","","","0","0","0"
"44644352","","","","","","","0","0","0"
"44645056","","","","0.02734375","0.02734375","0.02734375","","",""
"44646144","1","1","1","","","","","",""
"44658592","","","","0.029296875","0.029296875","0.029296875","","",""
"44658720","1","1","1","","","","","",""
"44658816","","","","","","","0.01171875","0.01171875","0.01171875"
"44671648","","","","0.005859375","0.005859375","0.005859375","","",""
"44671712","1","1","1","","","","","",""
"44671904","","","","","","","0","0","0"
"44684032","","","","","","","0","0","0"
"44684448","","","","0","0","0","","",""
"44684544","1","1","1","","","","","",""
"44697056","1","1","1","","","","","",""
"44697280","","","","0.017578125","0.017578125","0.017578125","0.005859375","0.005859375","0.005859375"
"44709184","1","1","1","","","","","",""
"44709696","","","","","","","0","0","0"
"44710272","","","","0.03515625","0.03515625","0.03515625","","",""
"44722336","","","","0.005859375","0.005859375","0.005859375","","",""
"44722368","","","","","","","0","0","0"
"44723168","1","1","1","","","","","",""
"44735392","","","","0.029296875","0.029296875","0.029296875","","",""
"44735616","","","","","","","0.017578125","0.017578125","0.017578125"
"44735648","1","1","1","","","","","",""
"44747776","1","1","1","","","","","",""
"44748320","","","","","","","0","0","0"
"44748416","","","","0.0390625","0.0390625","0.0390625","","",""
"44760800","1","1","1","","","","","",""
"44761280","","","","","","","0","0","0"
"44761472","","","","0.037109375","0.037109375","0.037109375","","",""
"44771552","","","","0.01171875","0.01171875","0.01171875","","",""
"44774112","","","","","","","0","0","0"
"44774304","1","1","1","","","","","",""
"44786464","1","1","1","","","","","",""
"44786848","","","","","","","0","0","0"
"44787104","","","","0.01953125","0.01953125","0.01953125","","",""
"44798976","1","1","1","","","","","",""
"44799360","","","","","","","0","0","0"
"44799680","","","","0.021484375","0.021484375","0.021484375","","",""
"44811872","1","1","1","","","","","",""
"44812416","","","","","","","0","0","0"
"44812448","","","","0.03515625","0.03515625","0.03515625","","",""
"44824736","1","1","1","","","","","",""
"44825216","","","","","","","0","0","0"
"44825280","","","","0.060546875","0.060546875","0.060546875","","",""
"44837792","","","","","","","0","0","0"
"44838112","1","1","1","","","","","",""
"44838240","","","","0.02734375","0.02734375","0.02734375","","",""
"44850016","","","","0.0234375","0.0234375","0.0234375","","",""
"44851008","1","1","1","","","","","",""
"44851040","","","","","","","0","0","0"
"44862880","","","","","","","0","0","0"
"44862912","1","1","1","","","","","",""
"44863264","","","","0.03125","0.03125","0.03125","","",""
"44875776","","","","","","","0","0","0"
"44876128","","","","0.015625","0.015625","0.015625","","",""
"44876768","1","1","1","","","","","",""
"44888960","","","","","","","0","0","0"
"44889472","1","1","1","","","","","",""
"44889536","","","","0.029296875","0.029296875","0.029296875","","",""
"44901984","","","","","","","0","0","0"
"44902144","1","1","1","","","","","",""
"44902336","","","","0.03125","0.03125","0.03125","","",""
"44914144","","","","0.03125","0.03125","0.03125","","",""
"44914720","1","1","1","","","","","",""
"44914752","","","","","","","0","0","0"
"44926400","","","","","","","0","0","0"
"44927360","","","","0.03125","0.03125","0.03125","","",""
"44927872","1","1","1","","","","","",""
"44940000","","","","0.0390625","0.0390625","0.0390625","","",""
"44940224","","","","","","","0","0","0"
"44940512","1","1","1","","","","","",""
"44952384","","","","","","","0.00390625","0.00390625","0.00390625"
"44953152","","","","0.080078125","0.080078125","0.080078125","","",""
"44953472","1","1","1","","","","","",""
"44965344","","","","0.044921875","0.044921875","0.044921875","","",""
"44965600","1","1","1","","","","","",""
"44965728","","","","","","","0.0078125","0.0078125","0.0078125"
"44977088","","","","","","","0.005859375","0.005859375","0.005859375"
"44977664","","","","0.025390625","0.025390625","0.025390625","","",""
"44977920","1","1","1","","","","","",""
"44989888","","","","","","","0","0","0"
"44991392","1","1","1","","","","","",""
"44991776","","","","0.03125","0.03125","0.03125","","",""
"45004224","","","","","","","0","0","0"
"45004544","","","","0.0546875","0.0546875","0.0546875","","",""
"45004736","1","1","1","","","","","",""
"45015200","","","","0.06640625","0.06640625","0.06640625","","",""
"45016992","","","","","","","0","0","0"
"45017568","1","1","1","","","","","",""
"45029792","1","1","1","","","","","",""
"45029888","","","","0.076171875","0.076171875","0.076171875","","",""
"45030208","","","","","","","0","0","0"
"45042432","","","","","","","0","0","0"
"45043072","","","","0.0625","0.0625","0.0625","","",""
"45043168","1","1","1","","","","","",""
"45054240","","","","0.07421875","0.07421875","0.07421875","","",""
"45054496","1","1","1","","","","","",""
"45054752","","","","","","","0","0","0"
"45068416","1","1","1","","","","","",""
"45068512","","","","0.078125","0.078125","0.078125","0","0","0"
"45080672","","","","0.087890625","0.087890625","0.087890625","","",""
"45081216","","","","","","","0","0","0"
"45081248","1","1","1","","","","","",""
"45093120","1","1","1","","","","","",""
"45093280","","","","0.087890625","0.087890625","0.087890625","","",""
"45094176","","","","","","","0.005859375","0.005859375","0.005859375"
"45106208","1","1","1","","","","","",""
"45106464","","","","","","","0","0","0"
"45106656","","","","0.068359375","0.068359375","0.068359375","","",""
"45119360","","","","","","","0","0","0"
"45119520","","","","0.08984375","0.08984375","0.08984375","","",""
"45119680","1","1","1","","","","","",""
"45132256","1","1","1","","","","","",""
"45132480","","","","0.126953125","0.126953125","0.126953125","","",""
"45132704","","","","","","","0.005859375","0.005859375","0.005859375"
"45144000","1","1","1","","","","","",""
"45144416","","","","","","","0","0","0"
"45145408","","","","0.15625","0.15625","0.15625","","",""
"45157440","","","","0.150390625","0.150390625","0.150390625","","",""
"45157984","","","","","","","0","0","0"
"45158080","1","1","1","","","","","",""
"45170592","","","","0.146484375","0.146484375","0.146484375","","",""
"45170944","1","1","1","","","","","",""
"45170976","","","","","","","0","0","0"
"45182624","1","1","1","","","","","",""
"45183264","","","","","","","0","0","0"
"45183744","","","","0.12109375","0.12109375","0.12109375","","",""
"45196160","","","","","","","0","0","0"
"45196192","1","1","1","","","","","",""
"45196672","","","","0.130859375","0.130859375","0.130859375","","",""
"45209184","1","1","1","","","","","",""
"45209248","","","","0.125","0.125","0.125","","",""
"45209280","","","","","","","0","0","0"
"45220864","1","1","1","","","","","",""
"45221536","","","","0.119140625","0.119140625","0.119140625","0","0","0"
"45233408","","","","0.107421875","0.107421875","0.107421875","","",""
"45234464","","","","","","","0.005859375","0.005859375","0.005859375"
"45235040","1","1","1","","","","","",""
"45247296","","","","0.11328125","0.11328125","0.11328125","","",""
"45247808","","","","","","","0","0","0"
"45247840","1","1","1","","","","","",""
"45258464","","","","","","","0","0","0"
"45259840","1","1","1","","","","","",""
"45260736","","","","0.140625","0.140625","0.140625","","",""
"45273056","","","","0.150390625","0.150390625","0.150390625","","",""
"45273152","1","1","1","","","","","",""
"45273440","","","","","","","0","0","0"
"45285536","","","","0.169921875","0.169921875","0.169921875","","",""
"45285920","1","1","1","","","","","",""
"45286112","","","","","","","0","0","0"
"45298304","","","","","","","0","0","0"
"45298464","1","1","1","","","","","",""
"45299072","","","","0.18359375","0.18359375","0.18359375","","",""
"45311552","","","","","","","0","0","0"
"45311680","1","1","1","","","","","",""
"45311936","","","","0.150390625","0.150390625","0.150390625","","",""
"45323776","","","","","","","0","0","0"
"45324128","1","1","1","","","","","",""
"45324384","","","","0.146484375","0.146484375","0.146484375","","",""
"45336864","","","","","","","0.005859375","0.005859375","0.005859375"
"45337088","","","","0.134765625","0.134765625","0.134765625","","",""
"45337472","1","1","1","","","","","",""
"45349920","1","1","1","","","","","",""
"45350016","","","","","","","0.005859375","0.005859375","0.005859375"
"45350208","","","","0.17578125","0.17578125","0.17578125","","",""
"45361856","","","","0.154296875","0.154296875","0.154296875","","",""
"45362496","","","","","","","0","0","0"
"45363008","1","1","1","","","","","",""
"45375072","","","","","","","0","0","0"
"45375232","","","","0.103515625","0.103515625","0.103515625","","",""
"45375296","1","1","1","","","","","",""
"45386848","","","","","","","0.005859375","0.005859375","0.005859375"
"45388352","1","1","1","","","","","",""
"45388416","","","","0.099609375","0.099609375","0.099609375","","",""
"45399968","","","","0.09375","0.09375","0.09375","","",""
"45400384","1","1","1","","","","","",""
"45401120","","","","","","","0","0","0"
"45413216","1","1","1","","","","","",""
"45413888","","","","0.08984375","0.08984375","0.08984375","","",""
"45414144","","","","","","","0","0","0"
"45426848","1","1","1","","","","","",""
"45427104","","","","0.0390625","0.0390625","0.0390625","","",""
"45427136","","","","","","","0","0","0"
"45438496","","","","","","","0","0","0"
"45439552","","","","0.021484375","0.021484375","0.021484375","","",""
"45439744","1","1","1","","","","","",""
"45451520","1","1","1","","","","","",""
"45452096","","","","0.048828125","0.048828125","0.048828125","","",""
"45452736","","","","","","","0","0","0"
"45464064","","","","","","","0","0","0"
"45464704","","","","0","0","0","","",""
"45465568","1","1","1","","","","","",""
"45477408","","","","","","","0","0","0"
"45477536","","","","0","0","0","","",""
"45477952","1","1","1","","","","","",""
"45490016","","","","0","0","0","","",""
"45490176","1","1","1","","","","","",""
"45491008","","","","","","","0","0","0"
"45502816","","","","","","","0","0","0"
"45503168","1","1","1","","","","","",""
"45503200","","","","0","0","0","","",""
"45515168","1","1","1","","","","","",""
"45516288","","","","0","0","0","","",""
"45516672","","","","","","","0","0","0"
"45528832","","","","","","","0.005859375","0.005859375","0.005859375"
"45529344","1","1","1","","","","","",""
"45529504","","","","0","0","0","","",""
"45541056","1","1","1","","","","","",""
"45541152","","","","","","","0.005859375","0.005859375","0.005859375"
"45541920","","","","0","0","0","","",""
"45552704","","","","","","","0","0","0"
"45554944","1","1","1","0","0","0","","",""
"45567424","","","","0.0546875","0.0546875","0.0546875","","",""
"45567552","","","","","","","0","0","0"
"45567808","1","1","1","","","","","",""
"45579968","1","1","1","","","","","",""
"45580672","","","","","","","0","0","0"
"45580736","","","","0.015625","0.015625","0.015625","","",""
"45591424","","","","0.03125","0.03125","0.03125","","",""
"45592928","","","","","","","0","0","0"
"45593440","1","1","1","","","","","",""
"45604608","1","1","1","","","","","",""
"45605664","","","","","","","0","0","0"
"45605728","","","","0.03125","0.03125","0.03125","","",""
"45618720","","","","","","","0.005859375","0.005859375","0.005859375"
"45619008","1","1","1","","","","","",""
"45619040","","","","0.0078125","0.0078125","0.0078125","","",""
"45630464","","","","0.01171875","0.01171875","0.01171875","","",""
"45631488","","","","","","","0","0","0"
"45631840","1","1","1","","","","","",""
"45644544","1","1","1","","","","","",""
"45644736","","","","0","0","0","","",""
"45644768","","","","","","","0","0","0"
"45656512","","","","","","","0","0","0"
"45656704","1","1","1","","","","","",""
"45657408","","","","0.0234375","0.0234375","0.0234375","","",""
"45668832","","","","0.017578125","0.017578125","0.017578125","","",""
"45668928","1","1","1","","","","","",""
"45670016","","","","","","","0","0","0"
"45681568","1","1","1","","","","","",""
