"Step","MDM_3 - hierarchy_use/hierarchy_selected_3","MDM_3 - hierarchy_use/hierarchy_selected_3__MIN","MDM_3 - hierarchy_use/hierarchy_selected_3__MAX","MDM_2 - hierarchy_use/hierarchy_selected_3","MDM_2 - hierarchy_use/hierarchy_selected_3__MIN","MDM_2 - hierarchy_use/hierarchy_selected_3__MAX","MDM_1 - hierarchy_use/hierarchy_selected_3","MDM_1 - hierarchy_use/hierarchy_selected_3__MIN","MDM_1 - hierarchy_use/hierarchy_selected_3__MAX"
"67099584","","","","1","1","1","","",""
"67109792","","","","","","","1","1","1"
"67119488","","","","1","1","1","","",""
"67123040","","","","","","","1","1","1"
"67135648","","","","","","","1","1","1"
"67139968","","","","1","1","1","","",""
"67148224","","","","","","","1","1","1"
"67158816","","","","","","","1","1","1"
"67159904","","","","1","1","1","","",""
"67173984","","","","","","","1","1","1"
"67178496","","","","1","1","1","","",""
"67185952","","","","","","","1","1","1"
"67198496","","","","1","1","1","","",""
"67199296","","","","","","","1","1","1"
"67210144","","","","","","","1","1","1"
"67218752","","","","1","1","1","","",""
"67225216","","","","","","","1","1","1"
"67236736","","","","","","","1","1","1"
"67239776","","","","1","1","1","","",""
"67251136","","","","","","","1","1","1"
"67258848","","","","1","1","1","","",""
"67263072","","","","","","","1","1","1"
"67275808","","","","","","","1","1","1"
"67278912","","","","1","1","1","","",""
"67288544","","","","","","","1","1","1"
"67299584","","","","","","","1","1","1"
"67299872","","","","1","1","1","","",""
"67313600","","","","","","","1","1","1"
"67318080","","","","1","1","1","","",""
"67327680","","","","","","","1","1","1"
"67339040","","","","1","1","1","","",""
"67340576","","","","","","","1","1","1"
"67352800","","","","","","","1","1","1"
"67357952","","","","1","1","1","","",""
"67365760","","","","","","","1","1","1"
"67378016","","","","","","","1","1","1"
"67379456","","","","1","1","1","","",""
"67391680","","","","","","","1","1","1"
"67399776","","","","1","1","1","","",""
"67404704","","","","","","","1","1","1"
"67417024","","","","","","","1","1","1"
"67418048","","","","1","1","1","","",""
"67429664","","","","","","","1","1","1"
"67439264","","","","1","1","1","","",""
"67442432","","","","","","","1","1","1"
"67455712","","","","","","","1","1","1"
"67459296","","","","1","1","1","","",""
"67468608","","","","","","","1","1","1"
"67479904","","","","1","1","1","","",""
"67481120","","","","","","","1","1","1"
"67493696","","","","","","","1","1","1"
"67499552","","","","1","1","1","","",""
"67507168","","","","","","","1","1","1"
"67518944","","","","1","1","1","","",""
"67519296","","","","","","","1","1","1"
"67531904","","","","","","","1","1","1"
"67539904","","","","1","1","1","","",""
"67545408","","","","","","","1","1","1"
"67555424","","","","","","","1","1","1"
"67559360","","","","1","1","1","","",""
"67568544","","","","","","","1","1","1"
"67578336","","","","1","1","1","","",""
"67581888","","","","","","","1","1","1"
"67596416","","","","","","","1","1","1"
"67598144","","","","1","1","1","","",""
"67609472","","","","","","","1","1","1"
"67619840","","","","1","1","1","","",""
"67621920","","","","","","","1","1","1"
"67634624","","","","","","","1","1","1"
"67639680","","","","1","1","1","","",""
"67647392","","","","","","","1","1","1"
"67659680","","","","1","1","1","","",""
"67660640","","","","","","","1","1","1"
"67673376","","","","","","","1","1","1"
"67679648","","","","1","1","1","","",""
"67685184","","","","","","","1","1","1"
"67698752","","","","","","","1","1","1"
"67699488","","","","1","1","1","","",""
"67711840","","","","","","","1","1","1"
"67719552","","","","1","1","1","","",""
"67724416","","","","","","","1","1","1"
"67736512","","","","","","","1","1","1"
"67737984","","","","1","1","1","","",""
"67749600","","","","","","","1","1","1"
"67759552","","","","1","1","1","","",""
"67762944","","","","","","","1","1","1"
"67775872","","","","","","","1","1","1"
"67779616","","","","1","1","1","","",""
"67788736","","","","","","","1","1","1"
"67799168","","","","1","1","1","","",""
"67801536","","","","","","","1","1","1"
"67813184","","","","","","","1","1","1"
"67819072","","","","1","1","1","","",""
"67827040","","","","","","","1","1","1"
"67838464","","","","","","","1","1","1"
"67839872","","","","1","1","1","","",""
"67851712","","","","","","","1","1","1"
"67859168","","","","1","1","1","","",""
"67863328","","","","","","","1","1","1"
"67878240","","","","","","","1","1","1"
"67879008","","","","1","1","1","","",""
"67891104","","","","","","","1","1","1"
"67895328","","","","1","1","1","","",""
"67903808","","","","","","","1","1","1"
"67916448","","","","","","","1","1","1"
"67919552","","","","1","1","1","","",""
"67927744","","","","","","","1","1","1"
"67939744","","","","","","","1","1","1"
"67939776","","","","1","1","1","","",""
"67954720","","","","","","","1","1","1"
"67959488","","","","1","1","1","","",""
"67967968","","","","","","","1","1","1"
"67977536","","","","1","1","1","","",""
"67980672","","","","","","","1","1","1"
"67993536","","","","","","","1","1","1"
"67998912","","","","1","1","1","","",""
"68006304","","","","","","","1","1","1"
"68018496","","","","","","","1","1","1"
"68019232","","","","1","1","1","","",""
"68031808","","","","","","","1","1","1"
"68038944","","","","1","1","1","","",""
"68043392","","","","","","","1","1","1"
"68056928","","","","","","","1","1","1"
"68057664","","","","1","1","1","","",""
"68068576","","","","","","","1","1","1"
"68079936","","","","1","1","1","","",""
"68083104","","","","","","","1","1","1"
"68094144","","","","","","","1","1","1"
"68099168","","","","1","1","1","","",""
"68108256","","","","","","","1","1","1"
"68119936","","","","1","1","1","","",""
"68120832","","","","","","","1","1","1"
"68133920","","","","","","","1","1","1"
"68139584","","","","1","1","1","","",""
"68145824","","","","","","","1","1","1"
"68159136","","","","","","","1","1","1"
"68159200","","","","1","1","1","","",""
"68168320","","","","","","","1","1","1"
"68179840","","","","1","1","1","","",""
"68184960","","","","","","","1","1","1"
"68197344","","","","","","","1","1","1"
"68198336","","","","1","1","1","","",""
"68210912","","","","","","","1","1","1"
"68219424","","","","1","1","1","","",""
"68223904","","","","","","","1","1","1"
"68236256","","","","","","","1","1","1"
"68238784","","","","1","1","1","","",""
"68249408","","","","","","","1","1","1"
"68259360","","","","1","1","1","","",""
"68262016","","","","","","","1","1","1"
"68274848","","","","","","","1","1","1"
"68279712","","","","1","1","1","","",""
"68286944","","","","","","","1","1","1"
"68299776","","","","1","1","1","","",""
"68300384","","","","","","","1","1","1"
"68313472","","","","","","","1","1","1"
"68319360","","","","1","1","1","","",""
"68323488","","","","","","","1","1","1"
"68337472","","","","1","1","1","","",""
"68338112","","","","","","","1","1","1"
"68350848","","","","","","","1","1","1"
"68359936","","","","1","1","1","","",""
"68364544","","","","","","","1","1","1"
"68374176","","","","","","","1","1","1"
"68379904","","","","1","1","1","","",""
"68385920","","","","","","","1","1","1"
"68399744","","","","1","1","1","","",""
"68403136","","","","","","","1","1","1"
"68415872","","","","","","","1","1","1"
"68417568","","","","1","1","1","","",""
"68427200","","","","","","","1","1","1"
"68439904","","","","1","1","1","","",""
"68441536","","","","","","","1","1","1"
"68454336","","","","","","","1","1","1"
"68457280","","","","1","1","1","","",""
"68466656","","","","","","","1","1","1"
"68477952","","","","1","1","1","","",""
"68478912","","","","","","","1","1","1"
"68491552","","","","","","","1","1","1"
"68498176","","","","1","1","1","","",""
"68505184","","","","","","","1","1","1"
"68516672","","","","","","","1","1","1"
"68519680","","","","1","1","1","","",""
"68530272","","","","","","","1","1","1"
"68539520","","","","1","1","1","","",""
"68543168","","","","","","","1","1","1"
"68555200","","","","","","","1","1","1"
"68558144","","","","1","1","1","","",""
"68569344","","","","","","","1","1","1"
"68575488","","","","1","1","1","","",""
"68581408","","","","","","","1","1","1"
"68594016","","","","","","","1","1","1"
"68599744","","","","1","1","1","","",""
"68607776","","","","","","","1","1","1"
"68619552","","","","1","1","1","","",""
"68619744","","","","","","","1","1","1"
"68633056","","","","","","","1","1","1"
"68639264","","","","1","1","1","","",""
"68645088","","","","","","","1","1","1"
"68658816","","","","","","","1","1","1"
"68659360","","","","1","1","1","","",""
"68671232","","","","","","","1","1","1"
"68679744","","","","1","1","1","","",""
"68684256","","","","","","","1","1","1"
"68697024","","","","","","","1","1","1"
"68699904","","","","1","1","1","","",""
"68708928","","","","","","","1","1","1"
"68719520","","","","1","1","1","","",""
"68722912","","","","","","","1","1","1"
"68735776","","","","","","","1","1","1"
"68739680","","","","1","1","1","","",""
"68748448","","","","","","","1","1","1"
"68759200","","","","1","1","1","","",""
"68759648","","","","","","","1","1","1"
"68774336","","","","","","","1","1","1"
"68779744","","","","1","1","1","","",""
"68787136","","","","","","","1","1","1"
"68799648","","","","1","1","1","","",""
"68799872","","","","","","","1","1","1"
"68812672","","","","","","","1","1","1"
"68819776","","","","1","1","1","","",""
"68825568","","","","","","","1","1","1"
"68835232","","","","1","1","1","","",""
"68836960","","","","","","","1","1","1"
"68850592","","","","","","","1","1","1"
"68859552","","","","1","1","1","","",""
"68863360","","","","","","","1","1","1"
"68874432","","","","","","","1","1","1"
"68879904","","","","1","1","1","","",""
"68889280","","","","","","","1","1","1"
"68898560","","","","1","1","1","","",""
"68901216","","","","","","","1","1","1"
"68915040","","","","","","","1","1","1"
"68918976","","","","1","1","1","","",""
"68927616","","","","","","","1","1","1"
"68939872","","","","1","1","1","1","1","1"
"68953152","","","","","","","1","1","1"
"68959488","","","","1","1","1","","",""
"68963712","","","","","","","1","1","1"
"68979072","","","","","","","1","1","1"
"68979328","","","","1","1","1","","",""
"68991648","","","","","","","1","1","1"
"68999520","","","","1","1","1","","",""
"69003072","","","","","","","1","1","1"
"69016224","","","","","","","1","1","1"
"69019616","","","","1","1","1","","",""
"69029536","","","","","","","1","1","1"
"69037472","","","","1","1","1","","",""
"69042848","","","","","","","1","1","1"
"69054304","","","","","","","1","1","1"
"69059616","","","","1","1","1","","",""
"69067424","","","","","","","1","1","1"
"69079904","","","","1","1","1","","",""
"69081120","","","","","","","1","1","1"
"69093120","","","","","","","1","1","1"
"69098592","","","","1","1","1","","",""
"69106400","","","","","","","1","1","1"
"69117664","","","","","","","1","1","1"
"69119296","","","","1","1","1","","",""
"69132640","","","","","","","1","1","1"
"69139744","","","","1","1","1","","",""
"69144608","","","","","","","1","1","1"
"69157536","","","","","","","1","1","1"
"69159264","","","","1","1","1","","",""
"69170272","","","","","","","1","1","1"
"69179424","","","","1","1","1","","",""
"69183872","","","","","","","1","1","1"
"69196384","","","","","","","1","1","1"
"69199840","","","","1","1","1","","",""
"69208928","","","","","","","1","1","1"
"69219584","","","","","","","1","1","1"
"69219616","","","","1","1","1","","",""
"69234496","","","","","","","1","1","1"
"69239488","","","","1","1","1","","",""
"69245376","","","","","","","1","1","1"
"69258528","","","","1","1","1","","",""
"69260288","","","","","","","1","1","1"
"69273472","","","","","","","1","1","1"
"69279936","","","","1","1","1","","",""
"69285024","","","","","","","1","1","1"
"69298592","","","","","","","1","1","1"
"69299808","","","","1","1","1","","",""
"69311456","","","","","","","1","1","1"
"69318976","","","","1","1","1","","",""
"69324512","","","","","","","1","1","1"
"69337440","","","","","","","1","1","1"
"69339840","","","","1","1","1","","",""
"69350368","","","","","","","1","1","1"
"69358656","","","","1","1","1","","",""
"69362912","","","","","","","1","1","1"
"69374048","","","","","","","1","1","1"
"69378912","","","","1","1","1","","",""
"69387840","","","","","","","1","1","1"
"69399200","","","","1","1","1","","",""
"69400096","","","","","","","1","1","1"
"69414368","","","","","","","1","1","1"
"69417696","","","","1","1","1","","",""
"69426976","","","","","","","1","1","1"
"69439552","","","","1","1","1","","",""
"69439616","","","","","","","1","1","1"
"69452672","","","","","","","1","1","1"
"69459104","","","","1","1","1","","",""
"69465120","","","","","","","1","1","1"
"69477984","","","","","","","1","1","1"
"69478592","","","","1","1","1","","",""
"69490720","","","","","","","1","1","1"
"69498944","","","","1","1","1","","",""
"69503424","","","","","","","1","1","1"
"69516512","","","","","","","1","1","1"
"69519936","","","","1","1","1","","",""
"69529056","","","","","","","1","1","1"
"69539968","","","","1","1","1","","",""
"69541696","","","","","","","1","1","1"
"69553696","","","","","","","1","1","1"
"69559232","","","","1","1","1","","",""
"69567200","","","","","","","1","1","1"
"69578304","","","","1","1","1","","",""
"69580128","","","","","","","1","1","1"
"69592768","","","","","","","1","1","1"
"69599520","","","","1","1","1","","",""
"69606144","","","","","","","1","1","1"
"69618688","","","","","","","1","1","1"
"69619328","","","","1","1","1","","",""
"69631776","","","","","","","1","1","1"
"69639584","","","","1","1","1","","",""
"69643200","","","","","","","1","1","1"
"69656672","","","","","","","1","1","1"
"69659456","","","","1","1","1","","",""
"69669120","","","","","","","1","1","1"
"69679296","","","","1","1","1","","",""
"69683168","","","","","","","1","1","1"
"69694816","","","","","","","1","1","1"
"69699104","","","","1","1","1","","",""
"69707648","","","","","","","1","1","1"
"69718464","","","","1","1","1","","",""
"69721056","","","","","","","1","1","1"
"69734368","","","","","","","1","1","1"
"69739904","","","","1","1","1","","",""
"69744864","","","","","","","1","1","1"
"69758432","","","","","","","1","1","1"
"69758976","","","","1","1","1","","",""
"69772608","","","","","","","1","1","1"
"69778656","","","","1","1","1","","",""
"69782208","","","","","","","1","1","1"
"69797664","","","","","","","1","1","1"
"69799360","","","","1","1","1","","",""
"69811168","","","","","","","1","1","1"
"69819968","","","","1","1","1","","",""
"69823840","","","","","","","1","1","1"
"69836576","","","","","","","1","1","1"
"69838080","","","","1","1","1","","",""
"69848960","","","","","","","1","1","1"
"69859296","","","","","","","1","1","1"
"69859456","","","","1","1","1","","",""
"69873472","","","","","","","1","1","1"
"69878688","","","","1","1","1","","",""
"69886944","","","","","","","1","1","1"
"69898784","","","","1","1","1","","",""
"69900000","","","","","","","1","1","1"
"69913216","","","","","","","1","1","1"
"69916224","","","","1","1","1","","",""
"69924128","","","","","","","1","1","1"
"69938240","","","","","","","1","1","1"
"69939904","","","","1","1","1","","",""
"69951968","","","","","","","1","1","1"
"69959968","","","","1","1","1","","",""
"69963456","","","","","","","1","1","1"
"69976768","","","","","","","1","1","1"
"69979904","","","","1","1","1","","",""
"69989792","","","","","","","1","1","1"
"69995296","","","","1","1","1","","",""
"70003008","","","","","","","1","1","1"
"70013888","","","","","","","1","1","1"
"70018848","","","","1","1","1","","",""
"70027392","","","","","","","1","1","1"
"70039872","","","","1","1","1","","",""
"70041088","","","","","","","1","1","1"
"70053856","","","","","","","1","1","1"
"70059648","","","","1","1","1","","",""
"70066112","","","","","","","1","1","1"
"70079072","","","","","","","1","1","1"
"70079360","","","","1","1","1","","",""
"70091904","","","","","","","1","1","1"
"70099616","","","","1","1","1","","",""
"70105184","","","","","","","1","1","1"
"70117824","","","","","","","1","1","1"
"70118048","","","","1","1","1","","",""
"70130368","","","","","","","1","1","1"
"70138720","","","","1","1","1","","",""
"70143968","","","","","","","1","1","1"
"70156224","","","","","","","1","1","1"
"70157408","","","","1","1","1","","",""
"70166528","","","","","","","1","1","1"
"70178208","","","","1","1","1","","",""
"70181952","","","","","","","1","1","1"
"70194496","","","","","","","1","1","1"
"70198432","","","","1","1","1","","",""
"70207392","","","","","","","1","1","1"
"70218880","","","","1","1","1","","",""
"70220288","","","","","","","1","1","1"
"70233152","","","","","","","1","1","1"
"70239360","","","","1","1","1","","",""
"70246336","","","","","","","1","1","1"
"70258688","","","","","","","1","1","1"
"70259712","","","","1","1","1","","",""
"70271296","","","","","","","1","1","1"
"70279744","","","","1","1","1","","",""
"70284128","","","","","","","1","1","1"
"70297312","","","","","","","1","1","1"
"70299776","","","","1","1","1","","",""
"70310304","","","","","","","1","1","1"
"70319840","","","","1","1","1","","",""
"70322496","","","","","","","1","1","1"
"70335936","","","","","","","1","1","1"
"70339744","","","","1","1","1","","",""
"70348736","","","","","","","1","1","1"
"70359456","","","","1","1","1","","",""
"70361472","","","","","","","1","1","1"
"70374208","","","","","","","1","1","1"
"70379168","","","","1","1","1","","",""
"70386368","","","","","","","1","1","1"
"70396992","","","","1","1","1","","",""
"70398752","","","","","","","1","1","1"
"70412288","","","","","","","1","1","1"
"70419680","","","","1","1","1","","",""
"70423040","","","","","","","1","1","1"
"70437056","","","","","","","1","1","1"
"70439968","","","","1","1","1","","",""
"70447296","","","","","","","1","1","1"
"70458400","","","","1","1","1","","",""
"70463584","","","","","","","1","1","1"
"70473344","","","","","","","1","1","1"
"70479456","","","","1","1","1","","",""
"70489568","","","","","","","1","1","1"
"70499392","","","","1","1","1","","",""
"70501824","","","","","","","1","1","1"
"70514432","","","","","","","1","1","1"
"70519616","","","","1","1","1","","",""
"70527072","","","","","","","1","1","1"
"70539840","","","","1","1","1","","",""
"70540192","","","","","","","1","1","1"
"70553248","","","","","","","1","1","1"
"70559680","","","","1","1","1","","",""
"70565344","","","","","","","1","1","1"
"70578624","","","","","","","1","1","1"
"70578784","","","","1","1","1","","",""
"70589600","","","","","","","1","1","1"
"70599840","","","","1","1","1","","",""
"70604416","","","","","","","1","1","1"
"70617088","","","","","","","1","1","1"
"70619296","","","","1","1","1","","",""
"70630208","","","","","","","1","1","1"
"70639840","","","","1","1","1","","",""
"70643040","","","","","","","1","1","1"
"70655712","","","","","","","1","1","1"
"70659232","","","","1","1","1","","",""
"70666976","","","","","","","1","1","1"
"70679392","","","","1","1","1","","",""
"70680480","","","","","","","1","1","1"
"70692832","","","","","","","1","1","1"
"70699680","","","","1","1","1","","",""
"70705824","","","","","","","1","1","1"
"70718656","","","","","","","1","1","1"
"70719808","","","","1","1","1","","",""
"70730464","","","","","","","1","1","1"
"70739168","","","","1","1","1","","",""
"70743840","","","","","","","1","1","1"
"70758272","","","","","","","1","1","1"
"70759968","","","","1","1","1","","",""
"70769312","","","","","","","1","1","1"
"70778720","","","","1","1","1","","",""
"70783840","","","","","","","1","1","1"
"70796032","","","","","","","1","1","1"
"70799616","","","","1","1","1","","",""
"70809312","","","","","","","1","1","1"
"70818976","","","","1","1","1","","",""
"70821632","","","","","","","1","1","1"
"70833888","","","","","","","1","1","1"
"70839776","","","","1","1","1","","",""
"70847712","","","","","","","1","1","1"
"70859392","","","","1","1","1","","",""
"70860704","","","","","","","1","1","1"
"70872960","","","","","","","1","1","1"
"70879264","","","","1","1","1","","",""
"70886368","","","","","","","1","1","1"
"70898048","","","","","","","1","1","1"
"70899552","","","","1","1","1","","",""
"70910848","","","","","","","1","1","1"
"70918688","","","","1","1","1","","",""
"70924096","","","","","","","1","1","1"
"70936928","","","","","","","1","1","1"
"70939168","","","","1","1","1","","",""
"70947712","","","","","","","1","1","1"
"70959968","","","","1","1","1","","",""
"70963168","","","","","","","1","1","1"
"70974400","","","","","","","1","1","1"
"70979936","","","","1","1","1","","",""
"70988448","","","","","","","0.97265625","0.97265625","0.97265625"
"70998656","","","","1","1","1","","",""
"71001344","","","","","","","0.98046875","0.98046875","0.98046875"
"71014144","","","","","","","1","1","1"
"71019840","","","","1","1","1","","",""
"71026560","","","","","","","1","1","1"
"71039008","","","","1","1","1","","",""
"71039264","","","","","","","1","1","1"
"71051168","","","","","","","1","1","1"
"71059072","","","","1","1","1","","",""
"71064256","","","","","","","1","1","1"
"71078368","","","","","","","1","1","1"
"71079424","","","","1","1","1","","",""
"71090560","","","","","","","0.998046875","0.998046875","0.998046875"
"71098752","","","","1","1","1","","",""
"71102656","","","","","","","0.99609375","0.99609375","0.99609375"
"71114464","","","","","","","0.994140625","0.994140625","0.994140625"
"71118752","","","","1","1","1","","",""
"71129152","","","","","","","0.98046875","0.98046875","0.98046875"
"71139200","","","","1","1","1","","",""
"71141664","","","","","","","0.99609375","0.99609375","0.99609375"
"71152640","","","","","","","1","1","1"
"71159968","","","","1","1","1","","",""
"71167488","","","","","","","1","1","1"
"71179616","","","","1","1","1","","",""
"71180704","","","","","","","1","1","1"
"71192576","","","","","","","1","1","1"
"71199552","","","","1","1","1","","",""
"71204896","","","","","","","1","1","1"
"71218784","","","","","","","1","1","1"
"71219648","","","","1","1","1","","",""
"71231648","","","","","","","1","1","1"
"71239136","","","","1","1","1","","",""
"71244480","","","","","","","1","1","1"
"71256608","","","","","","","1","1","1"
"71259328","","","","1","1","1","","",""
"71270144","","","","","","","1","1","1"
"71279520","","","","1","1","1","","",""
"71282112","","","","","","","1","1","1"
"71295296","","","","","","","1","1","1"
"71299872","","","","1","1","1","","",""
"71308768","","","","","","","1","1","1"
"71318624","","","","1","1","1","","",""
"71321408","","","","","","","1","1","1"
"71333920","","","","","","","0.984375","0.984375","0.984375"
"71339264","","","","1","1","1","","",""
"71346816","","","","","","","0.98046875","0.98046875","0.98046875"
"71359200","","","","1","1","1","","",""
"71359296","","","","","","","0.9765625","0.9765625","0.9765625"
"71372384","","","","","","","1","1","1"
"71379808","","","","1","1","1","","",""
"71383744","","","","","","","0.994140625","0.994140625","0.994140625"
"71397760","","","","","","","1","1","1"
"71399712","","","","1","1","1","","",""
"71410880","","","","","","","1","1","1"
"71419200","","","","1","1","1","","",""
"71422880","","","","","","","1","1","1"
"71436448","","","","","","","1","1","1"
"71439456","","","","1","1","1","","",""
"71447456","","","","","","","1","1","1"
"71458112","","","","1","1","1","","",""
"71462144","","","","","","","1","1","1"
"71473760","","","","","","","1","1","1"
"71479648","","","","1","1","1","","",""
"71487744","","","","","","","1","1","1"
"71499648","","","","1","1","1","","",""
"71499904","","","","","","","1","1","1"
"71512864","","","","","","","0.994140625","0.994140625","0.994140625"
"71519968","","","","1","1","1","","",""
"71526208","","","","","","","0.994140625","0.994140625","0.994140625"
"71537760","","","","","","","1","1","1"
"71538848","","","","1","1","1","","",""
"71551072","","","","","","","1","1","1"
"71559488","","","","1","1","1","","",""
"71564320","","","","","","","1","1","1"
"71576672","","","","","","","1","1","1"
"71578912","","","","1","1","1","","",""
"71589952","","","","","","","1","1","1"
"71599200","","","","1","1","1","","",""
"71600704","","","","","","","1","1","1"
"71614880","","","","","","","1","1","1"
"71618688","","","","1","1","1","","",""
"71628448","","","","","","","1","1","1"
"71639936","","","","1","1","1","","",""
"71640480","","","","","","","1","1","1"
"71653856","","","","","","","1","1","1"
"71659840","","","","1","1","1","","",""
"71666048","","","","","","","0.98046875","0.98046875","0.98046875"
"71677760","","","","","","","0.99609375","0.99609375","0.99609375"
"71679808","","","","1","1","1","","",""
"71691008","","","","","","","1","1","1"
"71699680","","","","1","1","1","","",""
"71703552","","","","","","","1","1","1"
"71718368","","","","","","","1","1","1"
"71719264","","","","1","1","1","","",""
"71730784","","","","","","","1","1","1"
"71739936","","","","1","1","1","","",""
"71742656","","","","","","","1","1","1"
"71756640","","","","1","1","1","","",""
"71756768","","","","","","","1","1","1"
"71769568","","","","","","","1","1","1"
"71778784","","","","1","1","1","","",""
"71782144","","","","","","","1","1","1"
"71794816","","","","","","","1","1","1"
"71799840","","","","1","1","1","","",""
"71806880","","","","","","","1","1","1"
"71819808","","","","1","1","1","","",""
"71820736","","","","","","","1","1","1"
"71833408","","","","","","","1","1","1"
"71838944","","","","1","1","1","","",""
"71845984","","","","","","","0.994140625","0.994140625","0.994140625"
"71858592","","","","","","","0.994140625","0.994140625","0.994140625"
"71859104","","","","1","1","1","","",""
"71871328","","","","","","","1","1","1"
"71879936","","","","1","1","1","","",""
"71882528","","","","","","","1","1","1"
"71897280","","","","","","","1","1","1"
"71899680","","","","1","1","1","","",""
"71910336","","","","","","","1","1","1"
"71919360","","","","1","1","1","","",""
"71922752","","","","","","","1","1","1"
"71935872","","","","","","","1","1","1"
"71939936","","","","1","1","1","","",""
"71948352","","","","","","","1","1","1"
"71959808","","","","1","1","1","","",""
"71960672","","","","","","","1","1","1"
"71973312","","","","","","","1","1","1"
"71978976","","","","1","1","1","","",""
"71986752","","","","","","","1","1","1"
"71996064","","","","1","1","1","","",""
"71999136","","","","","","","1","1","1"
"72012384","","","","","","","1","1","1"
"72018720","","","","1","1","1","","",""
"72024288","","","","","","","1","1","1"
"72037216","","","","","","","1","1","1"
"72039680","","","","1","1","1","","",""
"72051104","","","","","","","1","1","1"
"72058496","","","","1","1","1","","",""
"72063840","","","","","","","1","1","1"
"72076384","","","","","","","1","1","1"
"72078464","","","","1","1","1","","",""
"72089472","","","","","","","1","1","1"
"72099712","","","","1","1","1","","",""
"72102048","","","","","","","1","1","1"
"72115136","","","","","","","1","1","1"
"72118528","","","","1","1","1","","",""
"72127936","","","","","","","1","1","1"
"72139936","","","","1","1","1","","",""
"72140416","","","","","","","1","1","1"
"72152832","","","","","","","1","1","1"
"72159264","","","","1","1","1","","",""
"72166368","","","","","","","1","1","1"
"72178976","","","","","","","1","1","1"
"72179712","","","","1","1","1","","",""
"72190656","","","","","","","1","1","1"
"72196576","","","","1","1","1","","",""
"72203808","","","","","","","1","1","1"
"72217312","","","","","","","1","1","1"
"72219008","","","","1","1","1","","",""
"72229760","","","","","","","1","1","1"
"72239840","","","","1","1","1","","",""
"72243040","","","","","","","1","1","1"
"72255936","","","","","","","1","1","1"
"72259968","","","","1","1","1","","",""
"72267520","","","","","","","1","1","1"
"72278944","","","","1","1","1","","",""
"72280448","","","","","","","1","1","1"
"72293408","","","","","","","1","1","1"
"72297920","","","","1","1","1","","",""
"72306240","","","","","","","1","1","1"
"72319616","","","","","","","1","1","1"
"72319808","","","","1","1","1","","",""
"72332512","","","","","","","1","1","1"
"72339776","","","","1","1","1","","",""
"72345280","","","","","","","1","1","1"
"72357696","","","","","","","1","1","1"
"72357728","","","","1","1","1","","",""
"72370240","","","","","","","1","1","1"
"72379776","","","","1","1","1","","",""
"72380960","","","","","","","1","1","1"
"72396704","","","","","","","1","1","1"
"72398944","","","","1","1","1","","",""
"72408448","","","","","","","1","1","1"
"72419840","","","","1","1","1","","",""
"72421824","","","","","","","1","1","1"
"72435008","","","","","","","1","1","1"
"72438912","","","","1","1","1","","",""
"72447712","","","","","","","1","1","1"
"72459840","","","","1","1","1","","",""
"72460608","","","","","","","1","1","1"
"72473536","","","","","","","1","1","1"
"72479488","","","","1","1","1","","",""
"72484512","","","","","","","1","1","1"
"72497152","","","","1","1","1","","",""
"72499072","","","","","","","1","1","1"
"72509472","","","","","","","1","1","1"
"72519936","","","","1","1","1","","",""
"72524480","","","","","","","1","1","1"
"72533760","","","","","","","1","1","1"
"72539712","","","","1","1","1","","",""
"72549344","","","","","","","1","1","1"
"72559616","","","","1","1","1","","",""
"72562752","","","","","","","1","1","1"
"72575456","","","","","","","1","1","1"
"72579072","","","","1","1","1","","",""
"72587648","","","","","","","1","1","1"
"72599712","","","","1","1","1","","",""
"72601120","","","","","","","1","1","1"
"72612672","","","","","","","1","1","1"
"72619552","","","","1","1","1","","",""
"72626688","","","","","","","1","1","1"
"72637376","","","","1","1","1","","",""
"72638496","","","","","","","1","1","1"
"72652704","","","","","","","1","1","1"
"72659904","","","","1","1","1","","",""
"72665088","","","","","","","1","1","1"
"72676768","","","","","","","1","1","1"
"72679040","","","","1","1","1","","",""
"72690560","","","","","","","1","1","1"
"72698656","","","","1","1","1","","",""
"72702944","","","","","","","1","1","1"
"72714528","","","","","","","1","1","1"
"72719968","","","","1","1","1","","",""
"72728544","","","","","","","1","1","1"
"72738624","","","","1","1","1","","",""
"72741568","","","","","","","1","1","1"
"72754720","","","","","","","1","1","1"
"72759840","","","","1","1","1","","",""
"72767360","","","","","","","1","1","1"
"72777728","","","","1","1","1","","",""
"72780320","","","","","","","1","1","1"
"72793440","","","","","","","1","1","1"
"72799520","","","","1","1","1","","",""
"72806080","","","","","","","1","1","1"
"72817824","","","","","","","1","1","1"
"72819712","","","","1","1","1","","",""
"72831808","","","","","","","1","1","1"
"72839008","","","","1","1","1","","",""
"72843840","","","","","","","1","1","1"
"72857248","","","","","","","1","1","1"
"72859904","","","","1","1","1","","",""
"72869792","","","","","","","1","1","1"
"72876640","","","","1","1","1","","",""
"72883168","","","","","","","1","1","1"
"72895552","","","","","","","1","1","1"
"72899424","","","","1","1","1","","",""
"72908384","","","","","","","1","1","1"
"72919584","","","","","","","1","1","1"
"72919936","","","","1","1","1","","",""
"72932640","","","","","","","1","1","1"
"72938816","","","","1","1","1","","",""
"72946592","","","","","","","1","1","1"
"72956640","","","","","","","1","1","1"
"72959456","","","","1","1","1","","",""
