"Step","MDM_Qbert_80_runseed=1 - hierarchy_use/hierarchy_selected_3","MDM_Qbert_80_runseed=1 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Qbert_80_runseed=1 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Qbert_80_runseed=0 - hierarchy_use/hierarchy_selected_3","MDM_Qbert_80_runseed=0 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Qbert_80_runseed=0 - hierarchy_use/hierarchy_selected_3__MAX","MDM_Qbert_80 - hierarchy_use/hierarchy_selected_3","MDM_Qbert_80 - hierarchy_use/hierarchy_selected_3__MIN","MDM_Qbert_80 - hierarchy_use/hierarchy_selected_3__MAX"
"31731104","","","","0","0","0","","",""
"31743584","","","","","","","0","0","0"
"31743712","","","","0","0","0","","",""
"31743904","1","1","1","","","","","",""
"31756256","","","","","","","0","0","0"
"31756384","","","","0","0","0","","",""
"31756608","1","1","1","","","","","",""
"31769440","1","1","1","","","","","",""
"31769472","","","","","","","0","0","0"
"31769536","","","","0","0","0","","",""
"31781664","1","1","1","","","","","",""
"31781984","","","","0.005859375","0.005859375","0.005859375","","",""
"31782272","","","","","","","0","0","0"
"31794560","","","","","","","0","0","0"
"31794944","","","","0","0","0","","",""
"31795072","1","1","1","","","","","",""
"31807136","","","","0.01171875","0.01171875","0.01171875","","",""
"31807840","","","","","","","0","0","0"
"31807872","1","1","1","","","","","",""
"31820064","","","","","","","0","0","0"
"31820448","1","1","1","","","","","",""
"31820704","","","","0","0","0","","",""
"31833184","","","","0","0","0","","",""
"31833248","1","1","1","","","","","",""
"31833568","","","","","","","0","0","0"
"31845664","","","","0","0","0","","",""
"31845696","","","","","","","0.001953125","0.001953125","0.001953125"
"31846272","1","1","1","","","","","",""
"31858656","","","","","","","0.00390625","0.00390625","0.00390625"
"31859008","","","","0","0","0","","",""
"31859136","1","1","1","","","","","",""
"31870784","","","","0.005859375","0.005859375","0.005859375","","",""
"31871232","1","1","1","","","","","",""
"31871648","","","","","","","0","0","0"
"31883296","","","","","","","0","0","0"
"31884320","","","","0.005859375","0.005859375","0.005859375","","",""
"31884736","1","1","1","","","","","",""
"31897216","","","","","","","0","0","0"
"31897376","1","1","1","","","","","",""
"31897568","","","","0.005859375","0.005859375","0.005859375","","",""
"31909536","1","1","1","","","","","",""
"31909824","","","","","","","0","0","0"
"31909984","","","","0.01171875","0.01171875","0.01171875","","",""
"31922624","1","1","1","","","","","",""
"31922912","","","","","","","0","0","0"
"31922976","","","","0","0","0","","",""
"31933824","","","","0","0","0","","",""
"31934496","","","","","","","0.005859375","0.005859375","0.005859375"
"31935328","1","1","1","","","","","",""
"31948544","","","","0","0","0","","",""
"31948704","","","","","","","0","0","0"
"31948768","1","1","1","","","","","",""
"31961408","1","1","1","","","","","",""
"31961472","","","","0","0","0","","",""
"31961536","","","","","","","0","0","0"
"31973728","","","","","","","0.005859375","0.005859375","0.005859375"
"31973792","","","","0.005859375","0.005859375","0.005859375","","",""
"31973984","1","1","1","","","","","",""
"31986304","","","","","","","0","0","0"
"31986464","1","1","1","","","","","",""
"31987008","","","","0","0","0","","",""
"31999040","1","1","1","","","","","",""
"31999904","","","","","","","0","0","0"
"31999968","","","","0","0","0","","",""
"32010688","","","","","","","0","0","0"
"32012288","1","1","1","","","","","",""
"32012672","","","","0","0","0","","",""
"32024992","1","1","1","","","","","",""
"32025120","","","","","","","0","0","0"
"32025568","","","","0.005859375","0.005859375","0.005859375","","",""
"32036864","","","","","","","0","0","0"
"32038112","","","","0.005859375","0.005859375","0.005859375","","",""
"32038176","1","1","1","","","","","",""
"32050240","","","","0","0","0","","",""
"32050784","","","","","","","0","0","0"
"32051136","1","1","1","","","","","",""
"32062336","","","","","","","0.005859375","0.005859375","0.005859375"
"32063840","","","","0","0","0","","",""
"32063904","1","1","1","","","","","",""
"32076000","1","1","1","","","","","",""
"32076160","","","","","","","0","0","0"
"32076672","","","","0","0","0","","",""
"32089120","","","","","","","0","0","0"
"32089184","1","1","1","","","","","",""
"32089568","","","","0.005859375","0.005859375","0.005859375","","",""
"32100352","","","","","","","0","0","0"
"32102048","1","1","1","","","","","",""
"32102144","","","","0.005859375","0.005859375","0.005859375","","",""
"32112288","","","","0","0","0","","",""
"32115040","","","","","","","0","0","0"
"32115072","1","1","1","","","","","",""
"32127360","1","1","1","","","","","",""
"32127808","","","","","","","0","0","0"
"32127968","","","","0","0","0","","",""
"32139744","","","","0","0","0","","",""
"32139936","1","1","1","","","","","",""
"32140288","","","","","","","0","0","0"
"32152032","","","","","","","0","0","0"
"32152544","1","1","1","","","","","",""
"32153280","","","","0","0","0","","",""
"32165280","1","1","1","","","","","",""
"32165824","","","","0","0","0","","",""
"32166304","","","","","","","0","0","0"
"32177408","","","","","","","0","0","0"
"32178528","1","1","1","","","","","",""
"32178752","","","","0.005859375","0.005859375","0.005859375","","",""
"32191168","","","","0","0","0","","",""
"32191264","","","","","","","0","0","0"
"32191872","1","1","1","","","","","",""
"32204448","1","1","1","","","","","",""
"32204672","","","","","","","0","0","0"
"32204736","","","","0.005859375","0.005859375","0.005859375","","",""
"32216320","1","1","1","","","","","",""
"32216416","","","","","","","0","0","0"
"32217536","","","","0.005859375","0.005859375","0.005859375","","",""
"32229440","1","1","1","","","","","",""
"32230304","","","","0","0","0","","",""
"32230336","","","","","","","0","0","0"
"32241312","","","","0.005859375","0.005859375","0.005859375","","",""
"32241376","1","1","1","","","","","",""
"32241824","","","","","","","0","0","0"
"32255680","1","1","1","","","","0","0","0"
"32255968","","","","0.005859375","0.005859375","0.005859375","","",""
"32268064","","","","0.005859375","0.005859375","0.005859375","","",""
"32268480","","","","","","","0","0","0"
"32268544","1","1","1","","","","","",""
"32280896","","","","","","","0","0","0"
"32281504","","","","0","0","0","","",""
"32281536","1","1","1","","","","","",""
"32293024","","","","0.01171875","0.01171875","0.01171875","","",""
"32293760","1","1","1","","","","","",""
"32294304","","","","","","","0","0","0"
"32306208","","","","","","","0","0","0"
"32306336","","","","0.01953125","0.01953125","0.01953125","","",""
"32306464","1","1","1","","","","","",""
"32318752","1","1","1","","","","","",""
"32319424","","","","","","","0","0","0"
"32319680","","","","0.04296875","0.04296875","0.04296875","","",""
"32331808","1","1","1","","","","","",""
"32332224","","","","","","","0","0","0"
"32332608","","","","0.037109375","0.037109375","0.037109375","","",""
"32345216","","","","","","","0","0","0"
"32345248","1","1","1","","","","","",""
"32345472","","","","0.005859375","0.005859375","0.005859375","","",""
"32358144","","","","","","","0","0","0"
"32358272","","","","0.005859375","0.005859375","0.005859375","","",""
"32358368","1","1","1","","","","","",""
"32369120","","","","0","0","0","","",""
"32371104","1","1","1","","","","","",""
"32371168","","","","","","","0.01171875","0.01171875","0.01171875"
"32383200","","","","","","","0","0","0"
"32383648","1","1","1","","","","","",""
"32383968","","","","0","0","0","","",""
"32394496","","","","0","0","0","","",""
"32396416","","","","","","","0","0","0"
"32396704","1","1","1","","","","","",""
"32408352","1","1","1","","","","","",""
"32408992","","","","","","","0","0","0"
"32409184","","","","0","0","0","","",""
"32421344","","","","","","","0","0","0"
"32421760","","","","0","0","0","","",""
"32421952","0.994140625","0.994140625","0.994140625","","","","","",""
"32434848","","","","","","","0","0","0"
"32435104","1","1","1","0.015625","0.015625","0.015625","","",""
"32446944","1","1","1","","","","","",""
"32447296","","","","","","","0","0","0"
"32447808","","","","0.037109375","0.037109375","0.037109375","","",""
"32459840","","","","","","","0","0","0"
"32460512","","","","0.017578125","0.017578125","0.017578125","","",""
"32460640","1","1","1","","","","","",""
"32472352","1","1","1","","","","","",""
"32472640","","","","0.005859375","0.005859375","0.005859375","","",""
"32473248","","","","","","","0","0","0"
"32485568","","","","","","","0","0","0"
"32486272","1","1","1","","","","","",""
"32486336","","","","0.005859375","0.005859375","0.005859375","","",""
"32498304","","","","0.03125","0.03125","0.03125","0","0","0"
"32498976","1","1","1","","","","","",""
"32511712","","","","0.01953125","0.01953125","0.01953125","","",""
"32511776","","","","","","","0","0","0"
"32511968","1","1","1","","","","","",""
"32523840","","","","0.001953125","0.001953125","0.001953125","","",""
"32524096","1","1","1","","","","","",""
"32524288","","","","","","","0","0","0"
"32536896","1","1","1","","","","","",""
"32537120","","","","0","0","0","","",""
"32537280","","","","","","","0","0","0"
"32549760","1","1","1","","","","","",""
"32550080","","","","","","","0","0","0"
"32550144","","","","0.00390625","0.00390625","0.00390625","","",""
"32562880","","","","0.001953125","0.001953125","0.001953125","","",""
"32562912","1","1","1","","","","","",""
"32562944","","","","","","","0","0","0"
"32575328","","","","0.005859375","0.005859375","0.005859375","","",""
"32575488","1","1","1","","","","","",""
"32575904","","","","","","","0","0","0"
"32588480","","","","","","","0","0","0"
"32588640","","","","0.02734375","0.02734375","0.02734375","","",""
"32588672","1","1","1","","","","","",""
"32600032","","","","","","","0","0","0"
"32601280","","","","0.048828125","0.048828125","0.048828125","","",""
"32601312","1","1","1","","","","","",""
"32613824","","","","","","","0","0","0"
"32613888","1","1","1","","","","","",""
"32614336","","","","0.087890625","0.087890625","0.087890625","","",""
"32624768","1","1","1","","","","","",""
"32626944","","","","","","","0","0","0"
"32627008","","","","0.0703125","0.0703125","0.0703125","","",""
"32636384","1","1","1","","","","","",""
"32638784","","","","","","","0","0","0"
"32639168","","","","0.064453125","0.064453125","0.064453125","","",""
"32651808","","","","0.0234375","0.0234375","0.0234375","","",""
"32652032","1","1","1","","","","","",""
"32652672","","","","","","","0","0","0"
"32664384","1","1","1","","","","","",""
"32664896","","","","0.01171875","0.01171875","0.01171875","","",""
"32665056","","","","","","","0","0","0"
"32677536","1","1","1","","","","","",""
"32678176","","","","","","","0","0","0"
"32678368","","","","0","0","0","","",""
"32689088","","","","0.005859375","0.005859375","0.005859375","","",""
"32691136","1","1","1","","","","0","0","0"
"32702976","","","","0.005859375","0.005859375","0.005859375","","",""
"32703360","","","","","","","0","0","0"
"32703968","1","1","1","","","","","",""
"32716320","","","","","","","0","0","0"
"32716448","1","1","1","","","","","",""
"32716576","","","","0.01171875","0.01171875","0.01171875","","",""
"32729056","","","","","","","0","0","0"
"32729120","1","1","1","","","","","",""
"32729408","","","","0.0078125","0.0078125","0.0078125","","",""
"32739840","","","","","","","0","0","0"
"32741888","1","1","1","","","","","",""
"32742016","","","","0.03125","0.03125","0.03125","","",""
"32752128","","","","","","","0","0","0"
"32753440","","","","0.01953125","0.01953125","0.01953125","","",""
"32755008","1","1","1","","","","","",""
"32765600","1","1","1","","","","","",""
"32767680","","","","","","","0","0","0"
"32767840","","","","0.005859375","0.005859375","0.005859375","","",""
"32780096","1","1","1","","","","","",""
"32780640","","","","","","","0","0","0"
"32780736","","","","0.017578125","0.017578125","0.017578125","","",""
"32792800","","","","","","","0","0","0"
"32793056","","","","0.01171875","0.01171875","0.01171875","","",""
"32793440","1","1","1","","","","","",""
"32805248","","","","0.017578125","0.017578125","0.017578125","","",""
"32805472","1","1","1","","","","","",""
"32805984","","","","","","","0","0","0"
"32818080","","","","0.005859375","0.005859375","0.005859375","","",""
"32818528","1","1","1","","","","","",""
"32818848","","","","","","","0","0","0"
"32831552","1","1","1","","","","","",""
"32831744","","","","0","0","0","","",""
"32831904","","","","","","","0","0","0"
"32844256","","","","","","","0","0","0"
"32844672","1","1","1","","","","","",""
"32844736","","","","0","0","0","","",""
"32857408","","","","0.015625","0.015625","0.015625","","",""
"32857536","1","1","1","","","","0","0","0"
"32869600","1","1","1","","","","","",""
"32870048","","","","0.0078125","0.0078125","0.0078125","","",""
"32870304","","","","","","","0","0","0"
"32882368","","","","","","","0","0","0"
"32882400","","","","0.017578125","0.017578125","0.017578125","","",""
"32882560","1","1","1","","","","","",""
"32893856","","","","","","","0","0","0"
"32895712","","","","0.0390625","0.0390625","0.0390625","","",""
"32895840","1","1","1","","","","","",""
"32907680","1","1","1","","","","","",""
"32907808","","","","0.001953125","0.001953125","0.001953125","","",""
"32908704","","","","","","","0","0","0"
"32919232","","","","","","","0","0","0"
"32920096","","","","0","0","0","","",""
"32920832","1","1","1","","","","","",""
"32933024","1","1","1","","","","","",""
"32934144","","","","","","","0","0","0"
"32934336","","","","0","0","0","","",""
"32946144","","","","","","","0","0","0"
"32946400","","","","0","0","0","","",""
"32946464","1","1","1","","","","","",""
"32957952","","","","0","0","0","","",""
"32958752","","","","","","","0","0","0"
"32959872","1","1","1","","","","","",""
"32970176","","","","","","","0","0","0"
"32972416","1","1","1","","","","","",""
"32972640","","","","0.01171875","0.01171875","0.01171875","","",""
"32984384","","","","0.029296875","0.029296875","0.029296875","","",""
"32984832","1","1","1","","","","","",""
