"Step","MDM_Qbert_80_runseed=1 - hierarchy_use/hierarchy_selected_4","MDM_Qbert_80_runseed=1 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Qbert_80_runseed=1 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Qbert_80_runseed=0 - hierarchy_use/hierarchy_selected_4","MDM_Qbert_80_runseed=0 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Qbert_80_runseed=0 - hierarchy_use/hierarchy_selected_4__MAX","MDM_Qbert_80 - hierarchy_use/hierarchy_selected_4","MDM_Qbert_80 - hierarchy_use/hierarchy_selected_4__MIN","MDM_Qbert_80 - hierarchy_use/hierarchy_selected_4__MAX"
"81701536","","","","0.98828125","0.98828125","0.98828125","1","1","1"
"81714144","","","","0.994140625","0.994140625","0.994140625","","",""
"81715008","","","","","","","1","1","1"
"81715168","0.529296875","0.529296875","0.529296875","","","","","",""
"81727264","","","","","","","1","1","1"
"81727616","","","","1","1","1","","",""
"81727776","0.5","0.5","0.5","","","","","",""
"81740064","","","","0.994140625","0.994140625","0.994140625","","",""
"81740448","","","","","","","1","1","1"
"81740544","0.486328125","0.486328125","0.486328125","","","","","",""
"81751552","","","","1","1","1","","",""
"81751648","","","","","","","1","1","1"
"81753376","0.44921875","0.44921875","0.44921875","","","","","",""
"81764864","","","","","","","1","1","1"
"81765472","0.443359375","0.443359375","0.443359375","","","","","",""
"81765568","","","","0.998046875","0.998046875","0.998046875","","",""
"81778720","0.4296875","0.4296875","0.4296875","","","","","",""
"81779168","","","","0.984375","0.984375","0.984375","1","1","1"
"81790880","0.38671875","0.38671875","0.38671875","","","","","",""
"81791520","","","","1","1","1","","",""
"81791712","","","","","","","1","1","1"
"81803360","","","","","","","1","1","1"
"81804032","0.408203125","0.408203125","0.408203125","","","","","",""
"81804576","","","","0.96875","0.96875","0.96875","","",""
"81817184","0.427734375","0.427734375","0.427734375","","","","","",""
"81817504","","","","0.974609375","0.974609375","0.974609375","","",""
"81817536","","","","","","","1","1","1"
"81829888","0.41796875","0.41796875","0.41796875","","","","","",""
"81830016","","","","","","","1","1","1"
"81830080","","","","0.998046875","0.998046875","0.998046875","","",""
"81842272","","","","1","1","1","","",""
"81842944","0.423828125","0.423828125","0.423828125","","","","","",""
"81843072","","","","","","","1","1","1"
"81855808","0.400390625","0.400390625","0.400390625","","","","","",""
"81855936","","","","","","","1","1","1"
"81855968","","","","1","1","1","","",""
"81867008","","","","1","1","1","","",""
"81868352","0.400390625","0.400390625","0.400390625","","","","","",""
"81868608","","","","","","","1","1","1"
"81881248","0.38671875","0.38671875","0.38671875","","","","","",""
"81881472","","","","","","","1","1","1"
"81881536","","","","1","1","1","","",""
"81893920","0.341796875","0.341796875","0.341796875","","","","","",""
"81894080","","","","1","1","1","","",""
"81894336","","","","","","","1","1","1"
"81906336","0.326171875","0.326171875","0.326171875","","","","","",""
"81906816","","","","1","1","1","","",""
"81907072","","","","","","","1","1","1"
"81919232","","","","","","","1","1","1"
"81919808","0.3046875","0.3046875","0.3046875","","","","","",""
"81919840","","","","1","1","1","","",""
"81931104","","","","","","","0.994140625","0.994140625","0.994140625"
"81932544","","","","1","1","1","","",""
"81932576","0.302734375","0.302734375","0.302734375","","","","","",""
"81944352","","","","1","1","1","","",""
"81944704","0.283203125","0.283203125","0.283203125","","","","","",""
"81944800","","","","","","","1","1","1"
"81956576","0.2890625","0.2890625","0.2890625","","","","","",""
"81957888","","","","0.994140625","0.994140625","0.994140625","","",""
"81958176","","","","","","","1","1","1"
"81968128","","","","1","1","1","","",""
"81970720","","","","","","","1","1","1"
"81970816","0.306640625","0.306640625","0.306640625","","","","","",""
"81983680","","","","","","","1","1","1"
"81983776","","","","0.994140625","0.994140625","0.994140625","","",""
"81983936","0.30078125","0.30078125","0.30078125","","","","","",""
"81996448","0.3046875","0.3046875","0.3046875","","","","","",""
"81996544","","","","","","","0.9921875","0.9921875","0.9921875"
"81996672","","","","0.994140625","0.994140625","0.994140625","","",""
"82007808","0.287109375","0.287109375","0.287109375","","","","","",""
"82009440","","","","1","1","1","0.990234375","0.990234375","0.990234375"
"82021664","","","","1","1","1","","",""
"82021792","0.2578125","0.2578125","0.2578125","","","","","",""
"82022240","","","","","","","0.982421875","0.982421875","0.982421875"
"82034048","","","","1","1","1","","",""
"82034592","0.25","0.25","0.25","","","","","",""
"82035040","","","","","","","0.994140625","0.994140625","0.994140625"
"82046016","","","","","","","1","1","1"
"82047840","0.25390625","0.25390625","0.25390625","","","","","",""
"82047936","","","","1","1","1","","",""
"82058784","","","","","","","1","1","1"
"82059808","0.251953125","0.251953125","0.251953125","0.970703125","0.970703125","0.970703125","","",""
"82072768","","","","","","","0.998046875","0.998046875","0.998046875"
"82073472","","","","0.94921875","0.94921875","0.94921875","","",""
"82073536","0.25","0.25","0.25","","","","","",""
"82085152","","","","0.9375","0.9375","0.9375","","",""
"82086336","0.25","0.25","0.25","","","","0.986328125","0.986328125","0.986328125"
"82098944","","","","","","","0.98046875","0.98046875","0.98046875"
"82099040","0.25","0.25","0.25","","","","","",""
"82099072","","","","0.9609375","0.9609375","0.9609375","","",""
"82110016","","","","0.974609375","0.974609375","0.974609375","","",""
"82111648","","","","","","","0.986328125","0.986328125","0.986328125"
"82111808","0.25","0.25","0.25","","","","","",""
"82122336","0.25","0.25","0.25","","","","","",""
"82124224","","","","","","","0.974609375","0.974609375","0.974609375"
"82124608","","","","0.96875","0.96875","0.96875","","",""
"82135936","","","","0.939453125","0.939453125","0.939453125","","",""
"82136640","","","","","","","0.9921875","0.9921875","0.9921875"
"82137216","0.26171875","0.26171875","0.26171875","","","","","",""
"82149376","0.25","0.25","0.25","","","","","",""
"82150368","","","","0.94140625","0.94140625","0.94140625","1","1","1"
"82162784","","","","0.923828125","0.923828125","0.923828125","1","1","1"
"82163072","0.25","0.25","0.25","","","","","",""
"82172608","0.25","0.25","0.25","","","","","",""
"82174080","","","","0.888671875","0.888671875","0.888671875","","",""
"82175424","","","","","","","1","1","1"
"82188128","0.2421875","0.2421875","0.2421875","","","","","",""
"82188608","","","","","","","1","1","1"
"82188704","","","","0.857421875","0.857421875","0.857421875","","",""
"82200288","","","","","","","0.994140625","0.994140625","0.994140625"
"82201088","","","","0.84375","0.84375","0.84375","","",""
"82201184","0.240234375","0.240234375","0.240234375","","","","","",""
"82213152","0.2265625","0.2265625","0.2265625","","","","","",""
"82213408","","","","","","","1","1","1"
"82214208","","","","0.830078125","0.830078125","0.830078125","","",""
"82226112","0.224609375","0.224609375","0.224609375","","","","","",""
"82226592","","","","0.814453125","0.814453125","0.814453125","","",""
"82227072","","","","","","","1","1","1"
"82238688","","","","","","","1","1","1"
"82239744","0.23046875","0.23046875","0.23046875","","","","","",""
"82239968","","","","0.84375","0.84375","0.84375","","",""
"82252096","","","","0.80859375","0.80859375","0.80859375","","",""
"82252512","0.2421875","0.2421875","0.2421875","","","","","",""
"82252640","","","","","","","1","1","1"
"82264736","","","","","","","1","1","1"
"82264832","0.244140625","0.244140625","0.244140625","","","","","",""
"82265568","","","","0.826171875","0.826171875","0.826171875","","",""
"82276384","","","","0.779296875","0.779296875","0.779296875","","",""
"82277984","","","","","","","1","1","1"
"82278336","0.25","0.25","0.25","","","","","",""
"82289856","","","","0.755859375","0.755859375","0.755859375","","",""
"82290784","","","","","","","1","1","1"
"82291168","0.2265625","0.2265625","0.2265625","","","","","",""
"82301984","","","","","","","1","1","1"
"82303392","0.2109375","0.2109375","0.2109375","","","","","",""
"82303968","","","","0.71875","0.71875","0.71875","","",""
"82316192","","","","0.734375","0.734375","0.734375","","",""
"82316736","0.203125","0.203125","0.203125","","","","","",""
"82316768","","","","","","","1","1","1"
"82328384","0.1953125","0.1953125","0.1953125","","","","","",""
"82328672","","","","0.744140625","0.744140625","0.744140625","","",""
"82328928","","","","","","","1","1","1"
"82341824","","","","","","","1","1","1"
"82341920","0.1875","0.1875","0.1875","","","","","",""
"82342176","","","","0.76171875","0.76171875","0.76171875","","",""
"82354368","","","","","","","0.994140625","0.994140625","0.994140625"
"82354944","0.197265625","0.197265625","0.197265625","","","","","",""
"82355168","","","","0.734375","0.734375","0.734375","","",""
"82367744","0.1953125","0.1953125","0.1953125","","","","","",""
"82367808","","","","0.701171875","0.701171875","0.701171875","1","1","1"
"82380416","","","","0.728515625","0.728515625","0.728515625","","",""
"82380512","","","","","","","1","1","1"
"82380576","0.1796875","0.1796875","0.1796875","","","","","",""
"82392960","","","","0.646484375","0.646484375","0.646484375","","",""
"82393312","0.212890625","0.212890625","0.212890625","","","","","",""
"82393472","","","","","","","1","1","1"
"82405824","0.193359375","0.193359375","0.193359375","","","","","",""
"82406240","","","","0.611328125","0.611328125","0.611328125","","",""
"82406304","","","","","","","1","1","1"
"82417120","0.185546875","0.185546875","0.185546875","","","","","",""
"82418880","","","","0.5859375","0.5859375","0.5859375","","",""
"82419136","","","","","","","1","1","1"
"82430976","","","","0.568359375","0.568359375","0.568359375","","",""
"82431520","","","","","","","1","1","1"
"82431744","0.15625","0.15625","0.15625","","","","","",""
"82443104","","","","","","","1","1","1"
"82443968","","","","0.57421875","0.57421875","0.57421875","","",""
"82444480","0.15625","0.15625","0.15625","","","","","",""
"82456832","0.15625","0.15625","0.15625","","","","","",""
"82456960","","","","0.552734375","0.552734375","0.552734375","","",""
"82457056","","","","","","","1","1","1"
"82469216","0.15625","0.15625","0.15625","","","","","",""
"82470176","","","","","","","1","1","1"
"82470304","","","","0.49609375","0.49609375","0.49609375","","",""
"82482240","0.16796875","0.16796875","0.16796875","","","","","",""
"82482560","","","","","","","1","1","1"
"82482944","","","","0.48046875","0.48046875","0.48046875","","",""
"82494880","","","","0.5078125","0.5078125","0.5078125","","",""
"82495744","0.1953125","0.1953125","0.1953125","","","","1","1","1"
"82507712","","","","","","","1","1","1"
"82508288","0.216796875","0.216796875","0.216796875","","","","","",""
"82508352","","","","0.50390625","0.50390625","0.50390625","","",""
"82520832","","","","0.517578125","0.517578125","0.517578125","","",""
"82520960","0.203125","0.203125","0.203125","","","","","",""
"82521408","","","","","","","1","1","1"
"82532160","0.220703125","0.220703125","0.220703125","","","","","",""
"82533408","","","","0.48828125","0.48828125","0.48828125","","",""
"82534016","","","","","","","0.994140625","0.994140625","0.994140625"
"82546688","","","","","","","0.978515625","0.978515625","0.978515625"
"82546816","0.201171875","0.201171875","0.201171875","","","","","",""
"82547072","","","","0.5","0.5","0.5","","",""
"82559392","","","","0.5","0.5","0.5","","",""
"82559488","0.19921875","0.19921875","0.19921875","","","","","",""
"82559808","","","","","","","0.986328125","0.986328125","0.986328125"
"82570560","","","","0.435546875","0.435546875","0.435546875","","",""
"82571648","0.19921875","0.19921875","0.19921875","","","","","",""
"82571936","","","","","","","0.98828125","0.98828125","0.98828125"
"82585120","","","","0.41796875","0.41796875","0.41796875","","",""
"82585536","","","","","","","1","1","1"
"82585568","0.18359375","0.18359375","0.18359375","","","","","",""
"82597280","","","","0.400390625","0.400390625","0.400390625","","",""
"82598112","0.150390625","0.150390625","0.150390625","","","","","",""
"82598144","","","","","","","1","1","1"
"82610176","","","","","","","1","1","1"
"82610304","","","","0.375","0.375","0.375","","",""
"82610688","0.146484375","0.146484375","0.146484375","","","","","",""
"82622944","0.169921875","0.169921875","0.169921875","","","","","",""
"82623136","","","","0.375","0.375","0.375","","",""
"82623904","","","","","","","1","1","1"
"82636192","0.140625","0.140625","0.140625","","","","","",""
"82636256","","","","0.380859375","0.380859375","0.380859375","","",""
"82636544","","","","","","","1","1","1"
"82649088","","","","","","","1","1","1"
"82649152","0.125","0.125","0.125","","","","","",""
"82649568","","","","0.34375","0.34375","0.34375","","",""
"82661888","","","","","","","1","1","1"
"82661952","0.125","0.125","0.125","","","","","",""
"82662176","","","","0.34375","0.34375","0.34375","","",""
"82674272","0.125","0.125","0.125","","","","","",""
"82674688","","","","","","","1","1","1"
"82674752","","","","0.34375","0.34375","0.34375","","",""
"82687616","","","","","","","1","1","1"
"82687840","","","","0.34375","0.34375","0.34375","","",""
"82687968","0.125","0.125","0.125","","","","","",""
"82699584","","","","","","","1","1","1"
"82700096","","","","0.322265625","0.322265625","0.322265625","","",""
"82700704","0.125","0.125","0.125","","","","","",""
"82712800","","","","","","","1","1","1"
"82713152","","","","0.248046875","0.248046875","0.248046875","","",""
"82713536","0.125","0.125","0.125","","","","","",""
"82725056","0.125","0.125","0.125","","","","","",""
"82725184","","","","0.208984375","0.208984375","0.208984375","","",""
"82726368","","","","","","","1","1","1"
"82736928","0.134765625","0.134765625","0.134765625","","","","","",""
"82738720","","","","0.25","0.25","0.25","","",""
"82739040","","","","","","","1","1","1"
"82750176","0.1328125","0.1328125","0.1328125","","","","","",""
"82750528","","","","0.25","0.25","0.25","","",""
"82751296","","","","","","","1","1","1"
"82764480","0.15625","0.15625","0.15625","","","","","",""
"82764608","","","","0.23828125","0.23828125","0.23828125","","",""
"82764736","","","","","","","1","1","1"
"82776352","","","","0.23828125","0.23828125","0.23828125","","",""
"82777152","0.146484375","0.146484375","0.146484375","","","","","",""
"82777536","","","","","","","1","1","1"
"82789056","","","","","","","1","1","1"
"82790304","","","","0.25","0.25","0.25","","",""
"82790368","0.130859375","0.130859375","0.130859375","","","","","",""
"82801952","","","","","","","1","1","1"
"82802432","","","","0.25","0.25","0.25","","",""
"82802720","0.146484375","0.146484375","0.146484375","","","","","",""
"82814016","","","","","","","1","1","1"
"82815648","0.17578125","0.17578125","0.17578125","","","","","",""
"82815712","","","","0.25","0.25","0.25","","",""
"82827200","0.15234375","0.15234375","0.15234375","","","","","",""
"82827424","","","","0.244140625","0.244140625","0.244140625","","",""
"82828512","","","","","","","1","1","1"
"82840416","0.193359375","0.193359375","0.193359375","","","","","",""
"82841408","","","","0.224609375","0.224609375","0.224609375","","",""
"82841440","","","","","","","1","1","1"
"82851712","","","","","","","1","1","1"
"82853472","","","","0.21875","0.21875","0.21875","","",""
"82854272","0.171875","0.171875","0.171875","","","","","",""
"82865184","0.138671875","0.138671875","0.138671875","","","","","",""
"82866336","","","","0.21875","0.21875","0.21875","","",""
"82866624","","","","","","","0.98828125","0.98828125","0.98828125"
"82878816","0.15625","0.15625","0.15625","","","","","",""
"82879872","","","","0.21875","0.21875","0.21875","","",""
"82879936","","","","","","","1","1","1"
"82891808","","","","","","","1","1","1"
"82892672","0.15625","0.15625","0.15625","","","","","",""
"82892736","","","","0.21875","0.21875","0.21875","","",""
"82904800","0.15625","0.15625","0.15625","","","","","",""
"82904928","","","","","","","1","1","1"
"82905504","","","","0.21875","0.21875","0.21875","","",""
"82917888","0.15625","0.15625","0.15625","","","","","",""
"82918048","","","","0.2265625","0.2265625","0.2265625","","",""
"82918208","","","","","","","1","1","1"
"82930688","0.15625","0.15625","0.15625","","","","","",""
"82930848","","","","","","","1","1","1"
"82930944","","","","0.228515625","0.228515625","0.228515625","","",""
"82943168","0.1796875","0.1796875","0.1796875","","","","","",""
"82943872","","","","","","","0.994140625","0.994140625","0.994140625"
"82943936","","","","0.21875","0.21875","0.21875","","",""
"82955232","","","","0.21875","0.21875","0.21875","","",""
"82956320","0.1640625","0.1640625","0.1640625","","","","","",""
"82956544","","","","","","","0.98828125","0.98828125","0.98828125"
"82968832","0.1875","0.1875","0.1875","","","","","",""
"82969152","","","","","","","1","1","1"
"82969344","","","","0.21875","0.21875","0.21875","","",""
"82981536","0.19921875","0.19921875","0.19921875","","","","","",""
"82981888","","","","","","","0.994140625","0.994140625","0.994140625"
"82982272","","","","0.236328125","0.236328125","0.236328125","","",""
"82994368","","","","0.228515625","0.228515625","0.228515625","","",""
"82995168","0.1875","0.1875","0.1875","","","","1","1","1"
"83007264","0.1875","0.1875","0.1875","","","","","",""
"83007648","","","","","","","1","1","1"
"83007936","","","","0.193359375","0.193359375","0.193359375","","",""
"83018624","","","","","","","1","1","1"
"83019680","","","","0.1640625","0.1640625","0.1640625","","",""
"83020160","0.1875","0.1875","0.1875","","","","","",""
"83030112","","","","0.15625","0.15625","0.15625","","",""
"83033152","0.1953125","0.1953125","0.1953125","","","","","",""
"83033536","","","","","","","1","1","1"
"83045696","","","","","","","1","1","1"
"83045984","0.20703125","0.20703125","0.20703125","","","","","",""
"83046112","","","","0.15625","0.15625","0.15625","","",""
"83058784","","","","","","","1","1","1"
"83058848","0.224609375","0.224609375","0.224609375","","","","","",""
"83059072","","","","0.15625","0.15625","0.15625","","",""
"83070176","0.248046875","0.248046875","0.248046875","","","","","",""
"83071552","","","","0.15625","0.15625","0.15625","","",""
"83071616","","","","","","","0.994140625","0.994140625","0.994140625"
"83084160","0.251953125","0.251953125","0.251953125","","","","","",""
"83084256","","","","","","","1","1","1"
"83084672","","","","0.15625","0.15625","0.15625","","",""
"83096224","","","","0.150390625","0.150390625","0.150390625","","",""
"83096256","","","","","","","1","1","1"
"83097408","0.26171875","0.26171875","0.26171875","","","","","",""
"83108768","0.2578125","0.2578125","0.2578125","","","","","",""
"83108832","","","","","","","0.986328125","0.986328125","0.986328125"
"83109504","","","","0.15625","0.15625","0.15625","","",""
"83121472","","","","0.15625","0.15625","0.15625","","",""
"83122656","0.236328125","0.236328125","0.236328125","","","","","",""
"83122848","","","","","","","0.99609375","0.99609375","0.99609375"
"83134464","","","","","","","1","1","1"
"83135296","","","","0.15625","0.15625","0.15625","","",""
"83135584","0.220703125","0.220703125","0.220703125","","","","","",""
"83145984","0.2265625","0.2265625","0.2265625","","","","","",""
"83148640","","","","","","","0.998046875","0.998046875","0.998046875"
"83148736","","","","0.16796875","0.16796875","0.16796875","","",""
"83160704","0.20703125","0.20703125","0.20703125","","","","","",""
"83160960","","","","0.150390625","0.150390625","0.150390625","","",""
"83161408","","","","","","","0.99609375","0.99609375","0.99609375"
"83172896","0.19921875","0.19921875","0.19921875","","","","","",""
"83173760","","","","","","","1","1","1"
"83174112","","","","0.15625","0.15625","0.15625","","",""
"83185440","0.1875","0.1875","0.1875","","","","","",""
"83185792","","","","","","","1","1","1"
"83186976","","","","0.15625","0.15625","0.15625","","",""
"83199840","0.19140625","0.19140625","0.19140625","","","","1","1","1"
"83199968","","","","0.14453125","0.14453125","0.14453125","","",""
"83211808","","","","0.16796875","0.16796875","0.16796875","","",""
"83212224","","","","","","","1","1","1"
"83212704","0.18359375","0.18359375","0.18359375","","","","","",""
"83224800","","","","","","","1","1","1"
"83225440","","","","0.134765625","0.134765625","0.134765625","","",""
"83225472","0.162109375","0.162109375","0.162109375","","","","","",""
"83237248","","","","0.09375","0.09375","0.09375","","",""
"83237568","","","","","","","1","1","1"
"83238016","0.15625","0.15625","0.15625","","","","","",""
"83250720","","","","","","","1","1","1"
"83250976","","","","0.087890625","0.087890625","0.087890625","","",""
"83251008","0.138671875","0.138671875","0.138671875","","","","","",""
"83263360","0.166015625","0.166015625","0.166015625","","","","","",""
"83263520","","","","0.07421875","0.07421875","0.07421875","","",""
"83263744","","","","","","","1","1","1"
"83276096","0.1796875","0.1796875","0.1796875","","","","","",""
"83276288","","","","","","","1","1","1"
"83276768","","","","0.08984375","0.08984375","0.08984375","","",""
"83286784","","","","0.10546875","0.10546875","0.10546875","","",""
"83287936","","","","","","","1","1","1"
"83288896","0.19921875","0.19921875","0.19921875","","","","","",""
"83301792","0.166015625","0.166015625","0.166015625","","","","","",""
"83302048","","","","0.111328125","0.111328125","0.111328125","","",""
"83302368","","","","","","","1","1","1"
"83314816","0.126953125","0.126953125","0.126953125","","","","","",""
"83314944","","","","0.109375","0.109375","0.109375","","",""
"83315104","","","","","","","1","1","1"
"83327136","","","","","","","1","1","1"
"83327712","0.10546875","0.10546875","0.10546875","","","","","",""
"83327968","","","","0.1015625","0.1015625","0.1015625","","",""
"83339040","0.11328125","0.11328125","0.11328125","","","","","",""
"83339520","","","","","","","1","1","1"
"83339744","","","","0.09375","0.09375","0.09375","","",""
"83352448","0.125","0.125","0.125","","","","","",""
"83352800","","","","","","","1","1","1"
"83353536","","","","0.09375","0.09375","0.09375","","",""
"83365184","0.1484375","0.1484375","0.1484375","","","","","",""
"83366016","","","","","","","1","1","1"
"83366080","","","","0.0703125","0.0703125","0.0703125","","",""
"83378592","0.130859375","0.130859375","0.130859375","","","","","",""
"83378816","","","","0.064453125","0.064453125","0.064453125","","",""
"83378912","","","","","","","1","1","1"
"83390784","","","","0.06640625","0.06640625","0.06640625","","",""
"83391744","0.125","0.125","0.125","","","","","",""
"83391936","","","","","","","1","1","1"
"83403968","","","","","","","1","1","1"
"83404480","0.125","0.125","0.125","","","","","",""
"83404768","","","","0.0625","0.0625","0.0625","","",""
"83416640","","","","","","","1","1","1"
"83417152","","","","0.068359375","0.068359375","0.068359375","","",""
"83417408","0.125","0.125","0.125","","","","","",""
"83430240","","","","","","","1","1","1"
"83430336","","","","0.041015625","0.041015625","0.041015625","","",""
"83430368","0.125","0.125","0.125","","","","","",""
"83442336","0.125","0.125","0.125","","","","","",""
"83442912","","","","","","","1","1","1"
"83443072","","","","0.013671875","0.013671875","0.013671875","","",""
"83454624","","","","","","","1","1","1"
"83454944","0.126953125","0.126953125","0.126953125","","","","","",""
"83455968","","","","0","0","0","","",""
"83467904","","","","","","","1","1","1"
"83468608","0.138671875","0.138671875","0.138671875","","","","","",""
"83468704","","","","0","0","0","","",""
"83480768","0.14453125","0.14453125","0.14453125","","","","","",""
"83481568","","","","0","0","0","1","1","1"
"83492960","0.13671875","0.13671875","0.13671875","","","","","",""
"83493760","","","","0","0","0","","",""
"83494144","","","","","","","1","1","1"
"83506016","","","","0","0","0","","",""
"83506976","","","","","","","1","1","1"
"83507072","0.130859375","0.130859375","0.130859375","","","","","",""
"83519808","","","","","","","0.994140625","0.994140625","0.994140625"
"83519840","0.125","0.125","0.125","","","","","",""
"83519872","","","","0","0","0","","",""
"83531488","","","","","","","0.98828125","0.98828125","0.98828125"
"83531776","","","","0.0078125","0.0078125","0.0078125","","",""
"83531808","0.125","0.125","0.125","","","","","",""
"83544960","0.119140625","0.119140625","0.119140625","","","","","",""
"83545536","","","","","","","1","1","1"
"83545568","","","","0.009765625","0.009765625","0.009765625","","",""
"83557376","","","","0.005859375","0.005859375","0.005859375","","",""
"83557536","","","","","","","1","1","1"
"83557792","0.125","0.125","0.125","","","","","",""
"83570432","","","","","","","0.98828125","0.98828125","0.98828125"
"83570656","0.125","0.125","0.125","","","","","",""
"83571136","","","","0","0","0","","",""
"83582048","","","","","","","0.984375","0.984375","0.984375"
"83583360","0.125","0.125","0.125","","","","","",""
"83583936","","","","0","0","0","","",""
"83596032","","","","","","","0.96875","0.96875","0.96875"
"83596160","0.107421875","0.107421875","0.107421875","","","","","",""
"83596256","","","","0","0","0","","",""
"83608928","0.125","0.125","0.125","","","","","",""
"83609376","","","","0","0","0","","",""
"83609440","","","","","","","0.9609375","0.9609375","0.9609375"
"83622144","","","","0","0","0","","",""
"83622304","0.125","0.125","0.125","","","","","",""
"83622336","","","","","","","0.94921875","0.94921875","0.94921875"
"83634752","","","","","","","0.9140625","0.9140625","0.9140625"
"83635040","0.125","0.125","0.125","","","","","",""
"83635168","","","","0","0","0","","",""
"83645856","","","","","","","0.900390625","0.900390625","0.900390625"
"83647232","0.146484375","0.146484375","0.146484375","","","","","",""
"83647648","","","","0","0","0","","",""
"83659168","","","","","","","0.888671875","0.888671875","0.888671875"
"83660416","","","","0","0","0","","",""
"83660640","0.177734375","0.177734375","0.177734375","","","","","",""
"83672928","0.150390625","0.150390625","0.150390625","","","","","",""
"83672992","","","","","","","0.89453125","0.89453125","0.89453125"
"83673440","","","","0","0","0","","",""
"83685504","","","","0","0","0","","",""
"83685568","0.158203125","0.158203125","0.158203125","","","","","",""
"83686240","","","","","","","0.8671875","0.8671875","0.8671875"
"83697120","","","","","","","0.84765625","0.84765625","0.84765625"
"83697984","0.169921875","0.169921875","0.169921875","","","","","",""
"83698464","","","","0","0","0","","",""
"83710688","0.1640625","0.1640625","0.1640625","","","","","",""
"83710880","","","","","","","0.8515625","0.8515625","0.8515625"
"83711968","","","","0.005859375","0.005859375","0.005859375","","",""
"83723584","","","","0.052734375","0.052734375","0.052734375","","",""
"83724416","0.1796875","0.1796875","0.1796875","","","","","",""
"83724672","","","","","","","0.849609375","0.849609375","0.849609375"
"83736224","","","","","","","0.837890625","0.837890625","0.837890625"
"83737344","","","","0.103515625","0.103515625","0.103515625","","",""
"83737536","0.2109375","0.2109375","0.2109375","","","","","",""
"83749600","","","","0.125","0.125","0.125","","",""
"83749792","0.236328125","0.236328125","0.236328125","","","","","",""
"83749824","","","","","","","0.837890625","0.837890625","0.837890625"
"83761376","","","","","","","0.82421875","0.82421875","0.82421875"
"83762720","","","","0.099609375","0.099609375","0.099609375","","",""
"83763104","0.259765625","0.259765625","0.259765625","","","","","",""
"83775264","","","","0.033203125","0.033203125","0.033203125","","",""
"83775872","0.212890625","0.212890625","0.212890625","","","","","",""
"83775936","","","","","","","0.822265625","0.822265625","0.822265625"
"83787424","","","","","","","0.83203125","0.83203125","0.83203125"
"83788192","0.23046875","0.23046875","0.23046875","","","","","",""
"83788448","","","","0.001953125","0.001953125","0.001953125","","",""
"83801376","","","","","","","0.814453125","0.814453125","0.814453125"
"83801472","","","","0.01171875","0.01171875","0.01171875","","",""
"83801536","0.21875","0.21875","0.21875","","","","","",""
"83812864","0.224609375","0.224609375","0.224609375","","","","","",""
"83814048","","","","0","0","0","","",""
"83814080","","","","","","","0.7734375","0.7734375","0.7734375"
"83826272","","","","","","","0.78515625","0.78515625","0.78515625"
"83827008","","","","0","0","0","","",""
"83827040","0.23046875","0.23046875","0.23046875","","","","","",""
"83839104","0.228515625","0.228515625","0.228515625","","","","","",""
"83839232","","","","","","","0.7578125","0.7578125","0.7578125"
"83839872","","","","0","0","0","","",""
"83851712","0.208984375","0.208984375","0.208984375","","","","","",""
"83851968","","","","0","0","0","","",""
"83852640","","","","","","","0.763671875","0.763671875","0.763671875"
"83863744","","","","0","0","0","","",""
"83865184","0.236328125","0.236328125","0.236328125","","","","","",""
"83865472","","","","","","","0.69921875","0.69921875","0.69921875"
"83875904","","","","","","","0.697265625","0.697265625","0.697265625"
"83878016","","","","0.01171875","0.01171875","0.01171875","","",""
"83878336","0.212890625","0.212890625","0.212890625","","","","","",""
"83890592","0.240234375","0.240234375","0.240234375","","","","","",""
"83891104","","","","","","","0.662109375","0.662109375","0.662109375"
"83891136","","","","0.005859375","0.005859375","0.005859375","","",""
"83903712","0.26171875","0.26171875","0.26171875","","","","","",""
"83903776","","","","0.017578125","0.017578125","0.017578125","","",""
"83903968","","","","","","","0.66796875","0.66796875","0.66796875"
"83915296","","","","0.01953125","0.01953125","0.01953125","","",""
"83916480","","","","","","","0.66796875","0.66796875","0.66796875"
"83916704","0.244140625","0.244140625","0.244140625","","","","","",""
"83928256","","","","","","","0.634765625","0.634765625","0.634765625"
"83928736","","","","0.00390625","0.00390625","0.00390625","","",""
"83929472","0.291015625","0.291015625","0.291015625","","","","","",""
"83941664","0.30859375","0.30859375","0.30859375","","","","","",""
"83941856","","","","","","","0.58984375","0.58984375","0.58984375"
"83942368","","","","0","0","0","","",""
"83954688","","","","0.037109375","0.037109375","0.037109375","","",""
"83955104","0.40625","0.40625","0.40625","","","","0.625","0.625","0.625"
"83967136","","","","","","","0.607421875","0.607421875","0.607421875"
"83967744","","","","0.009765625","0.009765625","0.009765625","","",""
"83967936","0.462890625","0.462890625","0.462890625","","","","","",""
"83979712","","","","","","","0.583984375","0.583984375","0.583984375"
"83980352","","","","0.017578125","0.017578125","0.017578125","","",""
"83980704","0.490234375","0.490234375","0.490234375","","","","","",""
"83993216","","","","0.0078125","0.0078125","0.0078125","","",""
"83993440","","","","","","","0.529296875","0.529296875","0.529296875"
"83993504","0.470703125","0.470703125","0.470703125","","","","","",""
